2,-3:-4, -6, -4, 0
3,-5:-4, -6, -4, -10, -6
5,-8:-4, 0, 4, 6, -8
10,-1:-4, 4, -8, -6, 2
10,-1:-4, 4, -8, 2, -6
-1,3:6, 6, 8, 6, 2
4,-8:-4, -6, 6, 10, -4, -2
6,-10:-4, 0, 4, 6, -18, -14
17,-2:-4, 0, 8, -2, -6, 18
17,-2:-4, 0, 8, -2, 18, -6
17,-2:-4, 0, 8, -2, 18, -4
-9,-4:-4, 2, 6, 10, 14, 10
11,-3:-4, 4, -8, -16, -12, 2
11,-3:-4, 4, -8, -16, 2, -12
10,-1:-4, 4, -8, -4, -6, -2
2,-3:-4, 4, -8, -4, 0, -10
2,-3:-4, 4, -8, -4, 0, -8
5,0:6, -4, -4, -6, -4, 0
1,11:6, 6, -2, 10, 0, 8
1,11:6, 6, -2, 10, 8, 0
-6,6:6, 6, 2, -2, -4, 10
-3,4:6, 6, 8, 6, 12, 8
16,-10:-4, -4, -8, -10, -20, -16, -28, 2, -10, -18
7,17:-4, -4, -8, -10, -20, -14, -4, 12, 8, -2
17,7:-4, -4, -8, -10, -20, -6, 4, -4, -12, 8
19,1:-4, -4, -8, -10, -20, -2, -10, -20, -20, -4
14,-2:-4, -4, -8, -10, -20, -2, -10, -10, -18, -4
18,0:-4, -4, -8, -10, -20, -2, 10, -8, -20, -16
7,1:-4, -4, -8, -10, -20, 0, -10, 0, 12, -4
5,9:-4, -4, -8, -10, -20, 2, -4, -6, 2, -6
5,9:-4, -4, -8, -10, -20, 2, -4, -6, 2, -4
20,12:-4, -4, -8, -10, -20, 2, 2, -10, -10, 10
20,12:-4, -4, -8, -10, -20, 2, 2, -10, -10, 14
20,12:-4, -4, -8, -10, -20, 2, 2, -10, 10, -10
1,12:-4, -4, -8, -10, -20, 8, 10, -10, 16, -18
1,12:-4, -4, -8, -10, -20, 8, 10, -10, 16, -14
5,14:-4, -4, -8, -10, -20, 8, 12, -16, -14, 14
5,14:-4, -4, -8, -10, -20, 8, 12, -16, 14, -14
5,14:-4, -4, -8, -10, -20, 8, 12, -16, 14, -10
-3,8:-4, -4, -8, -10, -16, -10, 10, 8, 4, 16
-3,8:-4, -4, -8, -10, -16, 10, 8, 4, 16, -10
-3,8:-4, -4, -8, -10, -16, 10, 8, 4, 16, 0
8,5:-4, -4, -8, -10, -12, -16, 4, -18, 2, 8
8,5:-4, -4, -8, -10, -12, -16, 4, -18, 2, 10
7,-10:-4, -4, -8, -10, -12, -16, 4, -16, -12, 4
7,-10:-4, -4, -8, -10, -12, -16, 4, -16, -12, 6
8,5:-4, -4, -8, -10, -12, -16, 4, 2, 8, -18
8,5:-4, -4, -8, -10, -12, -16, 4, 2, 8, -14
6,7:-4, -4, -8, -10, -4, 8, 8, 6, 2, -20
6,7:-4, -4, -8, -10, -4, 8, 8, 6, 2, -10
0,3:-4, -4, -8, -10, 6, -2, -10, 4, 8, -20
8,10:-4, -4, -8, -10, 8, 4, -16, -18, -8, 0
8,10:-4, -4, -8, -10, 8, 4, -16, -18, 0, -8
8,10:-4, -4, -8, -10, 8, 4, -16, -8, 0, -18
8,10:-4, -4, -8, -10, 8, 4, -16, -8, 0, -16
8,10:-4, -4, -8, -10, 8, 4, -16, -8, 0, -14
1,12:-4, -4, -8, -10, 8, 10, -10, -18, 16, -20
1,12:-4, -4, -8, -10, 8, 10, -10, -18, 16, -10
8,-5:-4, -4, -8, -10, 8, 10, 6, -16, -8, -12
5,9:-4, -4, -8, -4, -12, -2, 0, 8, 2, -22
5,9:-4, -4, -8, -4, -12, -2, 0, 8, 2, -18
12,-1:-4, -4, -8, -4, -12, 8, -4, -12, 2, 0
12,-1:-4, -4, -8, -4, -12, 8, -4, -12, 2, 10
12,-1:-4, -4, -8, -4, -12, 8, -4, -12, 4, 4
-3,0:-4, -4, -8, -4, -12, 8, 4, 12, 8, -22
-3,0:-4, -4, -8, -4, -12, 8, 4, 12, 8, -18
4,3:-4, -4, -8, -4, 8, 12, -4, 12, -20, 0
4,3:-4, -4, -8, -4, 8, 12, -4, 12, 0, -20
4,3:-4, -4, -8, -4, 8, 12, -4, 12, 0, -10
-2,11:-4, -4, -8, -2, -12, -16, -10, 12, 18, -8
-2,11:-4, -4, -8, -2, -12, -16, -10, 12, 18, -6
-2,11:-4, -4, -8, -2, -12, -16, -10, 12, 18, -4
-1,9:-4, -4, -8, -2, -12, -16, -6, 12, 8, 12
-1,9:-4, -4, -8, -2, -12, -16, 12, 8, 12, -6
-1,9:-4, -4, -8, -2, -12, -16, 12, 8, 12, -4
-1,9:-4, -4, -8, -2, -12, -16, 12, 8, 12, -2
2,6:-4, -4, -8, -2, -12, -16, 12, 10, 6, -2
-2,11:-4, -4, -8, -2, -12, -10, -4, 12, 18, -10
-2,11:-4, -4, -8, -2, -12, -10, -4, 12, 18, -8
-2,11:-4, -4, -8, -2, -12, -10, -4, 12, 18, -6
-1,9:-4, -4, -8, -2, -12, -10, 12, 8, 12, -12
-1,9:-4, -4, -8, -2, -12, -10, 12, 8, 12, -10
-1,9:-4, -4, -8, -2, -12, -10, 12, 8, 12, -8
-2,11:-4, -4, -8, -2, -12, -6, -8, 12, 18, -14
-2,11:-4, -4, -8, -2, -12, -6, -8, 12, 18, -12
-2,11:-4, -4, -8, -2, -12, -6, -8, 12, 18, -10
-1,9:-4, -4, -8, -2, -12, -6, 12, 8, 12, -16
-1,9:-4, -4, -8, -2, -12, -6, 12, 8, 12, -14
-1,9:-4, -4, -8, -2, -12, -6, 12, 8, 12, -12
2,6:-4, -4, -8, -2, -12, 12, 10, 6, -2, -16
2,6:-4, -4, -8, -2, -12, 12, 10, 6, -2, -14
2,6:-4, -4, -8, -2, -12, 12, 10, 6, -2, -12
11,11:-4, -4, -8, -2, -12, 18, -8, 2, 2, 16
11,11:-4, -4, -8, -2, -12, 18, -8, 2, 16, 2
23,-1:-4, -4, -8, -2, 8, -12, -24, -8, -26, -6
11,5:-4, -4, -8, -2, 8, -12, -16, -2, -8, -24
5,9:-4, -4, -8, -2, 8, 2, -2, -20, 2, -18
5,9:-4, -4, -8, -2, 8, 2, -2, -20, 2, -14
3,10:-4, -4, -8, -2, 8, 2, -2, 12, 8, -16
23,-1:-4, -4, -8, -2, 8, 4, -12, -8, -26, 6
11,17:-4, -4, -8, 2, -12, -22, -26, -24, -8, 8
5,9:-4, -4, -8, 2, -12, -16, -16, 8, 2, -8
5,9:-4, -4, -8, 2, -12, -6, -20, 8, 2, -26
5,9:-4, -4, -8, 2, -12, -6, -20, 8, 2, -24
5,9:-4, -4, -8, 2, -12, -6, -20, 8, 2, -22
20,-3:-4, -4, -8, 2, -12, -6, -10, -18, -4, 4
20,-3:-4, -4, -8, 2, -12, -6, -10, -18, -4, 14
20,-3:-4, -4, -8, 2, -12, -6, -10, -18, 4, -4
20,-3:-4, -4, -8, 2, -12, -6, -10, -18, 4, 0
20,-3:-4, -4, -8, 2, -12, -6, -10, -4, 4, -18
20,-3:-4, -4, -8, 2, -12, -6, 8, -10, -18, -6
3,10:-4, -4, -8, 2, -12, -6, 8, 12, 8, -12
20,-3:-4, -4, -8, 2, -12, 0, -2, -10, -18, -10
20,-3:-4, -4, -8, 2, -12, 0, -2, -10, -18, -8
20,-3:-4, -4, -8, 2, -12, 0, -2, -10, -18, -6
3,10:-4, -4, -8, 2, 8, -16, -12, 12, 8, -2
3,10:-4, -4, -8, 2, 8, -16, -12, 12, 8, 0
3,10:-4, -4, -8, 2, 8, -16, -12, 12, 8, 2
5,9:-4, -4, -8, 2, 8, -16, -2, -4, 2, -10
5,9:-4, -4, -8, 2, 8, -16, -2, -4, 2, -8
5,9:-4, -4, -8, 2, 8, -16, -2, -4, 2, -6
3,10:-4, -4, -8, 2, 8, 12, 8, -16, -2, -12
3,10:-4, -4, -8, 2, 8, 12, 8, -16, -2, -10
3,10:-4, -4, -8, 2, 8, 12, 8, -16, -2, -8
9,-5:-4, -4, -8, 6, -6, -16, -16, -12, 0, 8
9,-5:-4, -4, -8, 6, -6, -16, -16, -12, 0, 10
9,-5:-4, -4, -8, 6, -6, -16, -16, -12, 8, 0
9,-5:-4, -4, -8, 6, -6, -16, -16, -12, 8, 2
9,-5:-4, -4, -8, 6, -6, -16, -16, -12, 8, 4
7,14:-4, -4, -8, 6, -6, -16, -16, -6, 12, -4
7,14:-4, -4, -8, 6, -6, -16, -16, -4, 12, -2
7,14:-4, -4, -8, 6, -6, -16, -16, 0, 12, -10
7,14:-4, -4, -8, 6, -6, -16, -14, 0, 12, -16
7,14:-4, -4, -8, 6, -6, -16, -12, -4, 12, -2
7,14:-4, -4, -8, 6, -6, -16, -12, -4, 12, 0
7,14:-4, -4, -8, 6, -6, -16, -12, 0, 12, -12
7,14:-4, -4, -8, 6, -6, -16, -12, 0, 12, -10
7,14:-4, -4, -8, 6, -6, -16, -12, 0, 12, -8
8,12:-4, -4, -8, 6, -6, -16, -10, 0, 2, 6
7,14:-4, -4, -8, 6, -6, -16, -6, -6, 12, -12
7,14:-4, -4, -8, 6, -6, -16, -6, -6, 12, -10
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 2, 8
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 4, 2
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 6, 6
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 6, 8
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 6, 10
7,14:-4, -4, -8, 6, -6, -16, -6, 0, 12, -16
7,14:-4, -4, -8, 6, -6, -16, -6, 0, 12, -10
7,14:-4, -4, -8, 6, -6, -16, -6, 0, 12, -8
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 12, 2
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 12, 8
8,-3:-4, -4, -8, 6, -6, -16, -6, 0, 12, 10
7,14:-4, -4, -8, 6, -6, -16, -4, -12, 12, -6
8,-3:-4, -4, -8, 6, -6, -16, -4, -6, 2, 8
8,-3:-4, -4, -8, 6, -6, -16, -4, -6, 8, 0
8,-3:-4, -4, -8, 6, -6, -16, -4, -6, 8, 2
7,14:-4, -4, -8, 6, -6, -16, -4, -6, 12, -4
8,12:-4, -4, -8, 6, -6, -16, 0, 2, 6, -10
8,12:-4, -4, -8, 6, -6, -16, 0, 2, 6, -8
8,-3:-4, -4, -8, 6, -6, -8, -6, 0, 8, -14
8,-3:-4, -4, -8, 6, -6, -8, -6, 0, 8, -12
8,-3:-4, -4, -8, 6, -6, -8, -6, 0, 8, -10
-4,-1:-4, -4, -8, 6, -6, -6, -2, 8, 8, -20
7,14:-4, -4, -8, 6, -6, -4, -6, -4, 12, -16
7,14:-4, -4, -8, 6, -6, -4, -6, -4, 12, -14
7,14:-4, -4, -8, 6, -6, -4, -6, -4, 12, -12
6,19:-4, -4, -8, 6, -2, -2, -10, -10, 2, 18
6,19:-4, -4, -8, 6, -2, -2, -10, -10, 18, 2
6,19:-4, -4, -8, 6, -2, -2, -10, -10, 18, 4
6,19:-4, -4, -8, 6, -2, -2, -10, -10, 18, 6
29,-11:-4, -4, -8, 8, -8, -22, -4, -16, -34, -42
18,-5:-4, -4, -8, 8, -8, -18, -22, -24, -22, -18
10,2:-4, -4, -8, 8, -6, -16, -20, -28, -6, 8
10,2:-4, -4, -8, 8, -6, -16, -20, -6, 8, -28
10,2:-4, -4, -8, 8, -6, -16, -20, -6, 8, -18
5,-10:-4, -4, -8, 8, -6, 0, -6, -10, -14, 4
5,-10:-4, -4, -8, 8, -6, 0, -6, -10, -14, 6
5,-10:-4, -4, -8, 8, -6, 0, -6, -10, -14, 8
5,-10:-4, -4, -8, 8, -6, 0, -6, -10, 4, -14
7,8:-4, -4, -8, 8, -6, 2, 0, 2, 6, -8
3,-12:-4, -4, -8, 8, -6, 4, -12, -22, -22, -8
3,-12:-4, -4, -8, 8, -6, 4, -12, -22, -8, -22
17,11:-4, -4, -8, 8, 6, -6, -16, -8, -4, 12
17,11:-4, -4, -8, 8, 6, -6, -16, -8, -4, 16
17,11:-4, -4, -8, 8, 6, -6, -16, -8, 12, -4
16,13:-4, -4, -8, 8, 6, -6, -16, 2, 10, 10
16,13:-4, -4, -8, 8, 6, -6, -16, 2, 14, 6
16,13:-4, -4, -8, 8, 6, -6, -16, 2, 14, 8
16,13:-4, -4, -8, 8, 6, -6, -16, 2, 14, 10
16,13:-4, -4, -8, 8, 6, -6, -14, 2, 12, -12
16,13:-4, -4, -8, 8, 6, -6, -14, 2, 12, -10
16,13:-4, -4, -8, 8, 6, -6, -12, 2, 12, -18
17,11:-4, -4, -8, 8, 6, -6, -8, -4, 12, -16
13,-6:-4, -4, -8, 8, 6, 6, 6, -14, -14, 12
6,-3:-4, -4, -8, 8, 10, 0, -16, -12, -16, -12
9,-5:-4, -4, -6, -16, -8, -6, -6, -16, -12, 12
8,-3:-4, -4, -6, -16, -8, -6, -6, -6, 8, 10
8,-3:-4, -4, -6, -16, -8, -6, -6, -6, 8, 12
8,-3:-4, -4, -6, -16, -8, -6, -6, -6, 8, 14
8,-3:-4, -4, -6, -16, -8, -6, -6, -6, 10, 14
8,-3:-4, -4, -6, -16, -8, -6, -2, -6, -6, -2
8,-3:-4, -4, -6, -16, -8, -6, -2, -6, -6, 2
0,-8:-4, -4, -6, -16, -6, 2, 10, 4, -8, -10
7,17:-4, -4, -6, -16, -4, 12, -2, -12, 8, 4
7,17:-4, -4, -6, -16, -4, 12, -2, 2, 8, -4
7,17:-4, -4, -6, -16, -4, 12, -2, 6, 8, -4
5,9:-4, -4, -6, -16, -2, 8, 2, -4, 2, -10
5,9:-4, -4, -6, -16, -2, 8, 2, -4, 2, -8
5,9:-4, -4, -6, -16, -2, 8, 2, -4, 2, -6
7,17:-4, -4, -6, -16, 2, 12, 0, 6, 8, 2
15,12:-4, -4, -6, -14, -14, 8, 0, -6, 2, 8
15,12:-4, -4, -6, -14, -14, 8, 0, -6, 2, 10
8,16:-4, -4, -6, -14, -14, 8, 0, -6, 6, -2
8,16:-4, -4, -6, -14, -14, 8, 0, -6, 6, 0
-5,16:-4, -4, -6, -14, -8, 8, 6, -4, -4, 2
3,-10:-4, -4, -6, -14, -4, 12, -4, -8, -12, -2
3,-10:-4, -4, -6, -14, -4, 12, -4, -8, -12, 0
3,-10:-4, -4, -6, -14, -4, 12, -4, -8, -12, 2
7,17:-4, -4, -6, -14, -4, 12, -2, -12, 8, -4
3,10:-4, -4, -6, -14, -2, 8, 2, 12, 8, -4
7,17:-4, -4, -6, -14, 2, 12, 0, 0, 8, 4
6,9:-4, -4, -6, -14, 6, 6, 2, 4, 8, -4
3,7:-4, -4, -6, -14, 8, 0, 8, 6, 2, -4
6,2:-4, -4, -6, -2, -8, -30, -14, -2, -4, -6
12,-1:-4, -4, -6, -2, -8, -28, -36, -6, -8, -36
12,-1:-4, -4, -6, -2, -8, -28, -36, -6, -8, -34
12,-1:-4, -4, -6, -2, -8, -28, -36, -6, -8, -32
12,-1:-4, -4, -6, -2, -8, -28, -32, -6, -8, -30
20,-2:-4, -4, -6, -2, -8, -28, -30, -32, -14, -16
12,-1:-4, -4, -6, -2, -8, -28, -30, -6, -8, -34
12,-1:-4, -4, -6, -2, -8, -28, -30, -6, -8, -30
13,-3:-4, -4, -6, -2, -8, -28, -18, -14, -6, -26
13,-3:-4, -4, -6, -2, -8, -28, -18, -14, -6, -24
10,-1:-4, -4, -6, -2, -8, -28, -8, -6, -6, -26
10,-1:-4, -4, -6, -2, -8, -28, -8, -6, -6, -24
7,-2:-4, -4, -6, -2, -8, -28, -2, -8, -4, -26
7,-2:-4, -4, -6, -2, -8, -28, -2, -8, -4, -24
20,-14:-4, -4, -6, -2, -8, -26, -30, -36, -18, -12
20,-14:-4, -4, -6, -2, -8, -26, -30, -18, -12, -36
12,-1:-4, -4, -6, -2, -8, -26, -24, -6, -8, -22
12,-1:-4, -4, -6, -2, -8, -26, -24, -6, -8, -20
15,-4:-4, -4, -6, -2, -8, -26, -22, -12, -14, -18
15,7:-4, -4, -6, -2, -8, -26, -20, -12, -26, -6
15,7:-4, -4, -6, -2, -8, -26, -20, -12, -6, -26
15,7:-4, -4, -6, -2, -8, -26, -20, -12, -6, -24
15,7:-4, -4, -6, -2, -8, -26, -20, -12, -6, -22
13,-3:-4, -4, -6, -2, -8, -26, -18, -14, -6, -32
10,-1:-4, -4, -6, -2, -8, -26, -8, -6, -6, -32
7,-2:-4, -4, -6, -2, -8, -26, -2, -8, -4, -32
20,-12:-4, -4, -6, -2, -8, -16, -16, -30, -22, -8
20,-12:-4, -4, -6, -2, -8, -16, -16, -30, -22, -6
20,-12:-4, -4, -6, -2, -8, -16, -16, -30, -8, -22
20,-12:-4, -4, -6, -2, -8, -16, -16, -30, -8, -20
20,-12:-4, -4, -6, -2, -8, -16, -16, -30, -8, -18
20,-12:-4, -4, -6, -2, -8, -16, -16, -24, -8, -28
20,-12:-4, -4, -6, -2, -8, -16, -16, -24, -8, -24
20,-12:-4, -4, -6, -2, -8, -16, -16, -22, -16, -16
20,-12:-4, -4, -6, -2, -8, -16, -16, -22, -16, -14
20,-12:-4, -4, -6, -2, -8, -16, -16, -22, -16, -12
20,-12:-4, -4, -6, -2, -8, -16, -16, -22, -8, -22
20,-12:-4, -4, -6, -2, -8, -16, -16, -22, -8, -14
20,-12:-4, -4, -6, -2, -8, -16, -16, -20, -8, -30
20,-12:-4, -4, -6, -2, -8, -16, -16, -20, -8, -28
20,-12:-4, -4, -6, -2, -8, -16, -16, -20, -8, -26
6,2:-4, -4, -6, -2, -8, -14, -2, -4, -6, -30
9,-1:-4, -4, -6, -2, -8, -8, -8, -12, -12, -30
11,-3:-4, -4, -6, -2, -8, -8, -6, -16, -12, -30
8,-4:-4, -4, -6, -2, -8, -2, -8, -14, -10, -30
18,-11:-4, -4, -6, -2, -8, -2, -2, 10, -22, 0
18,-11:-4, -4, -6, -2, -8, -2, -2, 10, -22, 2
18,-11:-4, -4, -6, -2, -8, -2, -2, 10, -22, 4
18,-11:-4, -4, -6, -2, -8, -2, -2, 10, 0, -22
-6,9:-4, -4, -6, -2, 4, -6, 0, -8, 12, 20
7,7:-4, -4, -6, -2, 10, 12, 2, -2, -2, -6
-3,7:-4, -4, -6, 2, -8, -30, -12, -10, 12, 12
-3,7:-4, -4, -6, 2, -8, -30, -12, 12, 12, -10
-3,7:-4, -4, -6, 2, -8, -30, -12, 12, 12, -8
-3,7:-4, -4, -6, 2, -8, -30, -12, 12, 12, -6
17,-11:-4, -4, -6, 2, -8, -28, -32, -28, 4, -30
19,-10:-4, -4, -6, 2, -8, -26, -30, -28, 4, -24
-3,7:-4, -4, -6, 2, -8, -12, -10, 12, 12, -30
5,9:-4, -4, -6, 2, -6, 8, -8, -30, 2, -2
5,9:-4, -4, -6, 2, -6, 8, -8, -4, 2, -30
5,0:-4, -4, -6, 2, 10, 4, 0, -8, 0, 8
4,9:-4, -4, -6, 6, -4, -8, 12, -16, 10, -4
4,9:-4, -4, -6, 6, -4, -8, 12, 10, -4, -16
4,9:-4, -4, -6, 6, -4, -8, 12, 10, -4, -8
-3,-2:-4, -4, -6, 8, 0, 8, 6, 0, -8, -12
-3,-2:-4, -4, -6, 8, 0, 8, 6, 0, -8, -10
6,1:-4, -4, -6, 8, 12, 12, 4, 4, 10, -2
18,19:-4, -4, -4, -4, -4, -2, -2, -16, 0, 2
2,-3:-4, -4, -4, -4, 2, 0, -8, -4, 0, -14
2,-3:-4, -4, -4, -4, 2, 0, -8, -4, 0, -12
2,-3:-4, -4, -4, -4, 2, 0, -8, -4, 0, -10
2,-3:-4, -4, -4, 4, -6, 6, 2, -4, 0, 6
2,-3:-4, -4, -4, 4, -6, 6, 2, -4, 0, 8
2,-3:-4, -4, -4, 4, -6, 6, 2, -4, 0, 10
7,21:-4, -4, -4, 4, -6, 10, 12, 12, 6, -4
12,3:-4, -4, -4, 4, -4, -6, 4, 12, 24, 4
12,3:-4, -4, -4, 4, -4, -6, 4, 12, 24, 10
18,10:-4, -4, -4, 4, -4, -4, -10, 2, 6, 2
11,-7:-4, -4, -4, 4, 2, 12, -2, -12, -8, -20
7,21:-4, -4, -4, 4, 10, 12, 8, -4, -4, 12
7,21:-4, -4, -4, 4, 10, 12, 8, -4, 12, -4
7,21:-4, -4, -4, 4, 10, 12, 8, -4, 12, 2
7,16:-4, -4, -4, 8, 10, 14, 8, -4, 10, -4
7,16:-4, -4, -4, 8, 10, 14, 8, 2, 10, -2
7,16:-4, -4, -4, 8, 10, 14, 8, 2, 10, 0
8,8:-4, -4, -4, 8, 10, 14, 8, 8, 8, 2
18,6:-4, -4, -4, 8, 12, -2, -10, -10, 4, 2
18,6:-4, -4, -4, 8, 12, -2, -10, 4, 2, -10
4,13:-4, -4, -4, 8, 12, 6, -2, 6, 2, 14
4,13:-4, -4, -4, 8, 12, 6, -2, 6, 14, 2
3,13:-4, -4, -4, 8, 12, 6, -2, 10, 8, 2
2,-3:-4, -4, -4, 8, 12, 8, 10, -4, 0, 4
2,-3:-4, -4, -4, 8, 12, 8, 10, -4, 0, 6
2,-3:-4, -4, -4, 8, 12, 8, 10, -4, 0, 8
2,-3:-4, -4, -4, 10, -2, 0, -8, -4, 0, 8
7,15:-4, -4, -4, 10, -2, 0, -4, 2, 6, -6
7,15:-4, -4, -4, 10, -2, 0, -4, 2, 6, -4
7,15:-4, -4, -4, 10, -2, 0, -4, 2, 6, -2
2,-3:-4, -4, -4, 10, -2, 2, -4, -4, 0, 14
2,-3:-4, -4, -4, 10, -2, 2, -4, -4, 0, 16
6,2:-4, -4, -4, 10, 10, -18, 4, -6, -2, 14
6,2:-4, -4, -4, 10, 10, -18, 4, -6, -2, 18
-7,5:-4, -4, -4, 10, 10, -18, 4, -4, 10, 10
5,4:-4, -4, -4, 10, 10, -18, 4, 4, 12, 12
5,4:-4, -4, -4, 10, 10, -18, 4, 4, 16, 8
5,4:-4, -4, -4, 10, 10, -18, 4, 4, 16, 10
5,4:-4, -4, -4, 10, 10, -18, 4, 4, 16, 12
-8,1:-4, -4, -4, 10, 10, -18, 10, 16, -2, 14
-8,1:-4, -4, -4, 10, 10, -18, 10, 16, 14, -2
5,4:-4, -4, -4, 10, 10, -14, 4, 4, 14, -14
5,4:-4, -4, -4, 10, 10, -14, 4, 4, 14, -12
6,2:-4, -4, -4, 10, 10, 4, -6, -2, 14, -18
-8,1:-4, -4, -4, 10, 10, 10, 16, -2, 14, -18
3,-5:-4, -4, -4, 10, 14, -6, -4, -10, -6, 2
3,-5:-4, -4, -4, 10, 14, -6, -4, -10, -6, 4
3,-5:-4, -4, -4, 10, 14, -6, -4, -10, -6, 6
18,9:-4, -4, -4, 10, 14, -4, 2, -6, -4, 2
13,7:-4, -4, -4, 12, -4, -12, -8, -4, 8, -14
3,14:-4, -4, -4, 12, -4, -12, -2, 16, 12, -14
3,14:-4, -4, -4, 12, -4, -12, -2, 16, 12, -4
14,11:-4, -4, -4, 12, -4, 2, -12, 2, 8, -14
7,22:-4, -4, -4, 12, -4, 2, -12, 14, 12, 20
12,15:-4, -4, -4, 12, -4, 12, 6, -4, 8, -14
12,15:-4, -4, -4, 12, -4, 12, 6, -4, 8, -4
7,17:-4, -4, -4, 12, -2, -16, -16, 2, 8, -2
11,-3:-4, -4, -4, 12, -2, -16, -12, -6, 2, 10
11,-3:-4, -4, -4, 12, -2, -16, -12, -6, 2, 12
7,17:-4, -4, -4, 12, -2, -16, -12, 2, 8, 2
7,17:-4, -4, -4, 12, -2, -16, -12, 2, 8, 4
7,17:-4, -4, -4, 12, -2, -16, -6, -16, 8, 2
7,17:-4, -4, -4, 12, -2, -16, -6, -16, 8, 4
7,17:-4, -4, -4, 12, -2, -16, -6, 2, 8, -16
7,17:-4, -4, -4, 12, -2, -16, -6, 2, 8, -14
7,17:-4, -4, -4, 12, -2, -16, -6, 2, 8, -12
7,17:-4, -4, -4, 12, -2, -16, 2, 2, 8, -4
7,17:-4, -4, -4, 12, -2, -14, -6, 2, 8, -16
3,-5:-4, -4, -4, 12, -2, -12, -4, -10, -6, 10
3,-5:-4, -4, -4, 12, -2, -12, -4, -10, -6, 12
7,17:-4, -4, -4, 12, -2, -12, -4, -10, 8, -4
7,17:-4, -4, -4, 12, -2, -12, -4, -8, 8, -10
7,17:-4, -4, -4, 12, -2, -12, -4, -6, 8, -6
7,17:-4, -4, -4, 12, -2, -12, -4, -6, 8, -4
7,17:-4, -4, -4, 12, -2, -12, -4, -6, 8, -2
7,17:-4, -4, -4, 12, -2, -12, -4, 0, 8, -10
7,17:-4, -4, -4, 12, -2, -12, -4, 0, 8, -4
7,17:-4, -4, -4, 12, -2, -12, -4, 0, 8, -2
2,-3:-4, -4, -4, 12, -2, -12, -4, 0, 8, 10
2,-3:-4, -4, -4, 12, -2, -12, -4, 0, 8, 12
2,-3:-4, -4, -4, 12, -2, -12, -4, 0, 8, 18
2,-3:-4, -4, -4, 12, -2, -12, -4, 0, 14, 10
2,-3:-4, -4, -4, 12, -2, -12, -4, 0, 14, 12
2,-3:-4, -4, -4, 12, -2, -12, -4, 0, 14, 14
2,-3:-4, -4, -4, 12, -2, -12, -4, 0, 18, 12
7,17:-4, -4, -4, 12, -2, -6, -16, 2, 8, -10
7,17:-4, -4, -4, 12, -2, -6, -12, 2, 8, -12
7,17:-4, -4, -4, 12, -2, -6, -12, 2, 8, -10
7,17:-4, -4, -4, 12, -2, -6, -12, 2, 8, -8
7,17:-4, -4, -4, 12, -2, -6, -6, 2, 8, -16
7,17:-4, -4, -4, 12, -2, -6, -6, 2, 8, -10
7,17:-4, -4, -4, 12, -2, -6, -6, 2, 8, -8
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 8, 10
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 8, 12
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 8, 18
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 14, 10
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 14, 12
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 14, 14
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 16, 18
10,-1:-4, -4, -4, 12, -2, -6, -6, 2, 18, 12
5,18:-4, -4, -4, 12, -2, -6, 2, 18, 14, -10
5,18:-4, -4, -4, 12, -2, -6, 2, 18, 14, -8
8,-2:-4, -4, -4, 12, -2, -4, -8, -2, 4, 10
8,-2:-4, -4, -4, 12, -2, -4, -8, -2, 4, 12
8,-2:-4, -4, -4, 12, -2, -4, -8, -2, 10, 4
7,17:-4, -4, -4, 12, -2, -4, -2, 4, 8, -6
3,-5:-4, -4, -4, 12, 0, -4, -10, -6, 10, 8
2,-3:-4, -4, -4, 12, 0, -4, 0, 6, 10, 4
2,-3:-4, -4, -4, 12, 0, -4, 0, 6, 10, 6
2,-3:-4, -4, -4, 12, 0, -4, 0, 6, 10, 8
2,-3:-4, -4, -4, 12, 0, -4, 0, 8, 18, 8
2,-3:-4, -4, -4, 12, 0, -4, 0, 8, 18, 16
2,-3:-4, -4, -4, 12, 0, -4, 0, 10, 10, 12
2,-3:-4, -4, -4, 12, 0, -4, 0, 10, 10, 14
2,-3:-4, -4, -4, 12, 0, -4, 0, 10, 12, 6
2,-3:-4, -4, -4, 12, 0, -4, 0, 18, 4, -8
2,16:-4, -4, -4, 12, 0, 0, 10, 12, 4, 12
17,5:-4, -4, -4, 12, 2, 10, 8, 2, -10, 8
17,5:-4, -4, -4, 12, 2, 10, 8, 2, -10, 10
11,19:-4, -4, -4, 12, 2, 10, 8, 2, 6, -8
17,5:-4, -4, -4, 12, 2, 10, 8, 2, 8, -10
17,13:-4, -4, -4, 12, 2, 14, 4, -14, -6, -12
17,13:-4, -4, -4, 12, 2, 14, 4, -14, -6, -10
