4,-6:-4, -6, 0
4,-6:-4, 2, 0, -12
4,-6:-4, 2, 0, -2
1,9:6, 6, -4, 0
1,0:6, 6, -2, 16
1,0:6, 6, 8, 16
-1,5:-4, -6, -14, 6, 0
7,0:-4, -6, -8, -18, -20
6,-10:-4, -6, -8, -18, -4
6,-10:-4, -6, -8, -18, 0
6,-10:-4, -6, -8, -4, -18
6,-10:-4, -6, -8, -4, -8
6,-10:-4, -6, -8, -2, -14
-1,5:-4, -6, 6, 0, -14
-1,5:-4, -6, 6, 0, -4
4,-6:-4, -6, 6, 0, 2
4,-6:-4, -6, 6, 0, 12
4,-6:-4, -6, 6, 4, 2
4,-6:-4, -6, 6, 4, 4
4,-6:-4, -6, 6, 4, 6
6,10:-4, -4, -14, 6, -4
6,10:-4, -4, 6, -4, -4
6,10:-4, -4, 6, -4, -2
2,4:-4, 0, -12, -10, 4
2,4:-4, 0, -12, 4, -10
2,4:-4, 0, -12, 4, -6
1,6:-4, 0, -12, 4, 6
-5,6:-4, 2, 6, 10, 6
4,-6:-4, 4, -10, -12, 2
4,-6:-4, 4, -10, 2, -14
4,-6:-4, 4, -10, 2, -12
4,-6:-4, 4, -10, 2, -10
4,-6:-4, 4, -8, 0, -10
4,-6:-4, 4, -8, 0, -8
6,6:-4, 4, -2, -12, -6
7,-3:6, -4, -4, -6, 0
-5,6:6, 6, 8, 8, -2
1,0:6, 6, 14, 16, -4
1,0:6, 6, 14, 16, 0
-4,5:6, 6, 2, -4, -2, 8, -2, 6
2,-1:6, 6, 2, -4, -2, 8, 2, 8
-4,5:6, 6, 2, -4, -2, 8, 6, 2
8,6:6, 6, 2, -4, 2, -2, 12, 8
8,6:6, 6, 2, -4, 2, -2, 12, 12
8,6:6, 6, 2, -4, 2, 12, 12, -2
5,-3:6, 6, 2, -4, 4, -4, 6, 10
5,-3:6, 6, 2, -4, 4, -4, 6, 12
5,-3:6, 6, 2, -4, 4, -4, 6, 14
5,-3:6, 6, 2, -4, 4, -4, 10, 6
5,-3:6, 6, 2, -4, 4, -4, 10, 14
5,-3:6, 6, 2, -4, 4, 12, 14, -4
8,9:6, 6, 2, -4, 10, 4, -4, 12
8,9:6, 6, 2, -4, 10, 4, 12, -4
3,10:6, 6, 2, -2, 6, 0, -4, -4
3,10:6, 6, 2, -2, 6, 0, -2, 4
8,7:6, 6, 2, -2, 6, 0, 12, 6
13,12:6, 6, 2, -2, 8, 2, 8, 8
13,12:6, 6, 2, -2, 8, 2, 8, 12
8,12:6, 6, 2, -2, 8, 14, 4, 18
8,12:6, 6, 2, -2, 8, 14, 4, 20
8,8:6, 6, 2, -2, 10, -4, 0, -6
13,3:6, 6, 2, 0, -4, -12, 10, 8
13,3:6, 6, 2, 0, -4, -12, 10, 12
13,3:6, 6, 2, 0, -4, 10, 8, -12
13,3:6, 6, 2, 0, -4, 10, 8, -2
5,6:6, 6, 2, 2, 8, 2, 14, 10
14,5:6, 6, 2, 4, -2, 6, 2, -8
-3,17:6, 6, 2, 6, 8, -6, 16, 6
7,-4:6, 6, 2, 6, 8, 4, 4, -4
3,2:6, 6, 2, 6, 8, 14, 8, 10
8,9:6, 6, 2, 10, 4, 16, 20, 22
8,9:6, 6, 2, 10, 4, 16, 20, 24
8,9:6, 6, 2, 10, 4, 16, 20, 26
3,9:6, 6, 2, 10, 12, 6, -4, 2
-1,3:6, 6, 2, 12, 8, 8, 4, 16
5,13:6, 6, 2, 12, 14, 2, 2, 10
1,0:6, 6, 6, -8, -4, 4, 16, -2
1,0:6, 6, 6, -8, -4, 4, 16, 0
1,0:6, 6, 6, -8, -4, 4, 16, 2
1,0:6, 6, 6, -8, 0, 16, -12, -6
1,0:6, 6, 6, -8, 4, -10, 16, -4
1,0:6, 6, 6, -8, 4, 0, 16, -6
1,0:6, 6, 6, -8, 4, 0, 16, -4
1,0:6, 6, 6, -8, 4, 0, 16, -2
1,0:6, 6, 6, -8, 4, 16, -12, -14
1,0:6, 6, 6, -8, 6, -12, 16, 0
1,0:6, 6, 6, -8, 6, 4, 16, -6
1,0:6, 6, 6, -6, -8, 4, 16, 2
1,0:6, 6, 6, -6, -4, -10, 16, 6
1,0:6, 6, 6, -6, -4, -8, 16, -10
1,0:6, 6, 6, -6, -2, -6, 16, 2
1,0:6, 6, 6, -6, -2, 4, 16, -4
1,0:6, 6, 6, -6, -2, 4, 16, -2
14,10:6, 6, 6, -6, 0, -4, 6, 6
1,0:6, 6, 6, -6, 0, -4, 16, -8
1,0:6, 6, 6, -6, 0, -4, 16, 2
14,10:6, 6, 6, -6, 0, -4, 16, 6
1,0:6, 6, 6, -6, 2, -14, -8, 4
1,0:6, 6, 6, -6, 2, -14, -8, 6
1,0:6, 6, 6, -6, 2, -14, 4, -8
1,0:6, 6, 6, -6, 2, -14, 4, -6
1,0:6, 6, 6, -6, 2, -14, 4, -4
11,1:6, 6, 6, -6, 2, -6, 0, 0
1,0:6, 6, 6, -6, 2, -6, 16, 2
13,9:6, 6, 6, -6, 4, -2, 4, 12
1,0:6, 6, 6, -6, 4, -2, 16, 0
1,0:6, 6, 6, -6, 4, 4, 16, -4
1,0:6, 6, 6, -6, 4, 4, 16, -2
1,0:6, 6, 6, -6, 4, 4, 16, 0
1,0:6, 6, 6, -6, 6, -6, 16, -4
1,0:6, 6, 6, -6, 6, -6, 16, 2
1,0:6, 6, 6, -6, 6, -6, 16, 4
1,16:6, 6, 6, -6, 10, 8, 4, 4
13,4:6, 6, 6, -4, -4, -10, 8, 0
1,0:6, 6, 6, -4, -4, 0, 16, -8
1,0:6, 6, 6, -2, 4, -6, 16, -4
1,0:6, 6, 6, -2, 4, -6, 16, -2
1,0:6, 6, 6, -2, 4, -6, 16, 0
-8,5:6, 6, 6, 0, -10, -12, 10, 16
1,0:6, 6, 6, 0, -10, -12, 16, 4
1,0:6, 6, 6, 0, -10, 4, 16, -12
14,12:6, 6, 6, 4, 10, -2, 10, 12
14,12:6, 6, 6, 4, 10, -2, 10, 22
14,12:6, 6, 6, 4, 10, 20, 22, -2
1,0:6, 6, 6, 6, 6, -4, 16, -4
1,0:6, 6, 6, 6, 6, -4, 16, 0
0,15:6, 6, 6, 8, 0, 10, -4, 32
0,15:6, 6, 6, 8, 0, 10, 32, -4
-7,11:6, 6, 6, 10, 12, 10, 22, 8
-13,3:6, 6, 8, -4, -8, -8, 0, 6
-13,3:6, 6, 8, -4, -8, 2, 6, -8
-13,3:6, 6, 8, -4, -8, 2, 6, -6
-13,3:6, 6, 8, -4, -8, 2, 6, -4
2,12:6, 6, 8, -4, -2, -8, 10, 18
-3,11:6, 6, 8, -4, 2, 10, -8, 2
-3,11:6, 6, 8, -4, 2, 10, -8, 6
7,6:6, 6, 8, -4, 2, 10, -8, 10
7,6:6, 6, 8, -4, 2, 10, -8, 20
7,6:6, 6, 8, -4, 2, 10, 20, -8
-2,7:6, 6, 8, -4, 4, -20, 12, -18
-2,7:6, 6, 8, -4, 4, -20, 12, -16
-2,7:6, 6, 8, -4, 4, -20, 12, -14
-9,8:6, 6, 8, 2, 10, 14, 14, 4
-3,2:6, 6, 8, 2, 10, 20, 22, 2
-3,2:6, 6, 8, 2, 10, 20, 22, 6
-2,10:6, 6, 8, 6, 8, 10, 0, 4
-2,1:6, 6, 8, 6, 8, 10, 2, 20
-2,1:6, 6, 8, 6, 8, 10, 12, 20
-5,6:6, 6, 8, 8, 0, -6, -8, -8
-5,6:6, 6, 8, 8, 0, -6, -8, -6
-5,6:6, 6, 8, 8, 0, -6, -8, -4
2,-1:6, 6, 8, 8, 0, -6, -6, 0
1,6:6, 6, 8, 8, 0, -6, -6, 2
-5,6:6, 6, 8, 8, 0, -6, 6, -4
-5,6:6, 6, 8, 8, 0, -4, 2, 6
-5,6:6, 6, 8, 8, 0, -2, -4, -2
-5,6:6, 6, 8, 8, 0, -2, 2, 0
-5,6:6, 6, 8, 8, 0, -2, 2, 2
-5,6:6, 6, 8, 8, 0, -2, 2, 4
-5,6:6, 6, 8, 8, 0, -2, 4, -2
-5,6:6, 6, 8, 8, 0, -2, 4, 8
1,3:6, 6, 8, 8, 0, -2, 4, 14
1,3:6, 6, 8, 8, 0, -2, 4, 18
-5,6:6, 6, 8, 8, 0, -2, 6, 6
1,3:6, 6, 8, 8, 0, -2, 14, 4
10,3:6, 6, 8, 8, 0, 0, 8, 4
10,3:6, 6, 8, 8, 0, 0, 8, 6
10,3:6, 6, 8, 8, 0, 0, 8, 8
15,2:6, 6, 8, 8, 0, 12, -2, -26
15,2:6, 6, 8, 8, 0, 12, -2, -22
-5,6:6, 6, 8, 8, 2, 4, 6, 6
-5,6:6, 6, 8, 8, 2, 6, -6, -4
-5,6:6, 6, 8, 8, 2, 6, -6, -2
-5,6:6, 6, 8, 8, 2, 6, -6, 4
-5,6:6, 6, 8, 8, 2, 6, 0, -4
-5,6:6, 6, 8, 8, 2, 6, 0, -2
-5,6:6, 6, 8, 8, 2, 6, 0, 0
1,2:6, 6, 8, 8, 2, 6, 2, 2
-5,6:6, 6, 8, 8, 2, 6, 2, 4
-5,6:6, 6, 8, 8, 2, 6, 4, -2
-7,-3:6, 6, 8, 8, 6, -8, -10, -16
-7,-3:6, 6, 8, 8, 6, -8, -10, -14
-7,-3:6, 6, 8, 8, 6, -8, -10, -12
-7,-3:6, 6, 8, 8, 6, -6, -4, -4
-7,-3:6, 6, 8, 8, 6, -6, -4, 0
8,1:6, 6, 8, 8, 6, -6, -4, 10
-7,-3:6, 6, 8, 8, 6, -6, -2, -4
-1,-7:6, 6, 8, 8, 6, -6, -2, 12
-7,-3:6, 6, 8, 8, 6, -6, 2, -2
-7,-3:6, 6, 8, 8, 6, -6, 2, 0
-7,-3:6, 6, 8, 8, 6, -6, 2, 2
8,1:6, 6, 8, 8, 6, -6, 10, -4
-3,17:6, 6, 8, 10, 4, 4, 18, 10
-3,17:6, 6, 8, 10, 4, 4, 18, 12
-3,17:6, 6, 8, 10, 4, 4, 18, 14
6,22:6, 6, 8, 10, 8, 14, 14, 10
-12,2:6, 6, 8, 10, 18, -2, 18, 24
-12,2:6, 6, 8, 10, 18, 18, 24, -2
-12,2:6, 6, 8, 10, 18, 18, 24, 8
2,14:6, 6, 8, 10, 20, 12, 6, 22
2,14:6, 6, 8, 10, 20, 12, 22, 6
-1,28:6, 6, 14, 2, -4, 10, 18, 22
1,0:6, 6, 14, 2, 4, -2, 16, 8
8,14:6, 6, 14, 2, 4, 2, 8, 0
1,0:6, 6, 14, 2, 4, 4, 16, 6
1,0:6, 6, 14, 2, 4, 6, 6, 10
1,0:6, 6, 14, 2, 4, 6, 16, 6
1,0:6, 6, 14, 2, 4, 16, 14, 2
1,0:6, 6, 14, 2, 6, 6, 16, 8
1,0:6, 6, 14, 2, 6, 10, 16, 0
1,0:6, 6, 14, 2, 6, 10, 16, 2
1,0:6, 6, 14, 2, 16, 10, 8, 10
1,0:6, 6, 14, 2, 16, 10, 8, 12
1,0:6, 6, 14, 2, 16, 10, 8, 14
-1,28:6, 6, 14, 2, 16, 10, 18, 22
5,11:6, 6, 14, 6, 0, -4, -4, -8
1,0:6, 6, 14, 6, 4, 10, 16, 4
1,0:6, 6, 14, 6, 4, 10, 16, 6
1,0:6, 6, 14, 6, 4, 10, 16, 8
1,0:6, 6, 14, 6, 6, 2, 16, 4
1,0:6, 6, 14, 6, 6, 2, 16, 6
1,0:6, 6, 14, 6, 6, 2, 16, 8
1,0:6, 6, 14, 6, 6, 6, 16, -2
1,0:6, 6, 14, 6, 6, 6, 16, 0
1,0:6, 6, 14, 6, 6, 6, 16, 2
3,16:6, 6, 14, 6, 6, 12, 4, 2
3,16:6, 6, 14, 6, 6, 12, 6, 0
-1,1:6, 6, 14, 6, 10, 8, 6, 12
-5,6:6, 6, 14, 8, 2, 10, -2, 12
-5,6:6, 6, 14, 8, 2, 10, -2, 14
-5,6:6, 6, 14, 8, 2, 10, -2, 16
-5,6:6, 6, 14, 8, 4, -6, -6, 6
-5,6:6, 6, 14, 8, 4, -6, 6, -6
-5,6:6, 6, 14, 8, 6, 0, -2, 2
-5,6:6, 6, 14, 8, 6, 0, -2, 12
5,11:6, 6, 14, 8, 6, 0, -2, 18
5,11:6, 6, 14, 8, 6, 0, 18, -2
-5,6:6, 6, 14, 8, 6, 4, -2, 2
-5,6:6, 6, 14, 8, 6, 4, -2, 4
-5,6:6, 6, 14, 8, 6, 4, -2, 6
0,-5:6, 6, 14, 8, 16, 10, -6, 0
-3,11:6, 6, 14, 10, 16, 2, 18, 10
-2,8:6, 6, 14, 10, 16, 12, 8, 4
-2,8:6, 6, 14, 10, 16, 12, 8, 6
-2,8:6, 6, 14, 10, 16, 12, 8, 8
10,8:6, 6, 16, -16, 4, 10, 8, -4
10,8:6, 6, 16, -16, 4, 10, 8, 6
7,23:6, 6, 16, -16, 14, 14, 4, 8
7,14:6, 6, 16, -16, 14, 14, 6, 24
7,14:6, 6, 16, -16, 14, 14, 16, 24
9,3:6, 6, 16, -8, -8, -18, -14, 6
9,3:6, 6, 16, -8, -8, -18, -14, 8
9,3:6, 6, 16, -8, -8, -18, -14, 10
9,3:6, 6, 16, -8, -8, -18, 6, -14
9,-6:6, 6, 16, -8, -8, -16, 2, 6
9,-6:6, 6, 16, -8, -8, -16, 2, 8
9,-6:6, 6, 16, -8, -8, -16, 2, 10
9,-6:6, 6, 16, -8, -8, -16, 6, 2
9,-6:6, 6, 16, -8, -8, -6, 6, 2
10,8:6, 6, 16, -8, 4, 2, 8, -14
10,8:6, 6, 16, -8, 4, 2, 8, -12
10,8:6, 6, 16, -8, 4, 2, 8, -10
