-3,-3:-4, -6, -4, -10, 0
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 18
-3,-2:-4, -6, -6, 2, 8, 8
5,-6:-4, -6, 6, -2, 22, 16
5,-6:-4, -6, 6, -2, 22, 18
5,-6:-4, -6, 6, -2, 22, 20
2,-3:-4, 0, -12, 8, 8, 16
-3,0:-4, 0, -8, 6, 10, 0
0,-8:-4, 0, 4, 6, -18, -8
2,-3:-4, 0, 8, 8, 16, -12
2,-3:-4, 0, 8, 8, 16, -10
2,-3:-4, 0, 8, 8, 16, -8
5,-1:-4, 4, -8, -16, 2, -6
-4,6:6, 6, 8, -4, 4, -16
-4,6:6, 6, 8, -4, 4, -14
-4,6:6, 6, 8, -4, 4, -12
-1,-2:6, 6, 8, 6, 12, 2
10,5:-4, -12, -14, -4, -4, -6, 6
5,-6:-4, -12, 4, 6, 4, -2, 0
5,-6:-4, -12, 4, 6, 4, -2, 2
5,-14:-4, -6, -14, 6, -2, -16, -4
5,-14:-4, -6, -14, 6, -2, -16, 0
5,-14:-4, -6, -14, 6, -2, -4, -16
5,-14:-4, -6, -14, 6, -2, -4, -6
4,2:-4, -6, -8, -10, -20, -2, -8
4,2:-4, -6, -8, -10, -20, -2, -6
4,2:-4, -6, -8, -10, -20, -2, -4
4,2:-4, -6, -8, -10, -2, -8, -20
4,2:-4, -6, -8, -10, -2, -8, -10
-2,-2:-4, -6, -6, 0, -6, -6, 0
0,-3:-4, -6, 6, -8, -20, -6, 0
0,-3:-4, -6, 6, -8, -8, 0, -18
0,-3:-4, -6, 6, -8, -8, 0, -12
5,-6:-4, -6, 6, -2, 12, 10, 18
5,-6:-4, -6, 6, -2, 22, 12, 14
5,-6:-4, -6, 6, -2, 22, 12, 16
5,-6:-4, -6, 6, -2, 22, 12, 18
6,13:-4, 0, -16, 0, 10, 8, 0
2,-3:-4, 0, -12, 8, 8, 12, 14
2,-3:-4, 0, -12, 8, 8, 12, 16
2,-3:-4, 0, -12, 8, 8, 12, 18
2,-3:-4, 0, -12, 8, 8, 14, 18
4,12:-4, 0, 6, 2, -2, -10, -2
4,12:-4, 0, 6, 2, -2, -2, -10
4,12:-4, 0, 6, 2, -2, -2, -6
16,13:-4, 0, 8, -6, -12, -14, 6
2,-3:-4, 0, 8, 8, 16, -16, -14
2,-3:-4, 0, 8, 8, 16, -16, -12
2,-3:-4, 0, 8, 8, 16, -16, -10
2,14:-4, 2, 6, 0, 4, -10, 2
2,14:-4, 2, 6, 0, 4, -2, -2
2,14:-4, 2, 6, 0, 4, 0, -2
2,14:-4, 2, 6, 0, 4, 6, -4
4,-2:-4, 2, 6, 0, 14, -4, -6
-14,-4:-4, 2, 6, 10, 0, 14, 10
36,-8:-4, 4, -10, 2, -16, -26, -8
36,-8:-4, 4, -10, 2, -16, -26, -6
36,-8:-4, 4, -10, 2, -16, -26, -4
5,-6:-4, 4, -8, 6, -2, 14, -10
5,-6:-4, 4, -8, 6, -2, 14, -8
19,-12:-4, 4, -4, -10, -18, -28, -20
9,0:-4, 4, -2, -14, 6, 2, 6
0,0:6, -4, -4, -6, -4, -10, 0
8,-3:6, -4, -4, -6, 6, -2, 14
8,-3:6, -4, -4, -6, 6, -2, 16
8,-3:6, -4, -4, -6, 6, -2, 18
1,6:6, 6, -2, 10, 0, 18, 8
-1,3:6, 6, 2, -6, -6, -14, 10
-1,3:6, 6, 2, -6, -6, -14, 12
-1,3:6, 6, 2, -6, -6, -14, 14
-1,3:6, 6, 2, -6, -6, 10, -14
2,-2:6, 6, 2, -4, -8, 10, 2
-6,1:6, 6, 2, -2, -4, 20, 10
-4,6:6, 6, 8, -4, 4, -20, -18
-4,6:6, 6, 8, -4, 4, -20, -16
-4,6:6, 6, 8, -4, 4, -20, -14
0,-2:6, 6, 8, 8, 0, -6, -6
2,-4:-4, 0, -2, 4, 8, 8, 14, -2, -2, 10
2,-4:-4, 0, -2, 4, 8, 8, 14, -2, -2, 12
2,-4:-4, 0, -2, 4, 8, 8, 14, -2, -2, 14
2,-4:-4, 0, -2, 4, 8, 8, 14, -2, 10, -2
-5,6:-4, 0, -2, 6, 6, -4, 6, 24, 14, -8
5,-1:-4, 0, -2, 6, 6, 0, -2, -16, -6, 2
5,-1:-4, 0, -2, 6, 6, 0, -2, -16, -6, 6
1,-4:-4, 0, -2, 6, 6, 0, 12, 4, 20, -10
-1,-4:-4, 0, -2, 6, 6, 6, -6, -12, 10, -6
3,-1:-4, 0, -2, 6, 6, 6, -2, -8, 6, 14
3,-1:-4, 0, -2, 6, 6, 6, -2, -8, 6, 16
3,-8:-4, 0, -2, 6, 6, 6, 4, -8, -8, 14
-3,-6:-4, 0, -2, 6, 6, 10, -4, -12, -6, -2
-3,-6:-4, 0, -2, 6, 6, 10, -4, -12, -6, 2
9,7:-4, 0, -2, 6, 6, 10, 4, 10, -12, -2
-10,0:-4, 0, -2, 6, 14, 8, -14, -8, -4, 10
-5,-2:-4, 0, 0, -6, -14, -10, -2, -2, 10, -8
-5,-2:-4, 0, 0, -6, -14, -10, -2, -2, 10, -6
-5,-2:-4, 0, 0, -6, -14, -10, -2, -2, 10, -4
-2,-6:-4, 0, 0, -6, -14, -10, -2, 4, 4, 4
-2,-6:-4, 0, 0, -6, -14, -10, -2, 4, 8, 2
-2,-6:-4, 0, 0, -6, -14, -10, -2, 4, 8, 4
3,5:-4, 0, 0, -6, -14, -6, -14, -20, -4, 2
3,5:-4, 0, 0, -6, -14, -6, -14, -4, 2, -20
3,5:-4, 0, 0, -6, -14, -6, -14, -4, 2, -18
3,5:-4, 0, 0, -6, -14, -6, -14, -4, 2, -16
6,10:-4, 0, 0, -6, -10, -22, -16, -24, -24, -2
6,10:-4, 0, 0, -6, -10, -22, -16, -2, -20, -18
6,10:-4, 0, 0, -6, -10, -22, -16, -2, -20, -16
6,10:-4, 0, 0, -6, -10, -22, -16, -2, -20, -14
18,-3:-4, 0, 0, -6, -10, -16, -4, -12, -10, 6
18,-3:-4, 0, 0, -6, -10, -16, -4, -12, -10, 8
18,-3:-4, 0, 0, -6, -10, -16, -4, -12, -10, 10
18,-3:-4, 0, 0, -6, -10, -16, -4, -12, 6, -10
18,-3:-4, 0, 0, -6, -10, -16, -4, -12, 6, -6
5,13:-4, 0, 0, -6, -6, -12, 8, -2, -12, -10
5,13:-4, 0, 0, -6, -6, -12, 8, -2, -12, -8
5,13:-4, 0, 0, -6, -6, -12, 8, -2, -12, -6
5,13:-4, 0, 0, -6, -6, -12, 8, -2, -10, -2
5,13:-4, 0, 0, -6, -6, -12, 8, -2, -10, 2
5,13:-4, 0, 0, -6, -6, -12, 8, -2, -2, -10
5,13:-4, 0, 0, -6, -6, -12, 8, -2, -2, -6
5,0:-4, 0, 0, -6, -6, -6, -2, -12, 8, -2
22,-3:-4, 0, 0, -6, -6, 6, -12, -10, 6, -30
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 0, 2
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 0, 4
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 0, 10
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 6, 2
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 6, 4
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 6, 6
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 8, 10
14,5:-4, 0, 0, -6, 4, -12, -8, -14, 10, 4
9,15:-4, 0, 0, -6, 4, -12, -4, 10, 0, -6
5,3:-4, 0, 0, -6, 4, -12, 6, 2, 10, -2
-2,-1:-4, 0, 0, -6, 4, -4, -2, 6, -14, -2
14,-1:-4, 0, 0, -6, 4, -4, 10, 0, -2, 2
14,-1:-4, 0, 0, -6, 4, -4, 10, 0, -2, 6
14,-1:-4, 0, 0, -6, 4, -4, 10, 0, 4, 2
14,-1:-4, 0, 0, -6, 4, -4, 10, 0, 6, -2
14,-1:-4, 0, 0, -6, 4, -4, 10, 0, 6, 0
14,-1:-4, 0, 0, -6, 4, -4, 10, 0, 6, 2
6,-6:-4, 0, 0, -6, 4, 6, 4, 2, -14, -6
-8,3:-4, 0, 0, -6, 4, 8, -14, 10, 2, 8
10,1:-4, 0, 0, -6, 4, 8, -14, 10, 8, -4
-9,5:-4, 0, 0, 6, -8, -16, -10, 16, 8, 2
-9,5:-4, 0, 0, 6, -8, -16, -10, 16, 8, 6
1,11:-4, 0, 0, 6, -8, -16, -8, 0, -12, 4
19,-2:-4, 0, 0, 6, -8, -8, -18, -12, 4, -2
19,-2:-4, 0, 0, 6, -8, -8, -18, -12, 4, 8
19,-2:-4, 0, 0, 6, -8, -8, -18, -10, 4, -4
19,-2:-4, 0, 0, 6, -8, -8, -18, -10, 4, 0
19,-2:-4, 0, 0, 6, -8, -8, -18, -10, 4, 6
19,-2:-4, 0, 0, 6, -8, -8, -18, 4, -8, 2
19,-2:-4, 0, 0, 6, -8, -8, -18, 4, -8, 4
19,-2:-4, 0, 0, 6, -8, -8, -18, 4, -4, -10
19,-2:-4, 0, 0, 6, -8, -8, -18, 4, -4, -6
5,0:-4, 0, 0, 6, -8, -6, -10, 0, -2, 12
5,0:-4, 0, 0, 6, -8, -6, -10, 0, -2, 14
5,0:-4, 0, 0, 6, -8, -6, -10, 0, -2, 16
4,6:-4, 0, 0, 6, -8, -6, -10, 0, 8, 8
19,6:-4, 0, 0, 6, -8, -6, -8, 2, -16, 12
19,6:-4, 0, 0, 6, -8, -6, -8, 2, -16, 14
19,6:-4, 0, 0, 6, -8, -6, -8, 2, -16, 16
19,6:-4, 0, 0, 6, -8, -6, -8, 2, 12, -16
4,6:-4, 0, 0, 6, -8, -6, 0, 8, 8, -10
4,6:-4, 0, 0, 6, -8, -6, 0, 8, 8, -6
19,-2:-4, 0, 0, 6, -8, 4, -6, -8, -4, -18
1,9:-4, 0, 0, 6, 8, 4, 4, 2, -2, -10
1,9:-4, 0, 0, 6, 8, 4, 4, 2, -2, -6
11,-4:-4, 0, 0, 8, 6, 12, 0, -4, 2, -10
19,-2:-4, 0, 0, 8, 10, -8, -8, -18, 4, 2
3,2:-4, 0, 0, 8, 10, -8, 4, -2, 2, -16
3,2:-4, 0, 0, 8, 10, -8, 4, -2, 2, -14
-7,9:-4, 0, 0, 8, 10, 12, -6, -10, 10, 6
-7,9:-4, 0, 0, 8, 10, 12, -6, -10, 10, 8
-7,9:-4, 0, 0, 8, 10, 12, -6, 10, 6, -10
-7,9:-4, 0, 0, 8, 10, 12, -6, 10, 6, -6
5,7:-4, 0, 0, 8, 12, -2, -10, 8, -4, 6
-4,12:-4, 0, 0, 8, 12, -2, -10, 10, 18, 12
5,7:-4, 0, 0, 8, 12, -2, 8, -4, 6, -10
5,7:-4, 0, 0, 8, 12, -2, 8, -4, 6, -6
11,10:-4, 0, 0, 8, 12, 6, -4, -6, -18, -18
0,-13:-4, 0, 0, 8, 12, 14, 0, -12, -4, -4
24,0:-4, 0, 0, 10, -6, -16, -16, -10, -14, 8
24,0:-4, 0, 0, 10, -6, -16, -16, -10, -14, 12
24,0:-4, 0, 0, 10, -6, -16, -16, -10, 8, -14
23,6:-4, 0, 0, 10, -6, -8, -6, -4, -14, -6
-3,6:-4, 0, 0, 10, -6, -8, 6, 4, 22, 12
0,20:-4, 0, 0, 10, -6, -8, 14, 2, 10, -10
12,-5:-4, 0, 0, 10, -6, -4, -6, 2, 12, -4
0,20:-4, 0, 0, 10, -6, -4, 14, 2, 10, -16
0,20:-4, 0, 0, 10, -6, -4, 14, 2, 10, -12
2,16:-4, 0, 0, 10, -6, 2, 0, -10, -10, 10
2,16:-4, 0, 0, 10, -6, 2, 0, -10, 10, -10
2,16:-4, 0, 0, 10, -6, 2, 0, -10, 10, -6
3,6:-4, 0, 0, 10, -2, -6, -4, 16, 6, -12
16,3:-4, 0, 0, 10, 6, 0, -2, -2, 0, -10
18,5:-4, 0, 0, 10, 8, 6, -6, -8, 4, -4
25,6:-4, 0, 0, 10, 10, -30, -8, -6, -16, -28
25,6:-4, 0, 0, 10, 10, -30, -8, -6, -16, -26
25,6:-4, 0, 0, 10, 10, -30, -8, -6, -16, -24
-2,3:-4, 0, 0, 10, 14, 4, -4, -20, -14, -4
-2,3:-4, 0, 0, 10, 14, 4, -4, -20, -14, 0
-2,3:-4, 0, 0, 10, 14, 4, -4, -20, -14, 6
-2,3:-4, 0, 0, 10, 14, 4, -4, -20, -4, -14
6,24:-4, 0, 0, 10, 14, 20, 16, 6, 22, 2
10,6:-4, 0, 0, 10, 16, 6, -2, 6, 6, 6
10,6:-4, 0, 0, 10, 16, 6, -2, 6, 6, 10
-4,2:-4, 0, 0, 10, 16, 6, 14, 2, 8, 8
-4,2:-4, 0, 0, 10, 16, 6, 14, 2, 8, 10
-4,2:-4, 0, 0, 10, 16, 6, 14, 2, 20, 16
15,4:-4, 0, 0, 10, 16, 8, -6, -2, 2, -8
1,7:-4, 0, 0, 10, 16, 12, 6, -4, 6, -12
1,7:-4, 0, 0, 10, 16, 12, 6, -4, 6, -10
1,7:-4, 0, 0, 10, 16, 12, 6, -4, 6, -8
16,11:-4, 0, 2, -6, -14, -4, -4, 8, -2, -10
18,1:-4, 0, 2, -6, -10, -12, -20, -10, -14, -6
18,1:-4, 0, 2, -6, -10, -12, -20, -10, -6, -14
9,0:-4, 0, 2, -6, 4, -16, -12, -10, 4, -6
7,3:-4, 0, 2, -2, -8, -10, -8, -14, -4, -10
15,0:-4, 0, 2, -2, -8, -10, 2, -6, -6, 10
15,0:-4, 0, 2, -2, -8, -10, 2, -6, -6, 12
15,0:-4, 0, 2, -2, -8, -10, 2, -6, -6, 14
15,0:-4, 0, 2, -2, -8, -10, 2, -6, 10, -6
-1,-5:-4, 0, 2, 6, 8, -8, -4, -2, 0, -8
-1,-5:-4, 0, 2, 6, 8, -8, -4, -2, 0, -4
2,12:-4, 0, 2, 6, 8, -4, -10, 4, -4, -12
2,12:-4, 0, 2, 6, 8, -4, -10, 4, -4, -10
2,12:-4, 0, 2, 6, 8, -4, -10, 4, -4, -8
2,12:-4, 0, 2, 6, 8, -4, -4, 4, -10, 2
2,12:-4, 0, 2, 6, 8, -4, -4, 4, -10, 4
2,19:-4, 0, 2, 6, 8, -4, -4, 8, -10, 10
2,12:-4, 0, 2, 6, 8, -4, 4, -10, 2, 4
2,12:-4, 0, 2, 6, 8, -4, 4, -10, 2, 6
2,12:-4, 0, 2, 6, 8, -4, 4, -10, 4, -2
-5,-3:-4, 0, 2, 6, 14, -6, -14, 10, 2, 8
-5,-3:-4, 0, 2, 6, 14, -6, -14, 10, 2, 10
-5,-3:-4, 0, 2, 6, 14, -6, -14, 10, 2, 12
-3,10:-4, 0, 2, 6, 14, -6, -14, 12, 2, -8
-3,10:-4, 0, 2, 6, 14, -6, -14, 12, 2, -6
-3,10:-4, 0, 2, 6, 14, -6, -14, 12, 2, -4
-3,3:-4, 0, 2, 6, 14, -6, -4, 14, 14, -12
-3,3:-4, 0, 2, 6, 14, -6, -4, 14, 14, -10
-3,3:-4, 0, 2, 6, 14, -6, -4, 14, 14, -8
12,5:-4, 0, 4, -6, -14, -2, -10, -10, 6, -4
25,4:-4, 0, 4, -6, -10, -16, -12, -6, -8, -10
25,4:-4, 0, 4, -6, -10, -16, -12, -6, -8, -6
25,4:-4, 0, 4, -6, -10, -16, -12, -6, -6, -8
11,1:-4, 0, 4, -6, -10, -2, -6, -20, -6, -10
-1,5:-4, 0, 4, -6, -4, -16, -8, -10, -10, -4
-1,5:-4, 0, 4, -6, -4, -16, -8, -10, -10, 6
-1,5:-4, 0, 4, -6, -4, -16, -8, -10, -4, -10
-1,5:-4, 0, 4, -6, -4, -16, -8, -10, -4, -6
6,1:-4, 0, 4, -6, 0, -16, -8, -16, -2, -30
6,1:-4, 0, 4, -6, 0, -16, -8, -16, -2, -26
6,1:-4, 0, 4, -6, 0, -16, -8, -16, -2, -14
12,-3:-4, 0, 4, -4, -6, -10, -8, -18, 0, 14
8,6:-4, 0, 4, -4, -4, 4, 8, 8, -8, -12
8,6:-4, 0, 4, -4, -4, 4, 8, 8, -8, -10
4,-2:-4, 0, 4, -4, -4, 4, 10, -2, 0, -2
5,2:-4, 0, 4, -4, 2, -10, 2, -4, 10, 0
-1,1:-4, 0, 4, -4, 4, -2, -6, 12, 12, -2
8,6:-4, 0, 4, -4, 4, 8, 8, -8, -12, -12
8,6:-4, 0, 4, -4, 4, 8, 8, -8, -12, -10
8,6:-4, 0, 4, -4, 4, 8, 8, -8, -12, -8
3,-16:-4, 0, 4, -4, 4, 8, 12, -4, -22, -16
8,6:-4, 0, 4, 4, -8, -12, -10, -8, 8, 6
8,6:-4, 0, 4, 4, -8, -12, -10, 8, 6, -8
8,6:-4, 0, 4, 4, -8, -12, -8, 8, 6, -14
8,6:-4, 0, 4, 4, -8, -12, -8, 8, 6, -12
8,6:-4, 0, 4, 4, -8, -12, -8, 8, 6, -10
-1,-3:-4, 0, 4, 4, -6, 4, -12, -2, 2, 6
-1,-3:-4, 0, 4, 4, -6, 4, -12, -2, 2, 8
-1,-3:-4, 0, 4, 4, -6, 4, -12, -2, 4, 14
3,7:-4, 0, 4, 4, 0, -6, 4, -2, 6, -8
10,2:-4, 0, 4, 4, 6, -14, -8, -4, 10, -10
12,-2:-4, 0, 4, 4, 6, -10, -8, -16, -6, 16
-3,10:-4, 0, 4, 4, 6, -2, 8, 0, 4, -4
-3,10:-4, 0, 4, 4, 6, -2, 8, 0, 4, -2
3,3:-4, 0, 4, 4, 6, 12, 0, -22, -10, -12
3,3:-4, 0, 4, 4, 6, 12, 0, -22, -8, -6
3,3:-4, 0, 4, 4, 6, 12, 0, -10, -12, -22
2,7:-4, 0, 4, 4, 6, 12, 14, -2, -6, 16
2,7:-4, 0, 4, 4, 6, 12, 14, -2, 16, -6
2,7:-4, 0, 4, 4, 6, 12, 16, 16, -2, -6
4,10:-4, 0, 4, 4, 6, 16, -12, -4, 6, -4
11,5:-4, 0, 4, 4, 10, 2, -2, -8, 12, 4
9,6:-4, 0, 4, 4, 10, 4, -14, 12, 8, 12
-1,-9:-4, 0, 4, 4, 10, 4, -6, -2, -6, -2
1,-2:-4, 0, 6, -6, -20, -16, -4, 10, 0, -18
1,-2:-4, 0, 6, -6, -20, -12, -4, 10, 0, -16
1,-2:-4, 0, 6, -6, -20, -12, -4, 10, 0, -14
1,-2:-4, 0, 6, -6, -20, -12, -4, 10, 0, -12
1,-2:-4, 0, 6, -6, -20, -8, -10, 10, 0, -18
1,-2:-4, 0, 6, -6, -20, -8, -10, 10, 0, -14
1,-2:-4, 0, 6, -6, -20, -4, 10, 0, -18, -18
1,-2:-4, 0, 6, -6, -20, -4, 10, 0, -18, -14
1,-2:-4, 0, 6, -6, -18, -8, -10, 10, 0, -16
1,-2:-4, 0, 6, -6, -18, -8, -10, 10, 0, -14
1,-2:-4, 0, 6, -6, -18, -8, -10, 10, 0, -12
19,8:-4, 0, 6, -6, -18, 10, 0, 2, -8, 6
19,8:-4, 0, 6, -6, -18, 10, 0, 2, -8, 8
19,8:-4, 0, 6, -6, -18, 10, 0, 2, -8, 10
19,8:-4, 0, 6, -6, -18, 10, 0, 2, 6, -8
1,-2:-4, 0, 6, -6, -14, -16, -6, 10, 0, -6
1,-2:-4, 0, 6, -6, -14, -12, -6, 10, 0, -6
1,-2:-4, 0, 6, -6, -14, -6, 10, 0, -18, -8
1,-2:-4, 0, 6, -6, -14, -6, 10, 0, -2, -14
1,-2:-4, 0, 6, -6, -14, -4, -8, 10, 0, -12
1,-2:-4, 0, 6, -6, -14, -4, -8, 10, 0, -10
1,-2:-4, 0, 6, -6, -14, -4, -8, 10, 0, -8
1,-2:-4, 0, 6, -6, -6, -10, -12, 10, 0, -20
1,-2:-4, 0, 6, -6, -6, -10, -12, 10, 0, -18
1,-2:-4, 0, 6, -6, -6, -10, -12, 10, 0, -16
7,-1:-4, 0, 6, -6, -6, -6, -18, -8, 6, 2
7,-1:-4, 0, 6, -6, -6, -6, -18, -8, 8, 2
7,-1:-4, 0, 6, -6, -6, -6, -18, -8, 8, 4
7,-1:-4, 0, 6, -6, -6, -6, -18, -8, 8, 6
1,-2:-4, 0, 6, -6, -4, 10, 0, -22, -24, -30
1,-2:-4, 0, 6, -6, -4, 10, 0, -22, -24, -28
1,-2:-4, 0, 6, -6, -4, 10, 0, -22, -24, -26
8,-13:-4, 0, 6, -6, -4, 10, 0, -2, 4, -4
14,12:-4, 0, 6, -6, 4, -22, -26, -14, -22, -28
14,12:-4, 0, 6, -6, 4, -22, -26, -14, -22, -18
14,12:-4, 0, 6, -6, 4, -22, -26, -14, -16, -20
14,12:-4, 0, 6, -6, 4, -22, -20, -14, -24, -16
14,12:-4, 0, 6, -6, 4, -22, -20, -14, -24, -14
14,12:-4, 0, 6, -6, 4, -22, -20, -14, -24, -12
14,12:-4, 0, 6, -6, 4, -22, -20, -14, -18, -22
14,12:-4, 0, 6, -6, 4, -22, -20, -14, -16, -24
19,8:-4, 0, 6, -6, 10, 0, 2, -8, 6, -18
14,14:-4, 0, 6, -2, -8, -12, 8, 6, 10, 6
-1,-4:-4, 0, 6, -2, -8, 12, 6, 14, 4, -4
17,5:-4, 0, 6, -2, -4, -6, -8, -20, 8, 10
17,5:-4, 0, 6, -2, -4, -6, -8, -20, 14, 12
17,5:-4, 0, 6, -2, -4, -6, -8, -20, 14, 14
17,5:-4, 0, 6, -2, -4, -6, -8, -20, 14, 16
17,5:-4, 0, 6, -2, -4, -6, -8, -20, 16, 10
17,5:-4, 0, 6, -2, -4, -6, -8, -20, 16, 20
17,5:-4, 0, 6, -2, -4, -6, -8, -20, 18, 18
2,-1:-4, 0, 6, -2, -4, 2, 8, 0, 0, 2
-1,4:-4, 0, 6, -2, 0, 2, 2, -2, -4, 14
3,0:-4, 0, 6, -2, 0, 8, -6, 12, 10, -10
10,-1:-4, 0, 6, -2, 0, 8, 4, 2, -4, 4
10,-1:-4, 0, 6, -2, 0, 8, 4, 2, -4, 6
-1,-4:-4, 0, 6, -2, 4, -14, 6, 14, 4, -8
-1,-4:-4, 0, 6, -2, 4, -14, 6, 14, 4, -6
-1,-4:-4, 0, 6, -2, 4, -14, 6, 14, 4, -4
14,-5:-4, 0, 6, -2, 4, -8, -6, -16, -10, -2
14,-5:-4, 0, 6, -2, 4, -8, -6, -16, -4, 4
14,-5:-4, 0, 6, -2, 4, -8, -6, -16, -4, 14
14,-5:-4, 0, 6, -2, 4, -8, -6, -16, 14, -6
14,-5:-4, 0, 6, -2, 4, -8, -6, -16, 14, -4
14,-5:-4, 0, 6, -2, 4, -8, -4, -6, 4, -16
-1,-4:-4, 0, 6, -2, 4, -8, 6, 14, 4, -14
-1,-4:-4, 0, 6, -2, 4, -8, 6, 14, 4, -12
8,6:-4, 0, 6, -2, 6, -2, 0, 2, -22, -28
22,5:-4, 0, 6, -2, 12, 0, -6, -20, -18, -18
22,3:-4, 0, 6, -2, 12, 0, -6, -20, -14, -8
4,12:-4, 0, 6, 2, -2, -10, -8, -8, 2, -8
4,12:-4, 0, 6, 2, -2, -10, -8, -8, 2, -6
4,12:-4, 0, 6, 2, -2, -10, -8, -8, 2, -4
4,12:-4, 0, 6, 2, -2, -10, -8, 2, -10, -8
4,12:-4, 0, 6, 2, -2, -10, -8, 2, -10, -6
4,12:-4, 0, 6, 2, -2, -10, -8, 2, -10, 0
4,12:-4, 0, 6, 2, -2, -10, -8, 2, -4, -8
4,12:-4, 0, 6, 2, -2, -10, -8, 2, -4, -6
4,12:-4, 0, 6, 2, -2, -10, -8, 2, -4, -4
4,12:-4, 0, 6, 2, -2, -10, -8, 2, -2, 0
4,12:-4, 0, 6, 2, -2, -10, -8, 2, 0, -6
4,12:-4, 0, 6, 2, -2, -10, -6, -12, 2, -6
4,12:-4, 0, 6, 2, -2, -10, -6, -10, 2, -14
4,12:-4, 0, 6, 2, -2, -10, -6, -10, 2, -12
4,12:-4, 0, 6, 2, -2, -10, -6, -4, -6, -4
4,12:-4, 0, 6, 2, -2, -10, -6, -4, 0, -2
4,12:-4, 0, 6, 2, -2, -10, -6, -4, 0, 0
4,12:-4, 0, 6, 2, -2, -10, -6, -4, 0, 2
4,12:-4, 0, 6, 2, -2, -10, 2, -4, -6, 2
-1,13:-4, 0, 6, 2, -2, -10, 2, 2, 2, 8
4,12:-4, 0, 6, 2, -2, -8, -8, -10, 2, -16
4,12:-4, 0, 6, 2, -2, -8, -4, -12, -10, -18
4,12:-4, 0, 6, 2, -2, -8, -4, -12, -10, -14
1,3:-4, 0, 6, 2, -2, -8, 6, 4, 2, -10
1,3:-4, 0, 6, 2, -2, -8, 6, 4, 2, -6
4,12:-4, 0, 6, 2, -2, -6, -14, -4, 2, -2
4,12:-4, 0, 6, 2, -2, -6, 0, -4, -8, 0
4,12:-4, 0, 6, 2, -2, -6, 0, -4, 0, -8
4,12:-4, 0, 6, 2, -2, -6, 0, -4, 0, 2
4,12:-4, 0, 6, 2, -2, -4, -12, -8, -10, -2
4,12:-4, 0, 6, 2, -2, -4, -12, -6, 2, 0
4,12:-4, 0, 6, 2, -2, -4, -8, -22, 2, -8
4,12:-4, 0, 6, 2, -2, -4, -8, -8, 2, -22
4,12:-4, 0, 6, 2, -2, -4, -8, -8, 2, -20
-6,4:-4, 0, 6, 2, -2, -4, 8, 0, 10, -10
-6,4:-4, 0, 6, 2, -2, -4, 8, 0, 10, -6
4,12:-4, 0, 6, 2, -2, -2, -8, -24, -10, -8
4,12:-4, 0, 6, 2, -2, -2, -8, -10, -12, -14
4,12:-4, 0, 6, 2, -2, -2, -8, -10, -12, -4
4,12:-4, 0, 6, 2, -2, -2, -8, -10, -8, -20
4,12:-4, 0, 6, 2, -2, -2, -8, -10, -8, -10
4,12:-4, 0, 6, 2, -2, -2, -4, -4, -14, -12
4,12:-4, 0, 6, 2, -2, -2, -4, -4, -14, -10
4,12:-4, 0, 6, 2, -2, -2, -4, -4, -14, -8
4,12:-4, 0, 6, 2, -2, 0, -4, 0, -6, 2
4,12:-4, 0, 6, 2, -2, 0, 0, -12, -12, -4
4,12:-4, 0, 6, 2, -2, 0, 0, -12, -12, -2
4,12:-4, 0, 6, 2, -2, 0, 0, -12, -12, 0
4,12:-4, 0, 6, 2, -2, 0, 0, -12, -8, -8
4,12:-4, 0, 6, 2, -2, 0, 0, -12, -8, 0
4,12:-4, 0, 6, 2, -2, 2, -12, -10, 2, 0
4,12:-4, 0, 6, 2, -2, 2, -12, -8, 2, 2
4,12:-4, 0, 6, 2, -2, 2, -12, -4, 2, 2
4,12:-4, 0, 6, 2, -2, 2, -12, -2, -8, -6
4,12:-4, 0, 6, 2, -2, 2, -12, -2, -8, -4
4,12:-4, 0, 6, 2, -2, 2, -12, -2, -8, -2
11,11:-4, 0, 6, 2, -2, 2, -12, -2, 2, -8
-5,-7:-4, 0, 6, 2, -2, 2, -12, 8, -6, -2
4,12:-4, 0, 6, 2, -2, 2, -8, -14, -8, -14
4,12:-4, 0, 6, 2, -2, 2, -8, -14, -8, -12
4,12:-4, 0, 6, 2, -2, 2, -8, -14, -8, -10
4,12:-4, 0, 6, 2, -2, 2, 0, -2, -10, -12
4,12:-4, 0, 6, 2, -2, 2, 0, -2, -10, -10
4,12:-4, 0, 6, 2, -2, 2, 0, -2, -10, -8
4,12:-4, 0, 6, 2, -2, 2, 0, -2, -4, -16
4,12:-4, 0, 6, 2, -2, 2, 0, -2, -4, -12
4,12:-4, 0, 6, 2, -2, 2, 0, -2, 0, -6
-1,13:-4, 0, 6, 2, -2, 2, 2, 2, 8, -10
-1,13:-4, 0, 6, 2, -2, 2, 2, 2, 8, -6
12,-7:-4, 0, 6, 2, 6, 6, -4, -10, -24, -16
