10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
24,1:-4, -14, -12, 14, -12, -14, -16, -28
4,3:-4, -14, -8, 10, 10, 8, 6, -6
-9,5:-4, -14, -8, 20, 12, 26, 26, 30
11,3:-4, -14, 14, -2, -10, 4, 4, 8
10,6:-4, -12, -14, -4, -4, -6, 6, 2
10,-5:-4, -12, 4, 4, -6, -8, -20, -4
10,-5:-4, -12, 4, 4, -6, -8, -20, -2
10,-5:-4, -12, 4, 4, -6, -8, -20, 0
5,-13:-4, -6, -14, 6, -2, -16, -12, -4
5,-13:-4, -6, -14, 6, -2, -16, -12, 0
5,-13:-4, -6, -14, 6, -2, -16, -4, -12
18,-11:-4, -6, -8, -20, -20, -20, -22, -34
3,-7:-4, -6, -8, -10, -2, -8, -2, -8
-3,-5:-4, -6, 0, -2, -30, -4, -12, -4
-3,-5:-4, -6, 0, -2, -30, -4, -12, 2
17,-1:-4, -6, 0, -2, -14, -20, -28, -20
17,-1:-4, -6, 0, -2, -14, -20, -28, -14
0,-2:-4, -6, 6, -8, -12, -14, 0, 4
0,-2:-4, -6, 6, -8, -8, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, 0, 4, -12
5,-5:-4, -6, 6, -2, -4, 12, 10, 18
5,-5:-4, -6, 6, -2, -4, 22, 12, 14
5,-5:-4, -6, 6, -2, -4, 22, 12, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 18
-4,5:-4, -6, 6, 0, -8, -4, 0, 14
8,-4:-4, 2, 2, -8, -14, 0, 0, 4
4,-6:-4, 2, 6, 0, 14, -16, -8, -14
4,-6:-4, 2, 6, 0, 14, -16, -8, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -10
4,-6:-4, 2, 6, 0, 14, -12, -16, -14
4,-6:-4, 2, 6, 0, 14, -12, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -10
10,-5:-4, 4, 4, -6, 4, -8, -20, 10
10,-5:-4, 4, 4, -6, 4, -8, -20, 20
10,-5:-4, 4, 4, 4, 6, -8, -20, 4
10,-5:-4, 4, 4, 4, 6, -8, -20, 14
8,-2:-4, 4, 6, 6, -4, -16, -2, -2
8,-2:-4, 4, 6, 6, -4, -2, -2, -16
8,-2:6, -4, -4, -6, 6, -2, -4, 14
8,-2:6, -4, -4, -6, 6, -2, -4, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 18
8,-2:6, -4, -4, -6, 6, -2, 14, -4
10,6:6, -4, -4, 4, 4, 4, -14, 8
10,6:6, -4, -4, 4, 4, 4, 8, -14
16,1:6, -4, 6, -4, -4, -6, -8, -20
3,3:6, -4, 6, 6, -2, 12, 12, 16
9,6:6, 6, -4, 0, 10, 6, 4, -8
6,6:6, 6, -2, -4, 12, 12, 16, 0
16,9:6, 6, 16, -16, 4, 2, 0, -12
1,-5:-4, 4, 4, 4, -4, 12, 8, 0, -8, -14, 14
1,-5:-4, 4, 4, 4, -4, 12, 8, 0, -8, -14, 16
1,-5:-4, 4, 4, 4, -4, 12, 8, 0, -8, -14, 18
1,-5:-4, 4, 4, 4, -4, 12, 8, 0, -8, 14, -14
1,-5:-4, 4, 4, 4, -4, 12, 8, 0, -8, 14, -12
1,-5:-4, 4, 4, 4, -4, 12, 8, 0, -8, 14, -10
10,-5:-4, 4, 4, 4, 0, -2, 10, -8, -20, 14, 0
10,-5:-4, 4, 4, 4, 0, -2, 10, -8, -20, 14, 2
10,-5:-4, 4, 4, 4, 0, -2, 10, -8, -20, 14, 4
10,-5:-4, 4, 4, 4, 6, -8, -20, 8, 0, 4, 8
10,-5:-4, 4, 4, 4, 6, -8, -20, 8, 0, 4, 18
10,-5:-4, 4, 4, 4, 6, -8, -20, 8, 2, 20, 6
10,-5:-4, 4, 4, 4, 6, -8, -20, 8, 2, 20, 10
10,-5:-4, 4, 4, 4, 6, -8, -20, 8, 12, 6, 10
10,-5:-4, 4, 4, 4, 6, -8, -20, 8, 12, 6, 20
12,-9:-4, 4, 4, 4, 6, 0, -8, -12, -14, -26, 4
12,-9:-4, 4, 4, 4, 6, 0, -8, -12, -14, -26, 14
6,-10:-4, 4, 4, 4, 6, 0, -8, -2, -16, 0, -4
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 8, 14
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 8, 16
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 8, 18
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 14, 12
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 14, 14
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 14, 16
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 16, 8
10,-5:-4, 4, 4, 4, 6, 8, 12, -8, -20, 16, 12
11,10:-4, 4, 4, 4, 6, 8, 16, 10, 8, 6, -6
11,-3:-4, 4, 4, 4, 8, -6, -10, 2, -6, -8, 10
11,-3:-4, 4, 4, 4, 8, -6, -10, 2, -6, -8, 12
11,-3:-4, 4, 4, 4, 8, -6, -10, 2, -6, -8, 14
11,-3:-4, 4, 4, 4, 8, -6, -10, 2, -6, 10, -8
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, -2, 14, 0
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, -2, 14, 10
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, 2, 14, 0
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, 2, 14, 2
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, 2, 14, 4
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, 4, 8, -2
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, 4, 8, 6
10,-5:-4, 4, 4, 4, 12, -8, -20, 4, 4, 14, -4
10,3:-4, 4, 4, 4, 12, -8, -10, -16, 2, 4, -4
10,3:-4, 4, 4, 4, 12, -8, -10, -16, 2, 4, -2
10,3:-4, 4, 4, 4, 12, -8, -10, -16, 2, 4, 0
5,-13:-4, 4, 4, 6, -6, -14, -2, -12, -10, -4, -8
5,-13:-4, 4, 4, 6, -6, -14, -2, -12, -10, -4, -4
5,-13:-4, 4, 4, 6, -6, -14, -2, -12, -4, -8, -10
5,-13:-4, 4, 4, 6, -6, -14, -2, -12, -4, -8, 0
5,-5:-4, 4, 4, 6, -6, -2, -4, 8, 14, 16, 8
5,-5:-4, 4, 4, 6, -6, -2, -4, 8, 14, 16, 10
5,-5:-4, 4, 4, 6, -6, -2, -4, 8, 14, 16, 12
5,9:-4, 4, 4, 6, 6, 4, -14, 10, 4, -2, -2
5,9:-4, 4, 4, 6, 6, 4, -14, 10, 4, 14, 12
5,9:-4, 4, 4, 6, 6, 4, -14, 10, 4, 14, 14
5,9:-4, 4, 4, 6, 6, 4, 10, 4, 14, 12, -14
5,9:-4, 4, 4, 6, 6, 4, 10, 4, 14, 12, -4
8,-6:-4, 4, 4, 6, 6, 12, 10, 12, -14, -12, -8
0,0:-4, 4, 6, 4, -8, -14, -16, 2, -2, -14, 6
0,0:-4, 4, 6, 4, -8, -14, -16, 2, -2, -14, 10
0,0:-4, 4, 6, 4, -8, -14, -16, 2, -2, 6, -14
0,-13:-4, 4, 6, 4, -8, 4, -36, -18, -4, -16, -32
0,-13:-4, 4, 6, 4, -8, 4, -36, -18, -4, -16, -22
8,-9:-4, 4, 6, 4, -8, 4, -28, -18, -26, -22, -2
9,-17:-4, 4, 6, 4, -8, 4, -28, -18, -14, -30, -8
8,-9:-4, 4, 6, 4, -8, 4, -18, -26, -36, -2, -36
8,-9:-4, 4, 6, 4, -8, 4, -18, -26, -36, -2, -26
4,-6:-4, 4, 6, 4, -8, 6, -2, -12, -20, -24, 0
4,-6:-4, 4, 6, 4, -8, 6, -2, -12, -20, -24, 2
4,-6:-4, 4, 6, 4, -8, 6, -2, -12, -20, -24, 4
4,-6:-4, 4, 6, 4, -8, 6, -2, -12, -20, 0, -24
4,-6:-4, 4, 6, 4, -8, 6, -2, -12, -20, 0, -18
4,-6:-4, 4, 6, 4, -8, 6, -2, -12, -14, -10, -22
7,7:-4, 4, 6, 4, 6, 6, -2, -14, 6, 6, -14
7,7:-4, 4, 6, 4, 6, 6, -2, -14, 6, 6, -10
7,7:-4, 4, 6, 4, 6, 6, -2, -2, 6, 6, -16
9,-1:-4, 4, 6, 4, 6, 6, 14, 10, 16, 12, 16
8,-2:-4, 4, 6, 6, -4, -16, -18, 0, 2, 0, -2
8,-2:-4, 4, 6, 6, -4, -16, -2, 2, 0, -2, -18
0,-14:-4, 4, 6, 6, -4, -14, -10, 2, -6, -8, 10
0,-14:-4, 4, 6, 6, -4, -14, -10, 2, -6, -8, 12
0,-14:-4, 4, 6, 6, -4, -14, -10, 2, -6, -8, 14
0,-14:-4, 4, 6, 6, -4, -14, -10, 2, -6, 10, -8
2,-6:-4, 4, 6, 6, -4, -14, 0, 0, 0, -18, 4
2,-6:-4, 4, 6, 6, -4, -14, 0, 0, 0, 4, -18
8,0:-4, 4, 6, 6, -4, -12, 0, -20, 2, 2, 6
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 0, 6, 0
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 0, 6, 2
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 0, 6, 4
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 2, -2, 0
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 2, -2, 2
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 2, -2, 4
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 8, -2, 16
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 8, -2, 18
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 8, -2, 20
8,-2:-4, 4, 6, 6, -4, 0, -18, 2, 8, 16, -2
0,2:-4, 4, 6, 6, 12, 6, 10, 2, -8, -8, -12
0,2:-4, 4, 6, 6, 12, 6, 10, 2, -8, -8, -10
0,2:-4, 4, 6, 6, 12, 6, 10, 2, -8, -8, -8
7,9:-4, 4, 6, 6, 12, 18, 8, 2, -8, -16, 4
7,9:-4, 4, 6, 6, 12, 18, 8, 2, -8, 4, -16
7,9:-4, 4, 6, 6, 12, 18, 8, 2, -8, 4, -12
14,6:6, -4, -4, -14, 10, -2, -10, 4, 4, 8, 12
14,6:6, -4, -4, -14, 10, -2, -10, 4, 4, 8, 14
14,6:6, -4, -4, -14, 10, -2, -10, 4, 4, 8, 16
-2,2:6, -4, -4, -14, 10, 10, 16, 20, 18, 16, 16
-2,2:6, -4, -4, -14, 10, 10, 16, 20, 18, 16, 18
-2,2:6, -4, -4, -14, 10, 10, 16, 20, 18, 16, 20
18,1:6, -4, -4, -12, -14, 4, -6, -8, -10, -22, -4
18,1:6, -4, -4, -12, -14, 4, -6, -8, -10, -22, 0
3,3:6, -4, -4, -12, -8, -14, -22, -22, -16, -16, -16
3,3:6, -4, -4, -12, -8, -14, -22, -22, -16, -16, -6
9,-6:6, -4, -4, -12, -8, -4, -2, -2, 6, -2, -10
18,7:6, -4, -4, -12, -8, -2, -14, -20, -14, -16, 6
7,-3:6, -4, -4, -12, 4, -6, -8, 6, -10, -14, 6
7,-3:6, -4, -4, -12, 4, -6, -8, 6, -10, 6, -14
13,-2:6, -4, -4, -12, 4, 4, -6, -8, -20, 4, -2
13,-2:6, -4, -4, -12, 4, 4, -6, -8, -20, 4, 0
13,-2:6, -4, -4, -12, 4, 4, -6, -8, -20, 4, 2
3,1:6, -4, -4, -12, 4, 6, -8, -18, 0, 4, -20
3,1:6, -4, -4, -12, 4, 6, -8, -18, 0, 4, -10
8,-10:6, -4, -4, -6, -14, 6, -2, -16, -12, -2, 2
8,-10:6, -4, -4, -6, -14, 6, -2, -16, -12, -2, 4
8,-10:6, -4, -4, -6, -14, 6, -2, -16, -12, -2, 6
10,5:6, -4, -4, -6, -14, 6, 0, 8, 4, 2, -10
3,8:6, -4, -4, -6, -14, 6, 6, 12, 18, 8, 4
9,0:6, -4, -4, -6, -8, -16, -28, -24, -8, 2, -12
9,0:6, -4, -4, -6, -8, -16, -28, -24, -8, 2, -10
8,-16:6, -4, -4, -6, -8, -16, -26, -12, -12, -8, -6
8,-16:6, -4, -4, -6, -8, -16, -26, -12, -12, -8, 4
8,-16:6, -4, -4, -6, -8, -16, -26, -12, -12, -6, -8
11,0:6, -4, -4, -6, -8, -2, -2, -16, -6, -10, 0
10,-6:6, -4, -4, -6, 0, -8, -12, 0, -8, -10, 8
10,-6:6, -4, -4, -6, 0, -8, -12, 0, -8, -10, 10
10,-6:6, -4, -4, -6, 0, -8, -12, 0, -8, -10, 12
10,-6:6, -4, -4, -6, 0, -8, -12, 0, -8, 8, -10
12,2:6, -4, -4, -6, 0, -8, -2, -2, -2, -20, 2
12,2:6, -4, -4, -6, 0, -8, -2, -2, -2, 2, -20
25,10:6, -4, -4, -6, 6, -8, -12, -16, -18, -20, 0
3,1:6, -4, -4, -6, 6, -8, -10, -20, 0, 4, -12
3,1:6, -4, -4, -6, 6, -8, -10, -20, 0, 4, -10
3,1:6, -4, -4, -6, 6, -8, -10, -20, 0, 4, -8
3,1:6, -4, -4, -6, 6, -8, -8, -16, 0, 4, -20
3,1:6, -4, -4, -6, 6, -8, -8, -16, 0, 4, -18
3,1:6, -4, -4, -6, 6, -8, -8, -16, 0, 4, -16
8,-2:6, -4, -4, -6, 6, -2, -4, 12, 10, 2, 12
8,-2:6, -4, -4, -6, 6, -2, -4, 12, 10, 2, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 12, 10, 16, 2
8,-2:6, -4, -4, -6, 6, -2, -4, 12, 10, 16, 12
8,-2:6, -4, -4, -6, 6, -2, -4, 12, 18, 18, 4
8,-2:6, -4, -4, -6, 6, -2, -4, 12, 18, 18, 14
8,-2:6, -4, -4, -6, 6, -2, -4, 22, 12, 22, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 22, 12, 22, 18
8,-2:6, -4, -4, -6, 6, -2, -4, 22, 12, 22, 20
4,-2:6, -4, -4, -6, 6, 0, -8, -18, 14, -8, 0
15,-6:6, -4, -4, -6, 6, 0, -8, -12, -14, -26, 2
15,-6:6, -4, -4, -6, 6, 0, -8, -12, -14, -26, 12
15,13:6, -4, -4, -6, 6, 0, 14, 0, -4, -12, -4
15,13:6, -4, -4, -6, 6, 0, 14, 0, -4, -12, 2
15,-6:6, -4, -4, -6, 6, 4, -8, -12, -14, -26, 2
15,-6:6, -4, -4, -6, 6, 4, -8, -12, -14, -26, 4
15,-6:6, -4, -4, -6, 6, 4, -8, -12, -14, -26, 6
8,10:6, -4, -4, -6, 6, 6, 2, -8, -18, 2, -4
8,10:6, -4, -4, -6, 6, 6, 2, -8, 2, -4, -18
8,10:6, -4, -4, -6, 6, 6, 2, -8, 2, -4, -8
0,-2:6, -4, -4, -6, 6, 6, 2, -2, -30, -4, -14
0,-2:6, -4, -4, -6, 6, 6, 2, -2, -30, -4, -10
11,1:6, -4, -4, -6, 6, 10, -14, 12, -4, 14, 4
12,6:6, -4, -4, -6, 6, 10, -10, 0, 4, -14, 4
12,6:6, -4, -4, -6, 6, 10, -10, 0, 4, 4, -14
12,6:6, -4, -4, -6, 6, 10, -10, 0, 4, 4, -10
3,1:6, -4, -4, 2, 6, -14, -18, -6, 0, 4, -18
3,1:6, -4, -4, 2, 6, -14, -18, -6, 0, 4, -8
3,1:6, -4, -4, 2, 6, -14, -18, 2, 0, 4, -18
3,1:6, -4, -4, 2, 6, -14, -18, 2, 0, 4, -16
3,1:6, -4, -4, 2, 6, -14, -18, 2, 0, 4, -14
7,-3:6, -4, -4, 2, 6, 0, 14, -16, -8, -18, -16
7,-3:6, -4, -4, 2, 6, 0, 14, -16, -8, -18, -14
7,-3:6, -4, -4, 2, 6, 0, 14, -16, -8, -18, -12
7,-3:6, -4, -4, 2, 6, 0, 14, -12, -16, -6, -12
7,-3:6, -4, -4, 2, 6, 0, 14, -12, -16, -6, -10
7,-3:6, -4, -4, 2, 6, 0, 14, -12, -16, -6, -8
14,0:6, -4, -4, 4, -10, -8, -16, -2, -2, 2, -4
14,0:6, -4, -4, 4, -10, -8, -16, -2, -2, 2, 0
14,0:6, -4, -4, 4, -10, 0, -8, -16, -2, -2, 2
23,-4:6, -4, -4, 4, -10, 2, -16, -18, -20, -32, -14
23,-4:6, -4, -4, 4, -10, 2, -16, -18, -20, -32, -4
17,6:6, -4, -4, 4, -2, -12, -6, 2, -2, -4, -16
13,-1:6, -4, -4, 4, -2, -12, -2, -10, -6, -2, -6
13,-2:6, -4, -4, 4, 4, 4, 12, -8, -20, 14, -6
13,-2:6, -4, -4, 4, 4, 4, 12, -8, -20, 14, -2
8,-2:6, -4, -4, 4, 4, 6, -6, -2, -4, 16, 14
8,-11:6, -4, -4, 4, 6, 6, -4, -14, -10, -12, -24
11,1:6, -4, 6, -4, -4, -6, 6, -2, -4, 22, 16
11,1:6, -4, 6, -4, -4, -6, 6, -2, -4, 22, 18
11,1:6, -4, 6, -4, -4, -6, 6, -2, -4, 22, 20
10,0:6, -4, 6, -4, -4, 2, 6, 0, 14, -16, -16
10,0:6, -4, 6, -4, -4, 2, 6, 0, 14, -16, -14
10,0:6, -4, 6, -4, -4, 2, 6, 0, 14, -16, -12
10,0:6, -4, 6, -4, -4, 2, 6, 0, 14, -12, -14
10,0:6, -4, 6, -4, -4, 2, 6, 0, 14, -12, -12
3,9:6, -4, 6, 6, -4, -4, 2, -12, 6, 8, 12
-3,13:6, -4, 6, 6, -4, 0, 16, -12, 14, 6, 14
-3,13:6, -4, 6, 6, -4, 0, 16, -12, 14, 6, 20
17,17:6, -4, 6, 6, -4, 0, 16, 4, -2, -10, -2
17,17:6, -4, 6, 6, -4, 0, 16, 4, -2, -10, 4
19,9:6, -4, 6, 6, -2, -4, -2, 10, 16, 10, 12
-3,41:6, -4, 6, 6, -2, 12, 0, 18, 28, 6, 50
-3,41:6, -4, 6, 6, -2, 12, 0, 18, 28, 50, 6
-3,41:6, -4, 6, 6, -2, 12, 0, 18, 28, 50, 8
-3,41:6, -4, 6, 6, -2, 12, 0, 18, 28, 50, 10
13,12:6, -4, 6, 6, -2, 12, 2, 10, 8, 6, -6
6,10:6, -4, 6, 6, 8, -4, -8, -8, -4, 10, 4
-1,5:6, -4, 6, 6, 8, 2, 10, 4, 18, 18, 22
7,9:6, -4, 6, 6, 8, 10, 12, 4, 6, 8, 12
7,9:6, -4, 6, 6, 8, 10, 12, 4, 6, 8, 22
7,9:6, -4, 6, 6, 8, 10, 12, 4, 6, 12, 8
-3,6:6, -4, 6, 6, 8, 10, 18, -2, 18, 16, 4
4,3:6, -4, 6, 6, 14, 6, 6, 12, -4, 6, 16
4,3:6, -4, 6, 6, 14, 6, 6, 12, -4, 6, 20
4,3:6, -4, 6, 6, 14, 6, 6, 12, -4, 16, 6
4,3:6, -4, 6, 6, 14, 6, 6, 12, -4, 16, 16
4,3:6, -4, 6, 6, 14, 6, 6, 12, 16, 16, -4
8,5:6, -4, 6, 6, 14, 6, 10, 8, 6, 4, -8
19,12:6, -4, 6, 6, 16, -8, 4, 2, 0, -12, -14
4,2:6, 6, -4, -4, -4, 0, 6, -12, -8, 16, -4
4,2:6, 6, -4, -4, -4, 0, 6, -12, -8, 16, 6
4,2:6, 6, -4, -4, -4, 0, 6, -10, 8, 6, -6
4,2:6, 6, -4, -4, -4, 0, 6, -10, 8, 6, -2
4,2:6, 6, -4, -4, -4, 0, 6, 0, -6, 16, -2
4,2:6, 6, -4, -4, -4, 0, 6, 0, -6, 16, 8
7,-1:6, 6, -4, -4, -4, 0, 6, 0, 10, 8, 6
7,-1:6, 6, -4, -4, -4, 0, 6, 0, 10, 8, 8
7,-1:6, 6, -4, -4, -4, 0, 6, 0, 10, 8, 10
-6,5:6, 6, -4, -4, -4, 0, 10, -2, 32, 22, 30
-17,9:6, 6, -4, -4, -4, 10, 6, 18, 4, -4, 32
-17,9:6, 6, -4, -4, -4, 10, 6, 18, 4, 32, -4
-17,9:6, 6, -4, -4, -4, 10, 6, 18, 4, 32, 2
-1,10:6, 6, -4, -4, -4, 16, -8, 10, 14, 0, 20
15,10:6, 6, -4, -4, -2, -8, 2, -8, 8, 4, 8
15,10:6, 6, -4, -4, -2, -8, 2, -8, 8, 4, 10
15,10:6, 6, -4, -4, -2, -8, 2, -8, 8, 4, 12
16,3:6, 6, -4, -4, 2, -6, -14, -14, -12, 8, -8
6,15:6, 6, -4, -4, 2, 10, 16, -8, 18, 16, 4
4,6:6, 6, -4, 0, 10, 6, 18, 10, 8, 34, 28
4,6:6, 6, -4, 0, 10, 6, 18, 10, 8, 34, 30
4,6:6, 6, -4, 0, 10, 6, 18, 10, 8, 34, 32
3,5:6, 6, -4, 0, 10, 14, 18, 12, 26, -4, -4
3,5:6, 6, -4, 0, 10, 14, 18, 12, 26, -4, -2
3,5:6, 6, -4, 0, 10, 14, 18, 12, 26, -4, 0
3,5:6, 6, -4, 0, 10, 14, 18, 12, 26, 0, -2
3,5:6, 6, -4, 0, 10, 14, 18, 12, 26, 0, 0
7,-2:6, 6, -4, 0, 16, -12, 8, 2, 0, -2, -14
27,2:6, 6, -4, 0, 16, -8, 4, -14, -16, -18, -30
-1,9:6, 6, -4, 2, 10, 6, 18, 4, 0, 12, 16
-4,3:6, 6, -4, 2, 10, 16, 10, 18, -4, 6, 4
-4,3:6, 6, -4, 2, 10, 16, 10, 18, -4, 14, 2
-9,-5:6, 6, -2, -4, -4, 6, 2, 6, 16, 16, 20
-12,12:6, 6, -2, -4, -2, 10, -2, 32, 22, 26, 30
8,15:6, 6, -2, -4, 4, 8, 2, -8, 16, 14, 2
11,2:6, 6, -2, -4, 14, -8, 2, 0, -2, -14, 6
11,2:6, 6, -2, -4, 14, -8, 2, 0, -2, -14, 16
17,-2:6, 6, -2, -4, 16, -2, -8, -8, -10, -12, -24
4,0:6, 6, -2, -4, 16, -2, 2, -6, 8, 8, 12
7,-3:6, 6, -2, -4, 16, 2, -6, -12, 2, 2, 6
3,-11:6, 6, -2, -2, 8, -2, -4, -14, -20, -2, -8
3,-11:6, 6, -2, -2, 8, -2, -4, -14, -20, -2, -6
3,-11:6, 6, -2, -2, 8, -2, -4, -14, -20, -2, -4
19,-11:6, 6, -2, -2, 8, -2, -4, -4, 0, -16, -14
18,-8:6, 6, -2, -2, 8, -2, 10, -20, -20, -10, -8
18,-8:6, 6, -2, -2, 8, -2, 10, -20, -20, -10, -6
18,-8:6, 6, -2, -2, 8, -2, 10, -20, -20, -10, -4
16,3:6, 6, -2, -2, 14, -2, -4, -6, -18, 2, 6
16,3:6, 6, -2, -2, 14, -2, -4, -6, -18, 2, 16
16,3:6, 6, -2, -2, 14, -2, -4, -6, -18, 16, 2
16,3:6, 6, -2, -2, 14, -2, -4, -6, -18, 16, 6
16,3:6, 6, -2, -2, 14, -2, -4, -6, 16, 6, -18
14,6:6, 6, -2, -2, 14, -2, 6, 8, 8, -2, 14
-10,8:6, 6, -2, 4, 8, 2, 18, -10, 16, 8, 16
-10,8:6, 6, -2, 4, 8, 2, 18, -10, 16, 8, 22
10,12:6, 6, -2, 4, 8, 2, 18, 6, 0, -8, 0
10,12:6, 6, -2, 4, 8, 2, 18, 6, 0, -8, 6
12,-5:6, 6, -2, 4, 8, 4, -6, -8, -10, -22, 6
12,-5:6, 6, -2, 4, 8, 4, -6, -8, -10, -22, 16
7,-5:6, 6, -2, 4, 8, 4, -6, -8, 4, -4, -6
4,-4:6, 6, -2, 4, 8, 4, 12, 8, -6, -12, 22
4,-4:6, 6, -2, 4, 8, 4, 12, 8, -6, -12, 26
4,-4:6, 6, -2, 4, 8, 4, 12, 8, -6, 14, -12
8,4:6, 6, -2, 4, 8, 8, 0, -6, 8, 8, 12
15,6:6, 6, -2, 4, 10, 2, 2, 0, -2, -14, 6
15,6:6, 6, -2, 4, 10, 2, 2, 0, -2, -14, 14
15,6:6, 6, -2, 4, 10, 2, 2, 0, -2, -14, 18
15,6:6, 6, -2, 4, 10, 2, 2, 0, -2, 14, -14
3,25:6, 6, -2, 4, 10, 12, 0, 30, 18, 24, 28
-3,7:6, 6, -2, 4, 10, 12, 4, 10, 14, 20, 2
11,8:6, 6, -2, 12, 0, 6, 8, 8, 6, 4, -8
-2,10:6, 6, -2, 12, 0, 6, 18, 10, 24, 24, 28
11,8:6, 6, -2, 12, 0, 8, 8, 6, 4, -8, 6
11,8:6, 6, -2, 12, 0, 8, 8, 6, 4, -8, 16
-2,10:6, 6, -2, 12, 0, 18, 10, 24, 24, 28, 6
-6,38:6, 6, -2, 12, 0, 18, 28, 14, 4, 50, 6
-6,38:6, 6, -2, 12, 0, 18, 28, 14, 4, 50, 8
-6,38:6, 6, -2, 12, 0, 18, 28, 14, 4, 50, 10
5,9:6, 6, -2, 12, 2, 10, 8, 20, 12, 10, 28
5,9:6, 6, -2, 12, 2, 10, 8, 20, 12, 10, 30
5,9:6, 6, -2, 12, 2, 10, 8, 20, 12, 10, 32
5,9:6, 6, -2, 12, 2, 10, 8, 20, 12, 28, 10
7,17:6, 6, -2, 12, 2, 10, 18, 18, 18, 0, 22
7,17:6, 6, -2, 12, 2, 10, 18, 18, 18, 22, 0
10,8:6, 6, -2, 12, 10, 8, 0, 4, 4, 4, 4
13,-4:6, 6, -2, 14, 8, -4, 12, -8, 12, -10, -22
16,5:6, 6, -2, 14, 16, 8, 0, 0, 0, -6, 4
16,5:6, 6, -2, 14, 16, 8, 0, 0, 0, -6, 6
7,-5:6, 6, -2, 16, 4, -6, -8, 4, -4, -6, 12
7,-5:6, 6, -2, 16, 4, -6, -8, 4, -4, -6, 14
7,-5:6, 6, -2, 16, 4, -6, -8, 4, -4, -6, 16
9,3:6, 6, -2, 16, 4, -6, 2, 2, 2, -16, 6
9,3:6, 6, -2, 16, 4, -6, 2, 2, 2, 6, -16
2,0:6, 6, -2, 16, 4, 4, 4, -4, 10, 10, 14
17,-4:6, 6, 8, -4, -8, -10, -12, -14, -26, -4, 8
17,-4:6, 6, 8, -4, -8, -10, -12, -14, -26, 0, 16
17,-4:6, 6, 8, -4, -8, -10, -12, -14, -26, 10, 4
17,-4:6, 6, 8, -4, -8, -10, -12, -14, -26, 16, 0
17,-4:6, 6, 8, -4, -8, -10, -12, -14, -26, 16, 2
17,-4:6, 6, 8, -4, -8, -10, -12, -14, -26, 16, 4
12,-4:6, 6, 8, -4, -8, -10, -12, 0, -8, -10, 16
12,-4:6, 6, 8, -4, -8, -10, -12, 0, -8, 16, -10
-3,19:6, 6, 8, -4, -8, -8, 6, 10, 24, 28, 30
-3,19:6, 6, 8, -4, -8, -8, 6, 10, 24, 28, 32
-3,19:6, 6, 8, -4, -8, -8, 6, 10, 24, 28, 34
-3,19:6, 6, 8, -4, -8, -8, 6, 10, 24, 30, 28
4,5:6, 6, 8, -4, -8, 2, 10, 6, 12, 12, -4
-1,-1:6, 6, 8, -4, -8, 2, 10, 6, 14, 6, -10
