16,2:-4, -12, -8, -2, -14, -8, -20
5,-11:-4, -12, -8, -2, -14, -8, -18
5,-11:-4, -12, -8, -2, -14, -8, -16
10,-15:-4, -6, 6, -8, -12, 6, -4
14,-18:-4, 2, 0, -8, 4, -22, -22
14,-18:-4, 2, 0, -8, 4, -22, -20
3,-7:-4, 2, 6, -8, 6, -2, -14
3,-7:-4, 2, 6, -8, 6, -2, -12
3,-7:-4, 2, 6, -8, 6, -2, -10
-16,18:-4, -14, 10, 10, 2, 6, 2, 28
5,-11:-4, -12, -8, -2, -14, -8, -12, -12
5,-11:-4, -12, -8, -2, -14, -8, -12, -8
5,-11:-4, -12, -8, -2, -14, -8, -10, -12
5,-11:-4, -12, -8, -2, -14, -8, -6, -10
5,-11:-4, -12, -8, -2, -14, -8, -6, -8
5,-11:-4, -12, -8, -2, -14, -8, -6, -6
4,-7:-4, -12, -4, -4, -10, -18, -8, 6
16,-22:-4, -6, -8, -4, -14, -2, -28, -28
16,-22:-4, -6, -8, -4, -14, -2, -28, -26
4,-5:-4, -6, 0, -2, -30, -4, 2, 0
4,-5:-4, -6, 0, -2, -30, -4, 2, 2
24,-1:-4, -6, 0, -2, -14, -20, -14, -16
24,-1:-4, -6, 0, -2, -14, -20, -14, -14
10,-15:-4, -6, 6, -8, -12, -4, -12, 2
10,-15:-4, -6, 6, -8, -12, -4, 2, -12
13,-14:-4, -6, 6, -8, -12, 6, -4, -22
-1,9:-4, -6, 6, 10, -14, -4, -2, -4
-1,9:-4, -6, 6, 10, -14, -4, -2, 0
14,-18:-4, 2, 0, -8, 4, -22, -16, -22
14,-18:-4, 2, 0, -8, 4, -22, -16, -20
14,-18:-4, 2, 0, -8, 4, -22, -16, -18
14,-18:-4, 2, 0, -8, 4, -18, -12, -22
14,-18:-4, 2, 0, -8, 4, -18, -12, -20
3,-7:-4, 2, 6, -8, 6, -2, -6, -12
3,-7:-4, 2, 6, -8, 6, -2, -6, -10
3,-7:-4, 2, 6, -8, 6, -2, -6, -8
3,1:-4, 4, -10, 2, -16, -10, -6, -10
-3,13:6, 6, -4, -4, 2, 6, -6, 12
-3,13:6, 6, -4, -4, 2, 6, 12, -6
-3,13:6, 6, -4, -4, 2, 6, 12, -4
-3,13:6, 6, -4, -4, 2, 6, 12, -2
1,-1:6, 6, -2, -4, -4, -10, -18, 16
1,-1:6, 6, -2, -4, -4, -10, 16, -18
1,-1:6, 6, -2, -4, -4, -10, 16, -14
-1,1:6, 6, -2, -4, 4, -2, 8, 14
1,-1:6, 6, 8, -4, -4, -10, -18, 6
1,-1:6, 6, 8, -4, -4, -10, -18, 16
24,17:6, -4, 6, 6, -4, 0, 16, 4, -2, 4, 4
4,2:6, -4, 6, 6, -2, -4, -4, -10, -16, 16, -12
4,2:6, -4, 6, 6, -2, -4, -4, -10, -16, 16, -10
4,2:6, -4, 6, 6, -2, -4, -4, -10, -16, 16, -8
2,4:6, -4, 6, 6, 8, -4, 2, 10, 2, -8, 6
2,4:6, -4, 6, 6, 8, -4, 2, 10, 2, -8, 10
7,2:6, -4, 6, 6, 14, 6, 6, 12, 16, 10, 12
4,9:6, 6, -4, -4, -4, -10, -18, 16, 20, 20, 14
4,9:6, 6, -4, -4, -4, -10, -18, 16, 20, 20, 16
4,9:6, 6, -4, -4, -4, -10, -18, 16, 20, 20, 18
4,9:6, 6, -4, -4, -4, -10, -16, -16, 16, 18, -14
4,9:6, 6, -4, -4, -4, -10, -16, -16, 16, 18, -12
4,9:6, 6, -4, -4, -4, -10, -16, -16, 16, 18, -10
7,10:6, 6, -4, -4, -4, -10, -16, 16, 18, 8, -12
7,10:6, 6, -4, -4, -4, -10, -16, 16, 18, 8, -10
7,10:6, 6, -4, -4, -4, -10, -16, 16, 18, 8, -8
4,9:6, 6, -4, -4, -4, -10, -8, -14, 16, 18, -12
4,9:6, 6, -4, -4, -4, -10, -8, -14, 16, 18, -2
4,9:6, 6, -4, -4, -4, -10, -8, -10, 16, 18, -12
4,9:6, 6, -4, -4, -4, -10, -8, -10, 16, 18, -10
4,9:6, 6, -4, -4, -4, -10, -8, -10, 16, 18, -8
4,9:6, 6, -4, -4, -4, -10, -8, -8, 16, 18, -16
10,11:6, 6, -4, -4, -4, -10, 16, 18, 8, 6, -18
10,11:6, 6, -4, -4, -4, -10, 16, 18, 8, 6, -14
-2,7:6, 6, -4, -4, -4, 0, 6, 16, 4, -10, 14
-2,7:6, 6, -4, -4, -4, 0, 6, 16, 4, 14, -10
-2,7:6, 6, -4, -4, -4, 0, 6, 16, 4, 14, 0
17,15:6, 6, -4, -4, -4, 0, 6, 16, 8, -12, -18
17,15:6, 6, -4, -4, -4, 0, 6, 16, 8, -12, -8
16,10:6, 6, -4, -4, -2, -8, -8, -16, -12, -16, -2
16,10:6, 6, -4, -4, -2, -8, -8, -16, -12, -16, 0
16,10:6, 6, -4, -4, -2, -8, -8, -16, -12, -16, 2
3,1:6, 6, -4, -4, -2, -8, 10, 6, 12, 10, 12
3,3:6, 6, -4, -4, 2, -6, -14, -8, 0, -4, 16
3,3:6, 6, -4, -4, 2, -6, -14, -8, 0, 16, -4
9,-2:6, 6, -4, -4, 2, -6, -12, 2, 16, 24, 14
9,-2:6, 6, -4, -4, 2, -6, -12, 2, 16, 24, 16
9,-2:6, 6, -4, -4, 2, -6, -12, 2, 16, 24, 18
-4,1:6, 6, -4, -4, 2, -6, 4, -4, 0, 0, 0
-4,1:6, 6, -4, -4, 2, -6, 4, -4, 0, 0, 2
-3,13:6, 6, -4, -4, 2, 6, -10, 10, 2, 14, 2
-3,13:6, 6, -4, -4, 2, 6, -6, 10, 6, 8, 0
-3,13:6, 6, -4, -4, 2, 6, -6, 10, 6, 8, 2
-3,13:6, 6, -4, -4, 2, 6, -6, 10, 6, 8, 4
-3,13:6, 6, -4, -4, 2, 6, -6, 14, 12, 20, 14
-3,13:6, 6, -4, -4, 2, 6, -6, 14, 12, 20, 16
-3,13:6, 6, -4, -4, 2, 6, -6, 14, 12, 20, 18
-3,13:6, 6, -4, -4, 2, 6, -6, 14, 18, 12, 20
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 10, 16, 38
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 10, 16, 40
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 10, 16, 42
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 10, 38, 16
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 10, 38, 18
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 10, 38, 20
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 18, 10, 20
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 18, 10, 24
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 18, 24, 10
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 18, 24, 20
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 26, 26, 12
-3,13:6, 6, -4, -4, 2, 6, -6, 20, 26, 26, 22
-3,13:6, 6, -4, -4, 2, 6, 8, 4, 10, 18, 28
-3,13:6, 6, -4, -4, 2, 6, 8, 4, 10, 18, 38
-3,13:6, 6, -4, -4, 2, 6, 8, 4, 10, 28, 18
-3,13:6, 6, -4, -4, 2, 6, 8, 4, 10, 28, 20
-3,13:6, 6, -4, -4, 2, 6, 8, 4, 10, 28, 22
-3,13:6, 6, -4, -4, 2, 6, 8, 4, 18, 28, 10
-3,13:6, 6, -4, -4, 2, 6, 14, 18, 12, 6, 14
-3,13:6, 6, -4, -4, 2, 6, 14, 18, 12, 6, 18
-3,13:6, 6, -4, -4, 2, 6, 14, 18, 12, 18, 6
1,14:6, 6, -4, -4, 16, -8, -2, 14, 10, 0, 20
1,14:6, 6, -4, -4, 16, -8, -2, 14, 10, 0, 22
1,14:6, 6, -4, -4, 16, -8, -2, 14, 10, 20, 0
1,14:6, 6, -4, -4, 16, -8, -2, 14, 10, 20, 2
1,14:6, 6, -4, -4, 16, -8, -2, 14, 10, 20, 4
15,13:6, 6, -4, 0, 10, 0, 4, 10, -2, 4, -8
4,0:6, 6, -4, 0, 10, 0, 4, 10, -2, 4, -6
4,0:6, 6, -4, 0, 10, 0, 4, 10, -2, 4, -4
9,-4:6, 6, -4, 0, 10, 6, 18, 4, 0, 18, 8
13,-7:6, 6, -4, 0, 10, 14, 12, 4, 16, -10, -10
13,-7:6, 6, -4, 0, 10, 14, 12, 4, 16, -10, -8
2,4:6, 6, -4, 0, 10, 14, 18, 4, 18, 10, -2
2,4:6, 6, -4, 0, 10, 14, 18, 4, 18, 10, 0
2,4:6, 6, -4, 0, 10, 14, 18, 4, 18, 10, 2
7,12:6, 6, -4, 0, 16, -12, 14, 20, 18, 12, 10
4,11:6, 6, -4, 0, 16, -12, 14, 20, 24, 12, 18
4,11:6, 6, -4, 0, 16, -12, 14, 20, 24, 12, 20
4,11:6, 6, -4, 0, 16, -12, 14, 20, 24, 12, 22
1,10:6, 6, -4, 0, 16, -12, 14, 20, 24, 14, 16
1,10:6, 6, -4, 0, 16, -12, 14, 20, 24, 14, 18
1,10:6, 6, -4, 0, 16, -12, 14, 20, 24, 14, 20
27,16:6, 6, -4, 0, 16, 4, -2, 4, 2, -4, -6
24,15:6, 6, -4, 0, 16, 4, -2, 4, 8, -4, 2
24,15:6, 6, -4, 0, 16, 4, -2, 4, 8, -4, 4
24,15:6, 6, -4, 0, 16, 4, -2, 4, 8, -4, 6
21,14:6, 6, -4, 0, 16, 4, -2, 4, 8, -2, 0
21,14:6, 6, -4, 0, 16, 4, -2, 4, 8, -2, 2
21,14:6, 6, -4, 0, 16, 4, -2, 4, 8, -2, 4
-14,13:6, 6, -4, 2, 10, -2, 30, 20, 10, 34, 26
-8,4:6, 6, -4, 2, 10, -2, 34, 48, 38, 36, 36
-8,4:6, 6, -4, 2, 10, -2, 34, 48, 38, 36, 38
-8,4:6, 6, -4, 2, 10, -2, 34, 48, 38, 36, 40
-3,11:6, 6, -4, 2, 10, 16, 16, -2, 12, 4, 2
-3,11:6, 6, -4, 2, 10, 16, 16, -2, 12, 4, 4
1,-1:6, 6, -2, -4, -4, -10, -18, -2, 8, 6, -12
1,-1:6, 6, -2, -4, -4, -10, -18, -2, 14, 16, 0
1,-1:6, 6, -2, -4, -4, -10, -18, -2, 14, 16, 2
1,-1:6, 6, -2, -4, -4, -10, -18, -2, 14, 16, 4
1,-1:6, 6, -2, -4, -4, -10, -18, 4, 10, 16, 6
1,-1:6, 6, -2, -4, -4, -10, -18, 4, 10, 16, 8
1,-1:6, 6, -2, -4, -4, -10, -18, 4, 10, 16, 10
1,-1:6, 6, -2, -4, -4, -10, -18, 12, 10, 8, 16
1,-1:6, 6, -2, -4, -4, -10, -18, 12, 12, 16, 6
1,-1:6, 6, -2, -4, -4, -10, -18, 12, 12, 16, 8
1,-1:6, 6, -2, -4, -4, -10, -16, -16, -6, 16, -12
1,-1:6, 6, -2, -4, -4, -10, -16, -16, -6, 16, -10
1,-1:6, 6, -2, -4, -4, -10, -16, -16, -6, 16, -8
1,-1:6, 6, -2, -4, -4, -10, -16, 4, 6, -10, -6
1,-1:6, 6, -2, -4, -4, -10, -16, 4, 6, -10, -4
1,-1:6, 6, -2, -4, -4, -10, -16, 4, 6, -10, -2
1,-1:6, 6, -2, -4, -4, -10, -16, 16, -6, -4, -12
1,-1:6, 6, -2, -4, -4, -10, -8, -10, -4, 16, -10
1,-1:6, 6, -2, -4, -4, -10, -8, -10, -4, 16, -8
1,-1:6, 6, -2, -4, -4, -10, -8, -10, -4, 16, -6
1,-1:6, 6, -2, -4, -4, -10, -8, -8, -12, 16, -10
1,-1:6, 6, -2, -4, -4, -10, -8, -8, -12, 16, -8
1,-1:6, 6, -2, -4, -4, -10, -8, -8, -12, 16, -6
1,-1:6, 6, -2, -4, -4, -10, -8, -8, -8, 16, -16
1,-1:6, 6, -2, -4, -4, -10, -8, -8, -8, 16, -14
1,-1:6, 6, -2, -4, -4, -10, -8, -8, -8, 16, -12
1,-1:6, 6, -2, -4, -4, -10, -8, -8, 4, 6, -16
1,-1:6, 6, -2, -4, -4, -10, -8, -8, 4, 6, -6
1,-1:6, 6, -2, -4, -4, -10, -8, 0, 4, 6, -14
1,-1:6, 6, -2, -4, -4, -10, -8, 0, 4, 6, -12
1,-1:6, 6, -2, -4, -4, -10, -8, 0, 4, 6, -10
4,9:6, 6, -2, -4, -4, -10, -8, 0, 16, 18, -14
4,9:6, 6, -2, -4, -4, -10, -8, 0, 16, 18, -12
4,9:6, 6, -2, -4, -4, -10, -8, 0, 16, 18, -10
1,-1:6, 6, -2, -4, -4, -10, -2, -2, -10, 16, 4
1,-1:6, 6, -2, -4, -4, -10, -2, -2, -10, 16, 8
1,-1:6, 6, -2, -4, -4, -10, -2, -2, -8, 6, -8
1,-1:6, 6, -2, -4, -4, -10, -2, -2, -8, 6, -4
1,-1:6, 6, -2, -4, -4, -10, -2, -2, 4, 6, -10
1,-1:6, 6, -2, -4, -4, -10, -2, -2, 4, 6, 0
1,-1:6, 6, -2, -4, -4, -10, -2, -2, 6, 16, -4
6,31:6, 6, -2, -4, -4, 12, 0, -10, 12, -2, 18
6,-4:6, 6, -2, -4, -2, -4, -4, -6, 2, 2, 2
6,-4:6, 6, -2, -4, -2, -4, -4, -6, 2, 2, 4
6,-4:6, 6, -2, -4, -2, -4, -4, -6, 2, 6, 2
6,-4:6, 6, -2, -4, -2, -4, -4, -6, 2, 6, 4
6,-4:6, 6, -2, -4, -2, -4, -4, -6, 2, 6, 6
-16,15:6, 6, -2, -4, -2, 10, -2, 20, 6, 12, 10
-16,15:6, 6, -2, -4, -2, 10, -2, 20, 6, 12, 12
-16,15:6, 6, -2, -4, -2, 10, -2, 20, 6, 12, 14
9,-1:6, 6, -2, -4, 4, -2, -8, -8, -10, 8, 14
-1,1:6, 6, -2, -4, 4, -2, 10, 2, 12, 14, 6
-1,1:6, 6, -2, -4, 4, -2, 10, 2, 12, 14, 8
-1,1:6, 6, -2, -4, 4, -2, 10, 2, 12, 14, 10
6,0:6, 6, -2, -4, 4, 8, 2, 12, 8, -12, 10
6,0:6, 6, -2, -4, 4, 8, 2, 12, 8, -12, 14
6,0:6, 6, -2, -4, 4, 8, 2, 12, 8, 14, -12
2,15:6, 6, -2, -4, 4, 10, 12, 20, 12, 22, 0
13,1:6, 6, -2, -4, 12, -2, 2, -14, -14, -20, -28
13,1:6, 6, -2, -4, 12, -2, 2, -14, -14, -20, -24
8,8:6, 6, -2, -4, 12, -2, 12, 16, 12, 0, -4
7,11:6, 6, -2, -4, 16, 4, 12, 16, 6, 16, 16
7,11:6, 6, -2, -4, 16, 4, 12, 16, 6, 16, 24
7,11:6, 6, -2, -4, 16, 4, 12, 16, 6, 24, 16
7,11:6, 6, -2, -4, 16, 4, 12, 16, 6, 24, 20
1,4:6, 6, -2, -2, -2, -4, 2, -6, -18, -12, 8
1,4:6, 6, -2, -2, -2, -4, 2, -6, -18, 8, -12
1,4:6, 6, -2, -2, -2, -4, 2, -6, -18, 8, -10
1,4:6, 6, -2, -2, -2, -4, 2, -6, -18, 8, -8
-6,8:6, 6, -2, -2, 8, -2, -4, 6, 6, -6, 8
-6,8:6, 6, -2, -2, 8, -2, -4, 6, 6, 8, -6
-6,8:6, 6, -2, -2, 8, -2, -4, 6, 6, 8, -4
9,11:6, 6, -2, -2, 14, -2, -10, -12, 6, 8, 12
-7,9:6, 6, -2, -2, 14, -2, -10, -2, -2, 14, -8
-7,9:6, 6, -2, -2, 14, -2, -10, -2, -2, 14, 2
-9,8:6, 6, -2, -2, 14, 10, 4, 14, -4, 2, 8
-9,8:6, 6, -2, -2, 14, 10, 4, 14, -4, 2, 10
-9,8:6, 6, -2, -2, 14, 10, 4, 14, 2, 10, 2
-9,8:6, 6, -2, -2, 14, 10, 4, 14, 2, 10, 4
-9,8:6, 6, -2, -2, 14, 10, 4, 14, 2, 10, 6
-9,8:6, 6, -2, -2, 14, 10, 4, 14, 4, 8, -4
-9,8:6, 6, -2, -2, 14, 10, 4, 14, 4, 8, -2
-9,8:6, 6, -2, -2, 14, 10, 4, 14, 4, 8, 0
13,11:6, 6, -2, -2, 14, 10, 16, 22, 0, 12, 14
13,11:6, 6, -2, -2, 14, 10, 16, 22, 0, 12, 18
13,11:6, 6, -2, -2, 14, 10, 16, 22, 0, 14, 12
13,11:6, 6, -2, -2, 14, 10, 16, 22, 0, 14, 22
-3,8:6, 6, -2, 4, 8, 2, 18, -10, 16, 22, 20
-3,8:6, 6, -2, 4, 8, 2, 18, -10, 16, 22, 22
17,12:6, 6, -2, 4, 8, 2, 18, 6, 0, 6, 4
17,12:6, 6, -2, 4, 8, 2, 18, 6, 0, 6, 6
-2,18:6, 6, -2, 4, 8, 4, 4, 4, -6, 10, 8
-2,18:6, 6, -2, 4, 8, 4, 4, 4, -6, 10, 10
-2,18:6, 6, -2, 4, 8, 4, 4, 4, 10, 8, -6
3,-3:6, 6, -2, 12, 10, 2, 18, 20, 24, 8, 12
7,6:6, 6, -2, 14, 8, -4, 10, 4, 2, -12, 16
7,6:6, 6, -2, 14, 16, 8, -4, 10, 4, 2, -12
-3,5:6, 6, -2, 14, 16, 8, 0, 0, 0, -6, -12
-3,5:6, 6, -2, 14, 16, 8, 0, 0, 0, -6, -10
3,6:6, 6, 8, -4, -8, -10, -12, 0, 0, 4, 8
2,-1:6, 6, 8, -4, -8, 0, 10, 16, 16, 22, 6
2,-1:6, 6, 8, -4, -8, 0, 10, 16, 16, 22, 8
1,-2:6, 6, 8, -4, -8, 16, 6, 2, 8, -14, -12
1,-2:6, 6, 8, -4, -8, 16, 6, 2, 8, -14, -10
1,-2:6, 6, 8, -4, -8, 16, 6, 2, 8, -14, -8
4,-1:6, 6, 8, -4, -8, 16, 6, 2, 8, -10, 0
4,-1:6, 6, 8, -4, -8, 16, 6, 2, 8, 0, -10
4,-1:6, 6, 8, -4, -8, 16, 6, 2, 8, 0, -8
4,-1:6, 6, 8, -4, -8, 16, 6, 2, 8, 0, -6
-2,1:6, 6, 8, -4, -4, 10, 14, 8, 22, 16, 2
-2,1:6, 6, 8, -4, -4, 10, 14, 8, 22, 16, 4
-2,1:6, 6, 8, -4, -4, 10, 14, 8, 22, 16, 6
9,9:6, 6, 8, -4, -2, -8, 2, 10, 4, 4, 2
0,12:6, 6, 8, -4, 2, 10, -12, 4, 18, 16, 24
-1,5:6, 6, 8, -4, 2, 10, -8, -4, -4, -6, 18
-1,5:6, 6, 8, -4, 2, 10, -8, -4, -4, 18, -6
-1,5:6, 6, 8, -4, 2, 10, -8, -4, -4, 18, -4
-1,5:6, 6, 8, -4, 2, 10, -8, -4, -4, 18, 2
-1,5:6, 6, 8, -4, 2, 10, -8, -4, 18, -8, -8
-1,5:6, 6, 8, -4, 2, 10, -8, -4, 18, -8, -6
-1,5:6, 6, 8, -4, 2, 10, -8, -4, 18, -8, -4
-1,5:6, 6, 8, -4, 2, 10, -8, -4, 18, 2, 0
-1,5:6, 6, 8, -4, 2, 10, -8, -4, 18, 2, 8
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 8, 8, 10
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 8, 8, 12
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 8, 8, 14
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 16, 10, 12
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 16, 10, 22
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 16, 14, 12
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 16, 14, 14
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 16, 14, 16
-1,1:6, 6, 8, -4, 2, 10, 2, -8, 16, 16, 8
-10,8:6, 6, 8, -4, 2, 10, 4, 4, -8, 22, 6
-10,8:6, 6, 8, -4, 2, 10, 4, 4, -8, 22, 8
-10,8:6, 6, 8, -4, 2, 10, 4, 4, -8, 22, 10
-2,6:6, 6, 8, -4, 4, -16, 12, 6, 6, 0, -8
-2,6:6, 6, 8, -4, 4, -16, 12, 6, 6, 0, -4
-3,13:6, 6, 8, -4, 4, -16, 14, 14, 14, 8, 0
-3,13:6, 6, 8, -4, 4, -16, 14, 14, 14, 8, 4
-2,6:6, 6, 8, -4, 4, 12, 6, 6, 0, -8, -16
-2,6:6, 6, 8, -4, 4, 12, 6, 6, 0, -8, -14
-2,6:6, 6, 8, -4, 4, 12, 6, 6, 0, -8, -12
-7,-1:6, 6, 8, -4, 10, -8, 14, -2, 12, 22, -4
-7,2:6, 6, 8, -4, 10, -8, 14, 4, 10, 22, 16
1,15:6, 6, 8, -4, 10, -2, 14, 20, 6, 30, 24
1,15:6, 6, 8, -4, 10, -2, 14, 20, 30, 24, 6
-13,21:6, 6, 8, -4, 10, 12, 2, 20, 22, 34, 18
6,8:6, 6, 8, -4, 10, 12, 6, 22, 0, 0, 2
1,15:6, 6, 8, -4, 10, 14, 20, 6, 30, 24, 0
-7,15:6, 6, 8, 2, 10, 2, 2, 8, 12, 0, 18
-7,15:6, 6, 8, 2, 10, 2, 2, 8, 12, 18, 0
-7,15:6, 6, 8, 2, 10, 2, 2, 8, 12, 18, 2
-7,15:6, 6, 8, 2, 10, 2, 2, 8, 12, 18, 4
-3,1:6, 6, 8, 2, 10, 4, 2, 2, -4, -12, 22
-3,1:6, 6, 8, 2, 10, 4, 2, 2, -4, 22, -12
-3,1:6, 6, 8, 2, 10, 4, 2, 2, -4, 22, -8
-5,3:6, 6, 8, 2, 10, 4, 2, 10, 4, 14, 20
-3,1:6, 6, 8, 2, 10, 14, 2, 2, -4, -12, 12
-3,1:6, 6, 8, 2, 10, 14, 2, 2, -4, -12, 22
-12,6:6, 6, 8, 10, 2, 16, 4, 40, 54, 38, 44
-12,6:6, 6, 8, 10, 2, 16, 4, 40, 54, 38, 46
-12,6:6, 6, 8, 10, 2, 16, 4, 40, 54, 38, 48
-12,6:6, 6, 8, 10, 2, 16, 4, 40, 54, 44, 38
-12,6:6, 6, 8, 10, 2, 16, 4, 40, 54, 44, 44
11,5:6, 6, 8, 10, 4, 4, 20, 14, 16, 24, 18
-6,13:6, 6, 8, 10, 4, 14, 8, 16, 16, -2, -2
-6,13:6, 6, 8, 10, 4, 14, 8, 16, 16, -2, 0
-6,13:6, 6, 8, 10, 4, 14, 8, 16, 16, -2, 2
-14,17:6, 6, 8, 10, 4, 14, 18, 20, 20, 16, 34
-14,17:6, 6, 8, 10, 4, 14, 18, 20, 20, 16, 36
-14,17:6, 6, 8, 10, 4, 14, 18, 20, 20, 16, 38
-14,17:6, 6, 8, 10, 4, 14, 18, 20, 20, 34, 16
-14,17:6, 6, 8, 10, 4, 14, 18, 20, 20, 34, 18
-14,17:6, 6, 8, 10, 4, 14, 18, 20, 20, 34, 20
-11,18:6, 6, 8, 10, 4, 14, 18, 20, 32, 30, 34
0,5:6, 6, 8, 10, 18, 26, 26, 16, -4, 16, 18
0,5:6, 6, 8, 10, 18, 26, 26, 16, -4, 16, 28
0,5:6, 6, 8, 10, 18, 26, 26, 16, 26, 28, -4
-13,1:6, 6, 8, 10, 18, 26, 30, 16, 30, 22, -4
-13,1:6, 6, 8, 10, 18, 26, 30, 16, 30, 22, 0
1,-1:6, 6, 14, 6, 0, -4, -4, -10, -18, 16, 2
1,-1:6, 6, 14, 6, 0, -4, -4, -10, -18, 16, 12
25,16:6, 6, 14, 6, 0, -4, 16, 14, -4, 2, 0
25,16:6, 6, 14, 6, 0, -4, 16, 14, -4, 2, 2
5,12:6, 6, 14, 6, 0, 0, 14, -14, 12, 18, 16
5,12:6, 6, 14, 6, 0, 0, 14, -14, 12, 18, 18
1,-1:6, 6, 14, 6, 4, -4, -4, -10, -18, 16, 2
1,-1:6, 6, 14, 6, 4, -4, -4, -10, -18, 16, 4
1,-1:6, 6, 14, 6, 4, -4, -4, -10, -18, 16, 6
-10,15:6, 6, 14, 6, 6, 2, 12, 14, 2, 26, 24
-10,15:6, 6, 14, 6, 6, 2, 12, 14, 26, 16, 14
-10,15:6, 6, 14, 6, 6, 2, 12, 14, 26, 16, 16
-10,15:6, 6, 14, 6, 6, 2, 12, 14, 26, 16, 18
-10,15:6, 6, 14, 6, 6, 2, 12, 14, 26, 24, 2
-10,15:6, 6, 14, 6, 6, 2, 12, 14, 26, 24, 6
10,1:6, 6, 14, 6, 6, 12, 16, 10, -2, -4, 12
7,0:6, 6, 14, 6, 6, 12, 16, 10, -2, 8, 10
7,0:6, 6, 14, 6, 6, 12, 16, 10, -2, 8, 12
7,0:6, 6, 14, 6, 6, 12, 16, 10, -2, 8, 14
7,0:6, 6, 14, 6, 6, 12, 16, 10, -2, 10, 14
10,1:6, 6, 14, 6, 6, 12, 16, 10, -2, 12, -4
4,-1:6, 6, 14, 6, 6, 12, 16, 10, 8, 18, 12
4,-1:6, 6, 14, 6, 6, 12, 16, 10, 8, 18, 14
4,-1:6, 6, 14, 6, 6, 12, 16, 10, 8, 18, 16
4,-1:6, 6, 14, 6, 6, 12, 16, 10, 10, 10, 12
4,-1:6, 6, 14, 6, 6, 12, 16, 10, 10, 10, 14
4,-1:6, 6, 14, 6, 6, 12, 16, 10, 10, 10, 16
4,-1:6, 6, 14, 6, 6, 12, 16, 10, 10, 12, 16
-1,4:6, 6, 14, 6, 6, 12, 16, 10, 16, 4, 16
-9,8:6, 6, 14, 10, -4, 6, 6, 12, 22, 10, -4
-9,8:6, 6, 14, 10, -4, 6, 6, 12, 22, 10, 6
-5,-4:6, 6, 14, 10, -4, 16, 12, 24, 10, 14, 18
5,10:6, 6, 14, 10, 6, 16, 12, 24, 20, 12, 4
4,7:6, 6, 14, 10, 6, 16, 22, 16, 18, -6, -2
4,7:6, 6, 14, 10, 6, 16, 22, 16, 18, -6, 4
4,7:6, 6, 14, 10, 6, 16, 22, 16, 18, -6, 8
4,7:6, 6, 14, 10, 6, 16, 22, 16, 18, -2, -6
4,7:6, 6, 14, 10, 6, 16, 22, 16, 18, -2, -2
-3,-1:6, 6, 14, 10, 10, 16, 26, 28, -6, -12, 12
-3,-1:6, 6, 14, 10, 10, 16, 26, 28, -6, -12, 14
-3,-1:6, 6, 14, 10, 10, 16, 26, 28, -6, -12, 16
0,18:6, 6, 14, 10, 16, 2, 16, 22, 26, 20, 30
3,-2:6, 6, 14, 10, 16, 2, 18, 18, 16, 8, 8
3,-2:6, 6, 14, 10, 16, 2, 18, 18, 16, 8, 12
22,16:6, 6, 16, -16, 4, -4, 0, 6, -6, 0, -12
11,3:6, 6, 16, -16, 4, -4, 0, 6, -6, 0, -10
11,3:6, 6, 16, -16, 4, -4, 0, 6, -6, 0, -8
16,-1:6, 6, 16, -16, 4, 2, 14, 0, -4, 14, 4
20,-4:6, 6, 16, -16, 4, 10, 8, 0, 12, -14, -14
20,-4:6, 6, 16, -16, 4, 10, 8, 0, 12, -14, -12
9,7:6, 6, 16, -16, 4, 10, 14, 0, 14, 6, -6
9,7:6, 6, 16, -16, 4, 10, 14, 0, 14, 6, -4
9,7:6, 6, 16, -16, 4, 10, 14, 0, 14, 6, -2
27,6:6, 6, 16, -8, -8, -18, -14, -4, 4, 14, -16
24,5:6, 6, 16, -8, -8, -18, -14, -4, 4, 14, -8
-1,5:6, 6, 16, -8, -8, -18, -14, -4, 6, 2, 6
-1,5:6, 6, 16, -8, -8, -18, -14, -4, 6, 2, 8
-1,5:6, 6, 16, -8, -8, -18, -14, -4, 6, 2, 10
13,22:6, 6, 16, -8, -8, -16, -10, -12, 6, -12, 14
10,21:6, 6, 16, -8, -8, -16, -10, -12, 6, -4, -10
10,21:6, 6, 16, -8, -8, -16, -10, -12, 6, -4, -8
10,21:6, 6, 16, -8, -8, -16, -10, -12, 6, -4, -6
