6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, 6, 6, -6, -2
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
6,13:-4, -14, -8, 20, 12, 12, 22, 14
26,11:-4, -14, 14, -2, -10, -10, 0, -8
8,10:-4, -6, 0, -8, -2, -2, -12, -4
-3,4:-4, -6, 6, -8, -12, -24, -20, -4
-3,4:-4, -6, 6, -8, -12, -24, -16, -4
-3,4:-4, -6, 6, -8, -12, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -12
-3,4:-4, -6, 6, -8, -12, -4, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -2, -16
5,-4:-4, -6, 6, 10, 0, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 6
-9,10:-4, -6, 6, 10, 12, 14, 4, 6
23,4:-4, 2, 0, -8, -14, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -12
6,14:-4, 4, 4, -6, -14, -2, -2, 0
6,14:-4, 4, 4, -6, -14, -2, -2, 2
6,14:-4, 4, 4, 6, -6, -14, 0, 2
6,14:-4, 4, 4, 6, -6, -2, -14, 16
6,14:-4, 4, 4, 6, -6, -2, -14, 18
6,14:-4, 4, 4, 6, -6, -2, 16, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -6
6,14:-4, 4, 4, 6, 6, -6, -14, -2
8,-1:6, -4, -4, -6, 6, 10, 0, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 10
8,-1:6, -4, -4, -6, 6, 10, 6, 0
8,-1:6, -4, -4, -6, 6, 10, 6, 2
9,17:6, -4, -4, 4, 4, -6, -14, -4
9,17:6, -4, -4, 4, 4, -6, -14, 0
9,17:6, -4, -4, 4, 4, -6, 0, -14
9,17:6, -4, -4, 4, 4, -6, 0, -4
18,11:6, -4, 6, 6, -2, -2, 8, 0
15,8:6, 6, -2, -4, -4, -2, 8, 4
15,8:6, 6, -2, -2, 8, 16, 4, 0
-3,7:6, 6, 8, -4, -8, -10, -20, -14
-3,7:6, 6, 8, -4, -8, -10, -20, -12
-3,7:6, 6, 8, -4, -8, -10, -20, -10
-3,7:6, 6, 8, -4, -8, -8, -4, -2
-3,7:6, 6, 8, -4, -8, -8, -4, 0
-3,7:6, 6, 8, -4, -8, -8, -4, 2
-3,7:6, 6, 8, -4, -8, 0, 2, -6
-3,7:6, 6, 8, -4, -8, 0, 2, -4
-3,7:6, 6, 8, -4, -8, 0, 2, -2
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -30, -32, -24, -12
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -30, -32, -16, -4
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -30, -16, -4, -14
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -30, -16, -4, -4
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -30, -12, -30, -6
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -30, -12, -6, -30
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -24, -10, -30, -12
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -24, -10, -12, -30
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -6, -10, -4, -18
-3,4:-4, -6, 6, -8, -12, -4, -14, -22, -6, -10, -4, -6
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -32, -30, -4, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -32, -30, -4, -26
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -32, -30, -4, -24
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -32, -26, -8, -6
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -32, -26, -8, -4
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -32, -26, -8, -2
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -30, -22, -26, -30
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -30, -22, -26, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -30, -22, -26, -26
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -24, -32, -20, -16
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -24, -32, -20, -14
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -24, -32, -20, -12
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -24, -12, -12, -20
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -24, -12, -12, -8
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -14, -20, -30, -34
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -14, -20, -30, -30
-3,4:-4, -6, 6, -8, -12, -4, -12, -28, -14, -20, -30, -22
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -30, -26, -34, -24
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -30, -26, -34, -20
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -30, -26, -20, -34
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -30, -26, -20, -24
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -30, -18, -18, -32
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -30, -18, -18, -22
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -26, -26, -32
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -26, -26, -30
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -26, -26, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -24, -34, -32
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -24, -34, -30
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -24, -24, -34, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -32, -22, -28
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -32, -22, -26
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -32, -22, -24
-3,4:-4, -6, 6, -8, -12, -4, -12, -22, -22, -22, -20, -28
-3,4:-4, -6, 6, -8, -12, -4, -2, -8, -28, -30, -16, -28
-3,4:-4, -6, 6, -8, -12, -4, -2, -8, -28, -30, -16, -26
-3,4:-4, -6, 6, -8, -12, -4, -2, -8, -28, -30, -16, -24
-3,4:-4, -6, 6, -8, -12, -4, -2, -8, -28, -18, -24, -16
12,2:-4, -6, 6, -8, -12, 6, -4, -28, -14, -14, -24, -16
11,10:-4, -6, 6, -8, -12, 10, 12, 4, 4, 14, 6, -14
16,14:-4, -6, 6, -8, -10, -20, -14, -6, -6, 4, -16, -8
6,0:-4, -6, 6, -8, -10, -20, -14, 0, -2, -24, -18, -4
6,0:-4, -6, 6, -8, -10, -20, -14, 0, -2, -24, -18, -2
6,0:-4, -6, 6, -8, -10, -20, -14, 0, -2, -24, -4, -18
6,0:-4, -6, 6, -8, -10, -20, -14, 0, -2, -24, -4, -16
6,0:-4, -6, 6, -8, -10, -20, -14, 0, -2, -24, -4, -14
6,0:-4, -6, 6, -8, -10, -14, 0, -2, -24, -18, -4, -20
14,-12:-4, -6, 6, -8, -10, -14, 10, 4, -28, -26, -8, 4
14,-12:-4, -6, 6, -8, -10, -14, 10, 4, -28, -8, 4, -26
14,-12:-4, -6, 6, -8, -10, -14, 10, 4, -22, -26, -10, -8
30,-5:-4, -6, 6, -8, -10, 4, -18, -30, -30, -20, -28, -16
24,-7:-4, -6, 6, -8, -8, -22, -26, -26, 4, -16, -22, -18
24,-7:-4, -6, 6, -8, -8, -22, -26, -26, 4, -16, -22, -8
24,-7:-4, -6, 6, -8, -8, -22, -26, -26, 4, -16, -8, -22
24,-7:-4, -6, 6, -8, -8, -22, -26, -26, 4, -16, -8, -18
6,-8:-4, -6, 6, -8, -8, -22, -16, -28, -32, -32, -24, 4
6,-8:-4, -6, 6, -8, -8, -22, -16, -28, -32, -32, 4, -24
6,-8:-4, -6, 6, -8, -8, -22, -16, -28, -32, -32, 4, -22
6,-8:-4, -6, 6, -8, -8, -22, -16, -28, -32, -22, 4, -32
6,-8:-4, -6, 6, -8, -8, -22, -16, -28, -32, -22, 4, -30
6,-8:-4, -6, 6, -8, -8, -22, -16, -28, -32, -22, 4, -28
16,1:-4, -6, 6, -8, -8, -22, -10, -18, -14, -8, 4, 0
16,1:-4, -6, 6, -8, -8, -22, -10, -18, -14, -8, 4, 10
16,1:-4, -6, 6, -8, -8, -22, -10, -18, -14, -8, 10, 4
16,1:-4, -6, 6, -8, -8, -22, -10, -18, -14, -8, 10, 6
16,1:-4, -6, 6, -8, -8, -22, -10, -18, -14, -8, 12, -8
24,-3:-4, -6, 6, -8, -8, -16, -14, -22, -22, 4, -12, -20
-3,4:-4, -6, 6, -8, -8, -16, -14, -12, -18, -12, -8, -8
-3,4:-4, -6, 6, -8, -8, -16, -14, -12, -18, -12, -8, -6
-3,4:-4, -6, 6, -8, -8, -16, -14, -12, -18, -12, -8, -4
-3,4:-4, -6, 6, -8, -8, -16, -14, -12, -18, -12, -2, -6
-3,4:-4, -6, 6, -8, -8, -16, -14, -12, -18, -12, -2, -2
23,-6:-4, -6, 6, -8, -8, 0, 4, -2, -24, -24, -14, -22
11,10:-4, -6, 6, -8, -8, 10, 12, 4, 4, 14, 6, -18
11,10:-4, -6, 6, -8, -8, 10, 12, 4, 4, 14, 6, -12
14,10:-4, -6, 6, -8, 10, 2, 12, 2, 12, 2, -14, -28
14,10:-4, -6, 6, -8, 10, 2, 12, 2, 12, 2, -14, -26
14,10:-4, -6, 6, -8, 10, 2, 12, 2, 12, 2, -14, -24
3,-5:-4, -6, 6, -8, 10, 12, 4, 2, 2, -20, -20, 22
3,-5:-4, -6, 6, -8, 10, 12, 4, 2, 2, -20, 22, -20
3,-5:-4, -6, 6, -8, 10, 12, 4, 2, 2, -20, 22, -18
3,-5:-4, -6, 6, -8, 10, 12, 4, 2, 2, -20, 22, -16
3,-5:-4, -6, 6, -8, 10, 12, 14, 2, 2, -20, -20, 12
3,-5:-4, -6, 6, -8, 10, 12, 14, 2, 2, -20, -20, 22
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 16, 18, 20
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 16, 18, 22
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 16, 18, 24
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 22, 22, 16
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 22, 22, 18
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 22, 22, 20
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 28, 38, 28
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 28, 38, 30
-9,-2:-4, -6, 6, -2, -14, 12, 10, 22, 26, 28, 38, 32
-8,16:-4, -6, 6, -2, -14, 12, 20, 20, 10, 2, 14, 18
-8,16:-4, -6, 6, -2, -14, 12, 20, 20, 22, 22, 10, 14
-5,19:-4, -6, 6, -2, -14, 22, 12, 12, 20, 20, 10, 18
1,10:-4, -6, 6, -2, -14, 22, 22, 14, 14, 24, 18, 22
1,10:-4, -6, 6, -2, -14, 22, 22, 14, 14, 24, 18, 32
1,10:-4, -6, 6, -2, -14, 22, 22, 14, 14, 24, 32, 18
1,10:-4, -6, 6, -2, -14, 22, 22, 14, 14, 24, 32, 22
-17,9:-4, -6, 6, -2, -14, 22, 22, 24, 12, 8, 8, 16
-17,9:-4, -6, 6, -2, -14, 22, 22, 24, 12, 8, 8, 18
-17,9:-4, -6, 6, -2, -14, 22, 22, 24, 12, 8, 18, 8
-17,9:-4, -6, 6, -2, -14, 22, 22, 24, 12, 8, 18, 10
-17,9:-4, -6, 6, -2, -14, 22, 22, 24, 12, 8, 18, 12
-8,16:-4, -6, 6, -2, -10, -12, 12, 20, 20, 10, 18, -8
-8,16:-4, -6, 6, -2, -10, -12, 12, 20, 20, 10, 18, -6
-8,16:-4, -6, 6, -2, -10, -12, 12, 20, 20, 10, 18, -4
19,4:-4, -6, 6, -2, -10, -12, 14, -2, -10, -10, 0, -8
-7,-13:-4, -6, 6, -2, -4, 12, 10, 8, -12, -2, -24, -18
-7,-13:-4, -6, 6, -2, -4, 12, 10, 8, -12, -2, -24, -16
-7,-13:-4, -6, 6, -2, -4, 12, 10, 8, -12, -2, -24, -14
-2,-7:-4, -6, 6, -2, -4, 12, 10, 8, 12, 2, 6, -2
-9,-2:-4, -6, 6, -2, -4, 12, 10, 22, 26, 16, 22, -14
-9,-2:-4, -6, 6, -2, -4, 12, 10, 22, 26, 16, 22, -8
-9,-2:-4, -6, 6, -2, -4, 12, 10, 22, 26, 16, 22, -4
9,-10:-4, -6, 6, -2, -4, 14, -12, -16, -4, 0, -10, -4
9,-10:-4, -6, 6, -2, -4, 14, -12, -16, -4, 0, -10, -2
9,-10:-4, -6, 6, -2, -4, 14, -12, -16, -4, 0, -10, 0
9,-10:-4, -6, 6, -2, -4, 14, -12, -16, -4, 0, -4, -10
9,-10:-4, -6, 6, -2, -4, 14, -12, -16, -4, 0, -4, -8
10,8:-4, -6, 6, -2, -4, 14, -12, -6, -6, -16, -24, -14
10,8:-4, -6, 6, -2, -4, 14, -12, -6, -6, -16, -24, -10
10,8:-4, -6, 6, -2, -4, 14, -12, -6, -6, -16, -10, -24
10,8:-4, -6, 6, -2, -4, 14, -12, -6, -6, -16, -10, -14
-17,6:-4, -6, 6, -2, 12, 10, 22, 8, 4, -8, -4, 12
-17,6:-4, -6, 6, -2, 12, 10, 22, 8, 4, -8, 0, 12
-17,6:-4, -6, 6, -2, 12, 10, 22, 8, 4, 0, 12, -8
-17,6:-4, -6, 6, -2, 12, 10, 22, 8, 4, 12, 0, -4
-17,6:-4, -6, 6, -2, 12, 10, 22, 8, 4, 12, 0, 6
-9,-2:-4, -6, 6, -2, 12, 10, 22, 26, -10, 16, 22, -14
-9,-2:-4, -6, 6, -2, 12, 10, 22, 26, -10, 16, 22, -10
-9,-2:-4, -6, 6, -2, 12, 10, 22, 26, 16, 22, -12, -22
-9,-2:-4, -6, 6, -2, 12, 10, 22, 26, 16, 22, -12, -18
-8,16:-4, -6, 6, -2, 12, 20, 20, 10, 18, -12, -20, -16
-8,16:-4, -6, 6, -2, 12, 20, 20, 10, 18, -12, -20, -14
-8,16:-4, -6, 6, -2, 12, 20, 20, 10, 18, -12, -20, -12
26,3:-4, -6, 6, -2, 14, -12, -20, -10, -18, -18, -8, -16
-6,-16:-4, -6, 6, 0, -8, -12, -20, 0, 2, 4, 10, 2
0,0:-4, -6, 6, 0, -8, -4, 0, -14, 2, 12, -14, 0
5,-5:-4, -6, 6, 0, -8, -4, 8, -2, 6, 2, -6, -2
5,-5:-4, -6, 6, 0, -8, -4, 8, -2, 6, 2, -6, 0
14,-3:-4, -6, 6, 0, -8, -2, -8, 8, 4, 10, -4, -4
14,-3:-4, -6, 6, 0, -8, -2, -8, 8, 4, 10, -4, 2
8,10:-4, -6, 6, 0, -8, -2, -2, -12, -20, -8, -8, 10
12,-1:-4, -6, 6, 0, -8, -2, -2, 8, -16, 4, -16, 2
12,-1:-4, -6, 6, 0, -8, -2, -2, 8, -16, 4, -16, 6
12,-1:-4, -6, 6, 0, -8, -2, -2, 8, -16, 4, 2, -16
12,-1:-4, -6, 6, 0, -8, -2, -2, 8, -16, 4, 2, -14
25,0:-4, -6, 6, 0, -8, 10, -14, -20, -20, -10, -16, -10
25,0:-4, -6, 6, 0, -8, 10, -14, -20, -20, -10, -6, -18
25,0:-4, -6, 6, 0, -8, 10, -14, -20, -20, -10, -6, -14
12,-9:-4, -6, 6, 0, -8, 14, -16, -8, -18, -12, -16, -4
12,-9:-4, -6, 6, 0, -8, 14, -16, -8, -18, -12, -16, -2
12,-9:-4, -6, 6, 0, -8, 14, -16, -8, -18, -12, -16, 0
-9,1:-4, -6, 6, 0, 8, 0, -6, -8, -12, -4, 4, 18
-9,1:-4, -6, 6, 0, 8, 0, -6, -8, -12, -4, 4, 20
-9,1:-4, -6, 6, 0, 8, 0, -6, -8, -12, -4, 4, 22
9,4:-4, -6, 6, 0, 8, 0, -6, 0, 0, 10, 2, -14
3,4:-4, -6, 6, 0, 8, 0, 2, 2, 12, 8, 6, 6
14,0:-4, -6, 6, 0, 8, 0, 16, 8, -2, 4, 6, -2
2,-7:-4, -6, 6, 0, 8, 14, 0, 12, 4, -6, 8, 0
8,10:-4, -6, 6, 0, 14, -14, -8, -2, -2, -12, -4, 10
10,9:-4, -6, 6, 0, 14, -14, 12, 4, 4, 14, 10, -14
21,17:-4, -6, 6, 0, 14, -10, 0, -16, -8, -8, -18, -10
4,-5:-4, -6, 6, 4, -8, -18, -2, -12, 10, -22, -12, -8
18,-1:-4, -6, 6, 4, -2, -14, 0, 8, 2, 4, -12, -8
18,-1:-4, -6, 6, 4, -2, -14, 0, 8, 2, 4, -12, -6
-14,-9:-4, -6, 6, 6, 2, -8, -2, -8, 12, -10, 2, -6
8,10:-4, -6, 6, 6, 2, -8, -2, -2, -12, -4, 12, 10
13,12:-4, -6, 6, 6, 2, 12, 12, 4, 4, 14, 6, -14
8,10:-4, -6, 6, 6, 12, 6, -8, -2, -2, -12, -4, 16
8,10:-4, -6, 6, 6, 12, 6, -8, -2, -2, -12, -4, 20
17,-2:-4, -6, 6, 6, 12, 16, 0, -6, -14, -14, -4, -12
9,4:-4, -6, 6, 6, 12, 16, 4, 0, 0, 10, 2, -14
2,0:-4, -6, 6, 10, -14, -4, 0, 8, 10, -8, -14, -4
2,0:-4, -6, 6, 10, -14, -4, 0, 8, 10, -8, -14, 0
2,0:-4, -6, 6, 10, -14, -4, 0, 8, 10, -8, -4, -14
6,-1:-4, -6, 6, 10, -14, -4, 4, 2, 4, 2, -6, 4
6,-1:-4, -6, 6, 10, -14, -4, 4, 2, 4, 2, -6, 8
6,-1:-4, -6, 6, 10, -14, -4, 4, 2, 4, 2, 8, -6
15,15:-4, -6, 6, 10, -14, -2, -12, -12, -4, -4, -14, -6
21,6:-4, -6, 6, 10, -14, -2, -2, -10, -10, 0, -6, -2
21,6:-4, -6, 6, 10, -14, -2, -2, -10, -10, 0, -6, 8
21,6:-4, -6, 6, 10, -14, -2, -2, -10, -10, 0, 8, -6
21,6:-4, -6, 6, 10, -14, -2, -2, -10, -10, 0, 8, -2
3,5:-4, -6, 6, 10, -14, -2, -2, 0, -12, -16, -16, -8
3,5:-4, -6, 6, 10, -14, -2, -2, 0, -12, -16, -16, -6
3,5:-4, -6, 6, 10, -14, -2, -2, 0, -12, -16, -6, -16
3,5:-4, -6, 6, 10, -14, -2, -2, 0, -12, -16, -6, -14
3,5:-4, -6, 6, 10, -14, -2, -2, 0, -12, -16, -6, -12
7,21:-4, -6, 6, 10, -14, 0, 2, 2, 10, 10, 0, 8
13,12:-4, -6, 6, 10, -14, 0, 12, 4, 4, 14, 8, 12
13,12:-4, -6, 6, 10, -14, 0, 12, 4, 4, 14, 8, 22
13,12:-4, -6, 6, 10, -14, 0, 12, 4, 4, 14, 22, 8
13,12:-4, -6, 6, 10, -14, 0, 12, 4, 4, 14, 22, 12
-5,11:-4, -6, 6, 10, -14, 0, 12, 14, 2, -2, -2, 6
-5,11:-4, -6, 6, 10, -14, 0, 12, 14, 2, -2, -2, 8
-5,11:-4, -6, 6, 10, -14, 0, 12, 14, 2, -2, 8, -2
-5,11:-4, -6, 6, 10, -14, 0, 12, 14, 2, -2, 8, 0
-5,11:-4, -6, 6, 10, -14, 0, 12, 14, 2, -2, 8, 2
7,21:-4, -6, 6, 10, -14, 2, 2, 10, 10, 0, 8, -2
7,21:-4, -6, 6, 10, -14, 2, 2, 10, 10, 0, 8, 0
7,21:-4, -6, 6, 10, -14, 2, 2, 10, 10, 0, 8, 2
13,12:-4, -6, 6, 10, -14, 12, -2, 4, 4, 14, 22, 14
13,12:-4, -6, 6, 10, -14, 12, 4, 2, 2, 4, 14, 10
13,12:-4, -6, 6, 10, -14, 12, 4, 4, 2, 14, 10, 14
13,12:-4, -6, 6, 10, -14, 12, 4, 4, 2, 14, 10, 22
10,32:-4, -6, 6, 10, -14, 12, 22, 10, 18, 18, 8, 16
12,-7:-4, -6, 6, 10, -10, -14, -14, -16, 2, -4, 0, -10
12,-7:-4, -6, 6, 10, -10, -14, -14, -16, 2, -4, 0, -8
13,11:-4, -6, 6, 10, -10, -14, -14, -6, -6, -2, -16, -24
13,11:-4, -6, 6, 10, -10, -14, -14, -6, -6, -2, -16, -14
2,3:-4, -6, 6, 10, -10, -14, -4, 0, -4, -2, -8, 2
2,3:-4, -6, 6, 10, -10, -14, -4, 0, -4, -2, 2, -8
8,16:-4, -6, 6, 10, -10, -14, -2, -4, 4, 4, -6, 2
-3,10:-4, -6, 6, 10, -10, -14, 12, 4, 2, 18, 18, 0
-5,11:-4, -6, 6, 10, -10, -14, 12, 14, 2, -2, -14, -12
-5,11:-4, -6, 6, 10, -10, -14, 12, 14, 2, -2, -14, -10
-5,11:-4, -6, 6, 10, -10, -14, 12, 14, 2, -2, -14, -8
3,19:-4, -6, 6, 10, -10, -2, 4, 8, 12, 12, 2, 10
19,2:-4, -6, 6, 10, -10, 0, -4, -12, -12, -2, -10, 6
19,2:-4, -6, 6, 10, -10, 0, -4, -12, -12, -2, -10, 8
19,2:-4, -6, 6, 10, -10, 0, -4, -12, -12, -2, -10, 10
19,2:-4, -6, 6, 10, -10, 0, -4, -12, -12, -2, 6, -10
13,12:-4, -6, 6, 10, -10, 0, 12, 4, 4, 14, 6, -10
13,12:-4, -6, 6, 10, -10, 0, 12, 4, 4, 14, 6, -8
3,15:-4, -6, 6, 10, -10, 12, 4, 2, 4, 4, -6, 22
3,15:-4, -6, 6, 10, -10, 12, 4, 2, 4, 4, 22, -6
3,15:-4, -6, 6, 10, -10, 12, 4, 2, 4, 4, 22, -4
3,15:-4, -6, 6, 10, -10, 12, 4, 2, 4, 4, 22, -2
-5,11:-4, -6, 6, 10, -10, 12, 14, 2, -2, 4, -8, -4
-5,11:-4, -6, 6, 10, -10, 12, 14, 2, -2, 4, -8, -2
-5,11:-4, -6, 6, 10, -10, 12, 14, 2, -2, 4, -8, 0
-5,11:-4, -6, 6, 10, -10, 12, 14, 2, -2, 4, 2, -10
-5,11:-4, -6, 6, 10, -10, 12, 14, 2, -2, 4, 2, -8
-5,11:-4, -6, 6, 10, -10, 12, 14, 2, -2, 4, 2, -6
17,11:-4, -6, 6, 10, -6, -8, -18, -10, -10, -20, -12, 2
13,12:-4, -6, 6, 10, -6, -4, 12, 4, 4, 14, 12, -10
-1,15:-4, -6, 6, 10, -4, -6, -14, -4, -4, -2, -8, 2
-5,11:-4, -6, 6, 10, -4, -6, -14, 12, 14, 2, -2, -4
-5,11:-4, -6, 6, 10, -4, -6, -14, 12, 14, 2, -2, -2
-5,11:-4, -6, 6, 10, -4, -6, -14, 12, 14, 2, -2, 0
13,12:-4, -6, 6, 10, -4, -6, 12, 4, 4, 14, 6, -12
13,12:-4, -6, 6, 10, -4, -6, 12, 4, 4, 14, 6, -10
11,9:-4, -6, 6, 10, -4, -2, -14, -14, -6, -6, -16, -8
6,20:-4, -6, 6, 10, -4, 0, 2, 2, 10, 10, 0, 8
12,11:-4, -6, 6, 10, -4, 0, 12, 4, 4, 14, 8, 12
12,11:-4, -6, 6, 10, -4, 0, 12, 4, 4, 14, 8, 22
12,11:-4, -6, 6, 10, -4, 0, 12, 4, 4, 14, 22, 8
12,11:-4, -6, 6, 10, -4, 0, 12, 4, 4, 14, 22, 12
-6,10:-4, -6, 6, 10, -4, 0, 12, 14, 2, -2, -2, 6
-6,10:-4, -6, 6, 10, -4, 0, 12, 14, 2, -2, -2, 8
-6,10:-4, -6, 6, 10, -4, 0, 12, 14, 2, -2, 8, -2
-6,10:-4, -6, 6, 10, -4, 0, 12, 14, 2, -2, 8, 0
-6,10:-4, -6, 6, 10, -4, 0, 12, 14, 2, -2, 8, 2
7,21:-4, -6, 6, 10, -4, 2, 2, -16, 10, 10, 0, 2
7,21:-4, -6, 6, 10, -4, 2, 2, -16, 10, 10, 0, 6
-5,11:-4, -6, 6, 10, -4, 12, 14, 2, -2, -12, -8, 4
-5,11:-4, -6, 6, 10, -4, 12, 14, 2, -2, -6, -8, -8
-5,11:-4, -6, 6, 10, -4, 12, 14, 2, -2, -6, -8, -6
-5,11:-4, -6, 6, 10, -4, 12, 14, 2, -2, -6, -8, -4
17,-10:-4, -6, 6, 10, 0, -4, 6, -16, -22, -22, -12, -20
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, -8, -2, 20
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, -8, -2, 22
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, -8, -2, 24
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, -8, 20, -2
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, -8, 20, 0
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, -8, 20, 2
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, 0, -8, 2
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, 0, -8, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, 0, 6, -8
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, 0, 6, 2
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, 8, 8, -6
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 2, 8, 8, 4
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 2, 12, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 2, 12, 12, 4, 10, 14, 12
5,-4:-4, -6, 6, 10, 0, 2, 12, 12, 4, 10, 14, 20
5,-4:-4, -6, 6, 10, 0, 2, 12, 12, 4, 10, 14, 24
5,-4:-4, -6, 6, 10, 0, 2, 12, 12, 14, 2, 2, -2
5,-4:-4, -6, 6, 10, 0, 2, 12, 12, 14, 2, 2, 10
