1,2:6
4,2:-5, -6
3,3:-5, 5
3,3:6, -4
2,4:6, 7
6,3:-5, -6, -7
5,4:-5, -6, 4
5,4:-5, 5, -5
4,5:-5, 5, 6
-8,7:-4, -14, -9
-8,7:-4, -14, -8
-8,7:-4, -14, -7
-8,7:-4, -14, -6
-8,7:-4, -14, -5
-8,7:-4, -14, -4
12,5:-4, -14, 13
12,5:-4, -14, 14
12,5:-4, -14, 15
12,5:-4, -14, 16
12,5:-4, -14, 17
12,5:-4, -14, 18
9,8:-4, 7, -25
9,8:-4, 7, -24
9,8:-4, 7, -23
9,8:-4, 7, -22
9,8:-4, 7, -21
9,8:-4, 7, -20
11,-12:-4, 7, -3
11,-12:-4, 7, -2
11,-12:-4, 7, -1
11,-12:-4, 7, 0
11,-12:-4, 7, 1
11,-12:-4, 7, 2
-12,11:5, -6, -1
-12,11:5, -6, 0
-12,11:5, -6, 1
-12,11:5, -6, 2
-12,11:5, -6, 3
-12,11:5, -6, 4
8,9:5, -6, 21
8,9:5, -6, 22
8,9:5, -6, 23
8,9:5, -6, 24
8,9:5, -6, 25
8,9:5, -6, 26
5,12:5, 15, -17
5,12:5, 15, -16
5,12:5, 15, -15
5,12:5, 15, -14
5,12:5, 15, -13
5,12:5, 15, -12
7,-8:5, 15, 5
7,-8:5, 15, 6
7,-8:5, 15, 7
7,-8:5, 15, 8
7,-8:5, 15, 9
7,-8:5, 15, 10
4,5:6, 7, -3
3,6:6, 7, 8
-1,-1:-4, 7, -18, -29, -3, -21
-1,-1:-4, 7, -18, -29, -3, -20
-1,-1:-4, 7, -18, -29, -3, -19
19,-3:-4, 7, -18, -29, -3, -2
19,-3:-4, 7, -18, -29, -3, -1
19,-3:-4, 7, -18, -29, -3, 0
19,-3:-4, 7, -18, -29, -3, 1
19,-3:-4, 7, -18, -29, -3, 2
19,-3:-4, 7, -18, -29, -3, 3
9,8:-4, 7, -18, -28, -24, -20
9,8:-4, 7, -18, -28, -24, -13
9,8:-4, 7, -18, -28, -24, -10
9,8:-4, 7, -18, -28, -24, -9
9,8:-4, 7, -18, -26, -29, -8
9,8:-4, 7, -18, -26, -8, -29
9,8:-4, 7, -18, -26, -8, -22
9,8:-4, 7, -18, -26, -8, -19
9,8:-4, 7, -18, -26, -8, -18
14,-3:-4, 7, -18, -25, -27, -11
10,-7:-4, 7, -18, -25, -24, -11
17,1:-4, 7, -18, -25, -23, -18
19,-2:-4, 7, -18, -25, -23, -13
19,-2:-4, 7, -18, -25, -23, -10
19,-2:-4, 7, -18, -25, -23, -9
20,-3:-4, 7, -18, -25, -20, -13
20,-3:-4, 7, -18, -25, -20, -10
20,-3:-4, 7, -18, -25, -20, -9
19,-2:-4, 7, -18, -25, -13, -23
20,-3:-4, 7, -18, -25, -13, -20
9,8:-4, 7, -18, -21, -29, -19
9,8:-4, 7, -18, -21, -29, -18
9,8:-4, 7, -18, -21, -29, -15
9,8:-4, 7, -18, -21, -29, -8
11,9:-4, 7, -18, -21, -6, -24
11,9:-4, 7, -18, -21, -6, -13
10,10:-4, 7, -18, -21, 5, -24
10,10:-4, 7, -18, -21, 5, -13
9,8:-4, 7, -18, -13, -13, -28
9,8:-4, 7, -18, -13, -13, -27
9,8:-4, 7, -18, -13, -13, -24
9,8:-4, 7, -18, -13, -13, -17
9,8:-4, 7, -18, -11, -8, -29
9,8:-4, 7, -18, -8, -40, -18
9,8:-4, 7, -18, -8, -40, -17
9,8:-4, 7, -18, -8, -40, -16
9,8:-4, 7, -18, -8, -40, -15
9,8:-4, 7, -18, -8, -40, -14
9,8:-4, 7, -18, -8, -40, -13
16,0:-4, 7, -18, -8, -40, -3
16,0:-4, 7, -18, -8, -40, -2
16,0:-4, 7, -18, -8, -40, -1
16,0:-4, 7, -18, -8, -40, 0
16,0:-4, 7, -18, -8, -40, 1
16,0:-4, 7, -18, -8, -40, 2
9,8:-4, 7, -18, -8, -18, -40
9,8:-4, 7, -18, -8, -18, -39
9,8:-4, 7, -18, -8, -18, -38
9,8:-4, 7, -18, -8, -18, -37
9,8:-4, 7, -18, -8, -18, -36
9,8:-4, 7, -18, -8, -18, -35
18,-20:-4, 7, -18, -8, -18, -3
18,-20:-4, 7, -18, -8, -18, -2
18,-20:-4, 7, -18, -8, -18, -1
18,-20:-4, 7, -18, -8, -18, 0
18,-20:-4, 7, -18, -8, -18, 1
18,-20:-4, 7, -18, -8, -18, 2
18,-20:-4, 7, -18, -8, -6, -12
16,0:-4, 7, -18, -8, -3, -40
16,0:-4, 7, -18, -8, -3, -39
16,0:-4, 7, -18, -8, -3, -38
16,0:-4, 7, -18, -8, -3, -37
16,0:-4, 7, -18, -8, -3, -36
16,0:-4, 7, -18, -8, -3, -35
18,-20:-4, 7, -18, -8, -3, -18
18,-20:-4, 7, -18, -8, -3, -17
18,-20:-4, 7, -18, -8, -3, -16
18,-20:-4, 7, -18, -8, -3, -15
18,-20:-4, 7, -18, -8, -3, -14
18,-20:-4, 7, -18, -8, -3, -13
23,-13:-4, 7, -18, -6, -12, -45
23,-13:-4, 7, -18, -6, -12, -42
23,-13:-4, 7, -18, -6, -12, -40
23,-13:-4, 7, -18, -6, -12, -39
23,-13:-4, 7, -18, -6, -12, -35
9,8:-4, 7, -17, -26, -28, -31
9,8:-4, 7, -17, -26, -28, -20
22,-8:-4, 7, -17, -17, -24, -18
22,-8:-4, 7, -17, -17, -24, -17
22,-8:-4, 7, -17, -17, -24, -10
22,-8:-4, 7, -17, -17, -24, -9
9,8:-4, 7, -17, -17, -20, -23
9,8:-4, 7, -17, -17, -20, -12
9,8:-4, 7, -17, -16, -15, -22
9,8:-4, 7, -17, -16, -15, -21
9,8:-4, 7, -17, -16, -15, -20
9,8:-4, 7, -17, -16, -15, -19
9,8:-4, 7, -17, -16, -15, -18
9,8:-4, 7, -17, -16, -15, -17
14,-6:-4, 7, -17, -16, -15, -3
14,-6:-4, 7, -17, -16, -15, -2
14,-6:-4, 7, -17, -16, -15, -1
14,-6:-4, 7, -17, -16, -15, 0
14,-6:-4, 7, -17, -16, -15, 1
14,-6:-4, 7, -17, -16, -15, 2
11,9:-4, 7, -17, -16, -6, -23
11,9:-4, 7, -17, -16, -6, -22
11,9:-4, 7, -17, -16, -6, -21
11,9:-4, 7, -17, -16, -6, -20
11,9:-4, 7, -17, -16, -6, -19
11,9:-4, 7, -17, -16, -6, -18
13,-8:-4, 7, -17, -16, -6, -4
13,-8:-4, 7, -17, -16, -6, -3
13,-8:-4, 7, -17, -16, -6, -2
13,-8:-4, 7, -17, -16, -6, -1
13,-8:-4, 7, -17, -16, -6, 0
13,-8:-4, 7, -17, -16, -6, 1
15,-7:-4, 7, -17, -16, -3, -26
14,-6:-4, 7, -17, -16, -3, -15
13,10:-4, 7, -17, -6, -7, -24
13,10:-4, 7, -17, -6, -7, -23
13,10:-4, 7, -17, -6, -7, -22
13,10:-4, 7, -17, -6, -7, -21
13,10:-4, 7, -17, -6, -7, -20
13,10:-4, 7, -17, -6, -7, -19
12,-10:-4, 7, -17, -6, -7, -5
12,-10:-4, 7, -17, -6, -7, -4
12,-10:-4, 7, -17, -6, -7, -3
12,-10:-4, 7, -17, -6, -7, -2
12,-10:-4, 7, -17, -6, -7, -1
12,-10:-4, 7, -17, -6, -7, 0
12,-10:-4, 7, -17, -5, -7, -10
12,-10:-4, 7, -17, -5, -7, 1
12,-10:-4, 7, -17, 4, 1, -2
12,-10:-4, 7, -17, 4, 1, 9
15,11:-4, 7, -6, -7, -8, -25
15,11:-4, 7, -6, -7, -8, -24
15,11:-4, 7, -6, -7, -8, -23
15,11:-4, 7, -6, -7, -8, -22
15,11:-4, 7, -6, -7, -8, -21
15,11:-4, 7, -6, -7, -8, -20
11,-12:-4, 7, -6, -7, -8, -6
11,-12:-4, 7, -6, -7, -8, -5
11,-12:-4, 7, -6, -7, -8, -4
11,-12:-4, 7, -6, -7, -8, -3
11,-12:-4, 7, -6, -7, -8, -2
11,-12:-4, 7, -6, -7, -8, -1
14,12:-4, 7, -6, -7, 3, -25
14,12:-4, 7, -6, -7, 3, -24
14,12:-4, 7, -6, -7, 3, -23
14,12:-4, 7, -6, -7, 3, -22
14,12:-4, 7, -6, -7, 3, -21
14,12:-4, 7, -6, -7, 3, -20
11,-12:-4, 7, -6, -7, 3, -4
11,-12:-4, 7, -6, -7, 3, -3
11,-12:-4, 7, -6, -7, 3, -2
11,-12:-4, 7, -6, -7, 3, -1
11,-12:-4, 7, -6, -7, 3, 0
11,-12:-4, 7, -6, -7, 3, 1
11,-12:-4, 7, -6, -6, -8, -11
11,-12:-4, 7, -6, -6, -8, 0
11,-12:-4, 7, -6, 3, 0, -3
11,-12:-4, 7, -6, 3, 0, 8
13,13:-4, 7, -6, 4, 5, -25
13,13:-4, 7, -6, 4, 5, -24
13,13:-4, 7, -6, 4, 5, -23
13,13:-4, 7, -6, 4, 5, -22
13,13:-4, 7, -6, 4, 5, -21
13,13:-4, 7, -6, 4, 5, -20
11,-12:-4, 7, -6, 4, 5, -2
11,-12:-4, 7, -6, 4, 5, -1
11,-12:-4, 7, -6, 4, 5, 0
11,-12:-4, 7, -6, 4, 5, 1
11,-12:-4, 7, -6, 4, 5, 2
11,-12:-4, 7, -6, 4, 5, 3
1,15:-4, 7, -5, -15, -10, -25
1,15:-4, 7, -5, -15, -10, -24
1,15:-4, 7, -5, -15, -10, -23
1,15:-4, 7, -5, -15, -10, -22
1,15:-4, 7, -5, -15, -10, -21
1,15:-4, 7, -5, -15, -10, -20
11,-12:-4, 7, -5, -15, -10, 12
11,-12:-4, 7, -5, -15, -10, 13
11,-12:-4, 7, -5, -15, -10, 14
11,-12:-4, 7, -5, -15, -10, 15
11,-12:-4, 7, -5, -15, -10, 16
11,-12:-4, 7, -5, -15, -10, 17
21,13:-4, 7, -5, -15, 12, -25
21,13:-4, 7, -5, -15, 12, -24
21,13:-4, 7, -5, -15, 12, -23
21,13:-4, 7, -5, -15, 12, -22
21,13:-4, 7, -5, -15, 12, -21
21,13:-4, 7, -5, -15, 12, -20
11,-12:-4, 7, -5, -15, 12, -10
11,-12:-4, 7, -5, -15, 12, -9
11,-12:-4, 7, -5, -15, 12, -8
11,-12:-4, 7, -5, -15, 12, -7
11,-12:-4, 7, -5, -15, 12, -6
11,-12:-4, 7, -5, -15, 12, -5
11,-12:-4, 7, -5, -14, -10, -6
11,-12:-4, 7, -5, -14, -10, 1
11,-12:-4, 7, -5, -14, -10, 4
11,-12:-4, 7, -5, -14, -10, 5
11,-12:-4, 7, -5, -12, -15, 6
11,-12:-4, 7, -5, -12, 6, -15
11,-12:-4, 7, -5, -12, 6, -8
11,-12:-4, 7, -5, -12, 6, -5
11,-12:-4, 7, -5, -12, 6, -4
11,-12:-4, 7, -5, -7, -15, -5
11,-12:-4, 7, -5, -7, -15, -4
11,-12:-4, 7, -5, -7, -15, -1
11,-12:-4, 7, -5, -7, -15, 6
11,-12:-4, 7, -5, 1, 1, -14
11,-12:-4, 7, -5, 1, 1, -13
11,-12:-4, 7, -5, 1, 1, -10
11,-12:-4, 7, -5, 1, 1, -3
11,-12:-4, 7, -5, 3, 6, -15
18,16:-4, 7, -5, 6, -26, -25
18,16:-4, 7, -5, 6, -26, -24
18,16:-4, 7, -5, 6, -26, -23
18,16:-4, 7, -5, 6, -26, -22
18,16:-4, 7, -5, 6, -26, -21
18,16:-4, 7, -5, 6, -26, -20
11,-12:-4, 7, -5, 6, -26, -4
11,-12:-4, 7, -5, 6, -26, -3
11,-12:-4, 7, -5, 6, -26, -2
11,-12:-4, 7, -5, 6, -26, -1
11,-12:-4, 7, -5, 6, -26, 0
11,-12:-4, 7, -5, 6, -26, 1
11,-12:-4, 7, -5, 6, -4, -26
11,-12:-4, 7, -5, 6, -4, -25
11,-12:-4, 7, -5, 6, -4, -24
11,-12:-4, 7, -5, 6, -4, -23
11,-12:-4, 7, -5, 6, -4, -22
11,-12:-4, 7, -5, 6, -4, -21
-3,19:-4, 7, 4, -7, -2, -25
-3,19:-4, 7, 4, -7, -2, -24
-3,19:-4, 7, 4, -7, -2, -23
-3,19:-4, 7, 4, -7, -2, -22
-3,19:-4, 7, 4, -7, -2, -21
-3,19:-4, 7, 4, -7, -2, -20
11,-12:-4, 7, 4, -7, -2, 20
11,-12:-4, 7, 4, -7, -2, 21
11,-12:-4, 7, 4, -7, -2, 22
11,-12:-4, 7, 4, -7, -2, 23
11,-12:-4, 7, 4, -7, -2, 24
11,-12:-4, 7, 4, -7, -2, 25
17,17:-4, 7, 4, -7, 20, -25
17,17:-4, 7, 4, -7, 20, -24
17,17:-4, 7, 4, -7, 20, -23
17,17:-4, 7, 4, -7, 20, -22
17,17:-4, 7, 4, -7, 20, -21
17,17:-4, 7, 4, -7, 20, -20
11,-12:-4, 7, 4, -7, 20, -2
11,-12:-4, 7, 4, -7, 20, -1
11,-12:-4, 7, 4, -7, 20, 0
11,-12:-4, 7, 4, -7, 20, 1
11,-12:-4, 7, 4, -7, 20, 2
11,-12:-4, 7, 4, -7, 20, 3
11,-12:-4, 7, 4, -6, -2, 2
11,-12:-4, 7, 4, -6, -2, 9
11,-12:-4, 7, 4, -6, -2, 12
11,-12:-4, 7, 4, -6, -2, 13
11,-12:-4, 7, 4, -4, -7, 14
11,-12:-4, 7, 4, -4, 14, -7
11,-12:-4, 7, 4, -4, 14, 0
11,-12:-4, 7, 4, -4, 14, 3
11,-12:-4, 7, 4, -4, 14, 4
11,-12:-4, 7, 4, 1, -7, 3
11,-12:-4, 7, 4, 1, -7, 4
11,-12:-4, 7, 4, 1, -7, 7
11,-12:-4, 7, 4, 1, -7, 14
11,-12:-4, 7, 4, 9, 9, -6
11,-12:-4, 7, 4, 9, 9, -5
11,-12:-4, 7, 4, 9, 9, -2
11,-12:-4, 7, 4, 9, 9, 5
11,-12:-4, 7, 4, 11, 14, -7
14,20:-4, 7, 4, 14, -18, -25
14,20:-4, 7, 4, 14, -18, -24
14,20:-4, 7, 4, 14, -18, -23
14,20:-4, 7, 4, 14, -18, -22
14,20:-4, 7, 4, 14, -18, -21
14,20:-4, 7, 4, 14, -18, -20
11,-12:-4, 7, 4, 14, -18, 4
11,-12:-4, 7, 4, 14, -18, 5
11,-12:-4, 7, 4, 14, -18, 6
11,-12:-4, 7, 4, 14, -18, 7
11,-12:-4, 7, 4, 14, -18, 8
11,-12:-4, 7, 4, 14, -18, 9
16,0:-4, 7, 4, 14, 4, -25
16,0:-4, 7, 4, 14, 4, -24
16,0:-4, 7, 4, 14, 4, -23
16,0:-4, 7, 4, 14, 4, -22
11,-12:-4, 7, 4, 14, 4, -18
11,-12:-4, 7, 4, 14, 4, -17
11,-12:-4, 7, 4, 14, 4, -16
11,-12:-4, 7, 4, 14, 4, -15
11,-12:-4, 7, 4, 14, 4, -14
11,-12:-4, 7, 4, 14, 4, -13
11,-12:-4, 7, 5, -4, -6, -9
11,-12:-4, 7, 5, -4, -6, 2
11,-12:-4, 7, 5, 5, 2, -1
11,-12:-4, 7, 5, 5, 2, 10
12,14:-4, 7, 5, 6, 7, -25
12,14:-4, 7, 5, 6, 7, -24
12,14:-4, 7, 5, 6, 7, -23
12,14:-4, 7, 5, 6, 7, -22
12,14:-4, 7, 5, 6, 7, -21
12,14:-4, 7, 5, 6, 7, -20
11,-12:-4, 7, 5, 6, 7, 0
11,-12:-4, 7, 5, 6, 7, 1
11,-12:-4, 7, 5, 6, 7, 2
11,-12:-4, 7, 5, 6, 7, 3
11,-12:-4, 7, 5, 6, 7, 4
11,-12:-4, 7, 5, 6, 7, 5
-12,11:5, -6, -4, -5, -6, -4
-12,11:5, -6, -4, -5, -6, -3
-12,11:5, -6, -4, -5, -6, -2
-12,11:5, -6, -4, -5, -6, -1
-12,11:5, -6, -4, -5, -6, 0
-12,11:5, -6, -4, -5, -6, 1
14,12:5, -6, -4, -5, -6, 21
14,12:5, -6, -4, -5, -6, 22
14,12:5, -6, -4, -5, -6, 23
14,12:5, -6, -4, -5, -6, 24
14,12:5, -6, -4, -5, -6, 25
14,12:5, -6, -4, -5, -6, 26
-12,11:5, -6, -4, -5, 5, -2
-12,11:5, -6, -4, -5, 5, -1
-12,11:5, -6, -4, -5, 5, 0
-12,11:5, -6, -4, -5, 5, 1
-12,11:5, -6, -4, -5, 5, 2
-12,11:5, -6, -4, -5, 5, 3
13,13:5, -6, -4, -5, 5, 21
13,13:5, -6, -4, -5, 5, 22
13,13:5, -6, -4, -5, 5, 23
13,13:5, -6, -4, -5, 5, 24
13,13:5, -6, -4, -5, 5, 25
13,13:5, -6, -4, -5, 5, 26
-11,13:5, -6, -4, -5, 29, -3
-11,13:5, -6, -4, -5, 29, -2
-11,13:5, -6, -4, -5, 29, -1
-11,13:5, -6, -4, -5, 29, 0
-11,13:5, -6, -4, -5, 29, 1
-11,13:5, -6, -4, -5, 29, 2
12,11:5, -6, -4, -5, 29, 22
12,11:5, -6, -4, -5, 29, 23
12,11:5, -6, -4, -5, 29, 24
12,11:5, -6, -4, -5, 29, 25
12,11:5, -6, -4, -5, 29, 26
12,11:5, -6, -4, -5, 29, 27
-12,11:5, -6, -4, -4, -6, -9
-12,11:5, -6, -4, -4, -6, 2
-12,11:5, -6, -4, 5, 2, -1
-12,11:5, -6, -4, 5, 2, 10
-12,11:5, -6, -4, 6, 7, 0
-12,11:5, -6, -4, 6, 7, 1
-12,11:5, -6, -4, 6, 7, 2
-12,11:5, -6, -4, 6, 7, 3
-12,11:5, -6, -4, 6, 7, 4
-12,11:5, -6, -4, 6, 7, 5
12,14:5, -6, -4, 6, 7, 21
12,14:5, -6, -4, 6, 7, 22
12,14:5, -6, -4, 6, 7, 23
12,14:5, -6, -4, 6, 7, 24
12,14:5, -6, -4, 6, 7, 25
12,14:5, -6, -4, 6, 7, 26
10,10:5, -6, -4, 19, 17, 14
10,10:5, -6, -4, 19, 17, 25
10,10:5, -6, -4, 28, 25, 22
10,10:5, -6, -4, 28, 25, 33
-10,15:5, -6, -4, 29, 30, -2
-10,15:5, -6, -4, 29, 30, -1
-10,15:5, -6, -4, 29, 30, 0
-10,15:5, -6, -4, 29, 30, 1
-10,15:5, -6, -4, 29, 30, 2
-10,15:5, -6, -4, 29, 30, 3
10,10:5, -6, -4, 29, 30, 23
10,10:5, -6, -4, 29, 30, 24
10,10:5, -6, -4, 29, 30, 25
10,10:5, -6, -4, 29, 30, 26
10,10:5, -6, -4, 29, 30, 27
10,10:5, -6, -4, 29, 30, 28
-12,11:5, -6, -3, -13, -8, 14
-12,11:5, -6, -3, -13, -8, 15
-12,11:5, -6, -3, -13, -8, 16
-12,11:5, -6, -3, -13, -8, 17
-12,11:5, -6, -3, -13, -8, 18
-12,11:5, -6, -3, -13, -8, 19
0,16:5, -6, -3, -13, -8, 23
0,16:5, -6, -3, -13, -8, 24
0,16:5, -6, -3, -13, -8, 25
0,16:5, -6, -3, -13, -8, 26
-12,11:5, -6, -3, -13, 14, -8
-12,11:5, -6, -3, -13, 14, -7
-12,11:5, -6, -3, -13, 14, -6
-12,11:5, -6, -3, -13, 14, -5
-12,11:5, -6, -3, -13, 14, -4
-12,11:5, -6, -3, -13, 14, -3
20,14:5, -6, -3, -13, 14, 21
20,14:5, -6, -3, -13, 14, 22
20,14:5, -6, -3, -13, 14, 23
20,14:5, -6, -3, -13, 14, 24
20,14:5, -6, -3, -13, 14, 25
20,14:5, -6, -3, -13, 14, 26
-12,11:5, -6, -3, -12, -8, -4
-12,11:5, -6, -3, -12, -8, 3
-12,11:5, -6, -3, -12, -8, 6
-12,11:5, -6, -3, -12, -8, 7
-12,11:5, -6, -3, -10, -13, 8
-12,11:5, -6, -3, -10, 8, -13
-12,11:5, -6, -3, -10, 8, -6
-12,11:5, -6, -3, -10, 8, -3
-12,11:5, -6, -3, -10, 8, -2
-12,11:5, -6, -3, -5, -13, -3
-12,11:5, -6, -3, -5, -13, -2
-12,11:5, -6, -3, -5, -13, 1
-12,11:5, -6, -3, -5, -13, 8
-10,12:5, -6, -3, -5, 18, -8
-10,12:5, -6, -3, -5, 18, 3
-11,13:5, -6, -3, -5, 29, -8
-11,13:5, -6, -3, -5, 29, 3
-12,11:5, -6, -3, 3, 3, -12
-12,11:5, -6, -3, 3, 3, -11
-12,11:5, -6, -3, 3, 3, -8
-12,11:5, -6, -3, 3, 3, -1
-12,11:5, -6, -3, 5, 8, -13
-12,11:5, -6, -3, 8, -24, -2
-12,11:5, -6, -3, 8, -24, -1
-12,11:5, -6, -3, 8, -24, 0
-12,11:5, -6, -3, 8, -24, 1
-12,11:5, -6, -3, 8, -24, 2
-12,11:5, -6, -3, 8, -24, 3
17,17:5, -6, -3, 8, -24, 21
17,17:5, -6, -3, 8, -24, 22
17,17:5, -6, -3, 8, -24, 23
17,17:5, -6, -3, 8, -24, 24
17,17:5, -6, -3, 8, -24, 25
17,17:5, -6, -3, 8, -24, 26
-12,11:5, -6, -3, 8, -2, -24
-12,11:5, -6, -3, 8, -2, -23
-12,11:5, -6, -3, 8, -2, -22
-12,11:5, -6, -3, 8, -2, -21
-12,11:5, -6, -3, 8, -2, -20
-12,11:5, -6, -3, 8, -2, -19
19,-3:5, -6, -3, 8, -2, 21
19,-3:5, -6, -3, 8, -2, 22
19,-3:5, -6, -3, 8, -2, 23
19,-3:5, -6, -3, 8, -2, 24
19,-3:5, -6, -3, 8, -2, 25
19,-3:5, -6, -3, 8, -2, 26
-24,22:5, -6, -1, 28, 17, 22
-24,22:5, -6, -1, 28, 17, 23
-24,22:5, -6, -1, 28, 17, 24
-24,22:5, -6, -1, 28, 17, 25
-24,22:5, -6, -1, 28, 17, 26
-24,22:5, -6, -1, 28, 17, 27
-4,20:5, -6, -1, 28, 17, 44
-4,20:5, -6, -1, 28, 17, 45
-4,20:5, -6, -1, 28, 17, 46
-4,20:5, -6, -1, 28, 17, 47
-4,20:5, -6, -1, 28, 17, 48
-4,20:5, -6, -1, 28, 17, 49
-7,23:5, -6, -1, 28, 38, 6
-7,23:5, -6, -1, 28, 38, 7
-7,23:5, -6, -1, 28, 38, 8
-7,23:5, -6, -1, 28, 38, 9
-7,23:5, -6, -1, 28, 38, 10
-7,23:5, -6, -1, 28, 38, 11
-5,3:5, -6, -1, 28, 38, 28
-5,3:5, -6, -1, 28, 38, 29
-5,3:5, -6, -1, 28, 38, 30
-5,3:5, -6, -1, 28, 38, 31
-5,3:5, -6, -1, 28, 38, 32
-5,3:5, -6, -1, 28, 38, 33
-8,16:5, -6, -1, 29, 30, 20
-9,17:5, -6, -1, 29, 30, 31
-12,11:5, -6, 6, -5, 0, 22
-12,11:5, -6, 6, -5, 0, 23
-12,11:5, -6, 6, -5, 0, 24
-12,11:5, -6, 6, -5, 0, 25
-12,11:5, -6, 6, -5, 0, 26
-12,11:5, -6, 6, -5, 0, 27
-12,11:5, -6, 6, -5, 22, 0
-12,11:5, -6, 6, -5, 22, 1
-12,11:5, -6, 6, -5, 22, 2
-12,11:5, -6, 6, -5, 22, 3
-12,11:5, -6, 6, -5, 22, 4
-12,11:5, -6, 6, -5, 22, 5
16,18:5, -6, 6, -5, 22, 21
16,18:5, -6, 6, -5, 22, 22
16,18:5, -6, 6, -5, 22, 23
16,18:5, -6, 6, -5, 22, 24
16,18:5, -6, 6, -5, 22, 25
16,18:5, -6, 6, -5, 22, 26
-12,11:5, -6, 6, -4, 0, 4
-12,11:5, -6, 6, -4, 0, 11
-12,11:5, -6, 6, -4, 0, 14
-12,11:5, -6, 6, -4, 0, 15
-12,11:5, -6, 6, -2, -5, 16
-12,11:5, -6, 6, -2, 16, -5
-12,11:5, -6, 6, -2, 16, 2
-12,11:5, -6, 6, -2, 16, 5
-12,11:5, -6, 6, -2, 16, 6
-12,11:5, -6, 6, 3, -5, 5
-12,11:5, -6, 6, 3, -5, 6
-12,11:5, -6, 6, 3, -5, 9
-12,11:5, -6, 6, 3, -5, 16
-10,12:5, -6, 6, 3, 18, 0
-10,12:5, -6, 6, 3, 18, 11
-11,13:5, -6, 6, 3, 29, 0
-11,13:5, -6, 6, 3, 29, 11
-12,11:5, -6, 6, 11, 11, -4
-12,11:5, -6, 6, 11, 11, -3
-12,11:5, -6, 6, 11, 11, 0
-12,11:5, -6, 6, 11, 11, 7
-12,11:5, -6, 6, 13, 16, -5
-12,11:5, -6, 6, 16, -16, 6
-12,11:5, -6, 6, 16, -16, 7
-12,11:5, -6, 6, 16, -16, 8
-12,11:5, -6, 6, 16, -16, 9
-12,11:5, -6, 6, 16, -16, 10
-12,11:5, -6, 6, 16, -16, 11
13,21:5, -6, 6, 16, -16, 21
13,21:5, -6, 6, 16, -16, 22
13,21:5, -6, 6, 16, -16, 23
13,21:5, -6, 6, 16, -16, 24
13,21:5, -6, 6, 16, -16, 25
13,21:5, -6, 6, 16, -16, 26
-12,11:5, -6, 6, 16, 6, -16
-12,11:5, -6, 6, 16, 6, -15
-12,11:5, -6, 6, 16, 6, -14
-12,11:5, -6, 6, 16, 6, -13
-12,11:5, -6, 6, 16, 6, -12
-12,11:5, -6, 6, 16, 6, -11
15,1:5, -6, 6, 16, 6, 21
15,1:5, -6, 6, 16, 6, 22
15,1:5, -6, 6, 16, 6, 23
15,1:5, -6, 6, 16, 6, 24
15,1:5, -6, 6, 16, 6, 25
15,1:5, -6, 6, 16, 6, 26
13,21:5, -6, 6, 16, 21, -16
13,21:5, -6, 6, 16, 21, -15
13,21:5, -6, 6, 16, 21, -14
13,21:5, -6, 6, 16, 21, -13
13,21:5, -6, 6, 16, 21, -12
13,21:5, -6, 6, 16, 21, -11
15,1:5, -6, 6, 16, 21, 6
15,1:5, -6, 6, 16, 21, 7
15,1:5, -6, 6, 16, 21, 8
15,1:5, -6, 6, 16, 21, 9
15,1:5, -6, 6, 16, 21, 10
15,1:5, -6, 6, 16, 21, 11
-4,20:5, -6, 6, 21, -5, 0
-4,20:5, -6, 6, 21, -5, 1
-4,20:5, -6, 6, 21, -5, 2
-4,20:5, -6, 6, 21, -5, 3
-4,20:5, -6, 6, 21, -5, 4
-4,20:5, -6, 6, 21, -5, 5
16,18:5, -6, 6, 21, -5, 22
16,18:5, -6, 6, 21, -5, 23
16,18:5, -6, 6, 21, -5, 24
16,18:5, -6, 6, 21, -5, 25
16,18:5, -6, 6, 21, -5, 26
16,18:5, -6, 6, 21, -5, 27
-12,11:5, -6, 7, -2, -4, -7
-12,11:5, -6, 7, -2, -4, 4
-12,11:5, -6, 7, 7, 4, 1
-12,11:5, -6, 7, 7, 4, 12
-12,11:5, -6, 7, 8, 9, 2
-12,11:5, -6, 7, 8, 9, 3
-12,11:5, -6, 7, 8, 9, 4
-12,11:5, -6, 7, 8, 9, 5
-12,11:5, -6, 7, 8, 9, 6
-12,11:5, -6, 7, 8, 9, 7
11,15:5, -6, 7, 8, 9, 21
11,15:5, -6, 7, 8, 9, 22
11,15:5, -6, 7, 8, 9, 23
11,15:5, -6, 7, 8, 9, 24
11,15:5, -6, 7, 8, 9, 25
11,15:5, -6, 7, 8, 9, 26
-10,12:5, -6, 7, 8, 18, 1
-10,12:5, -6, 7, 8, 18, 2
-10,12:5, -6, 7, 8, 18, 3
-10,12:5, -6, 7, 8, 18, 4
-10,12:5, -6, 7, 8, 18, 5
-10,12:5, -6, 7, 8, 18, 6
10,13:5, -6, 7, 8, 18, 20
10,13:5, -6, 7, 8, 18, 21
10,13:5, -6, 7, 8, 18, 22
10,13:5, -6, 7, 8, 18, 23
10,13:5, -6, 7, 8, 18, 24
10,13:5, -6, 7, 8, 18, 25
12,14:5, -6, 7, 8, 21, -2
11,15:5, -6, 7, 8, 21, 9
-8,13:5, -6, 7, 18, 17, 0
-8,13:5, -6, 7, 18, 17, 1
-8,13:5, -6, 7, 18, 17, 2
-8,13:5, -6, 7, 18, 17, 3
