-1,0:-4, -6, -13, -5, -25
-1,0:-4, -6, -13, -5, -24
-1,0:-4, -6, -13, -5, -23
-1,0:-4, -6, -13, -5, -22
-1,0:-4, -6, -13, -5, -21
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 15
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 17
5,-6:-4, -6, 6, -2, 18
5,-6:-4, -6, 6, -2, 19
-5,4:5, 2, -5, 3, -18
-5,4:5, 2, -5, 3, -17
-5,4:5, 2, -5, 3, -16
-5,4:5, 2, -5, 3, -15
-5,4:5, 2, -5, 3, -14
-5,4:5, 2, -5, 3, -13
1,-2:5, 2, 14, 6, 22
1,-2:5, 2, 14, 6, 23
1,-2:5, 2, 14, 6, 24
1,-2:5, 2, 14, 6, 25
1,-2:5, 2, 14, 6, 26
1,-2:5, 2, 14, 6, 27
23,19:-4, 4, 4, -7, 0, 7, -14, -34
23,19:-4, 4, 4, -7, 0, 7, -14, -33
23,19:-4, 4, 4, -7, 0, 7, -14, -32
23,19:-4, 4, 4, -7, 0, 7, -14, -31
23,19:-4, 4, 4, -7, 0, 7, -14, -30
3,-13:-4, 4, 4, -7, 1, -2, 9, 1
-5,8:-4, 4, 4, -7, 6, 5, 9, -13
-5,8:-4, 4, 4, -7, 6, 5, 9, -12
-5,8:-4, 4, 4, -7, 6, 5, 9, -11
-5,8:-4, 4, 4, -7, 6, 5, 9, -10
-5,8:-4, 4, 4, -7, 6, 5, 9, -9
-5,8:-4, 4, 4, -7, 6, 5, 9, -8
-1,0:-4, 4, 4, -6, -13, -5, -26, 3
-1,0:-4, 4, 4, -6, -13, -5, -26, 14
-10,16:-4, 4, 4, -6, -8, 4, 22, 4
-10,16:-4, 4, 4, -6, -8, 4, 22, 5
-10,16:-4, 4, 4, -6, -8, 4, 22, 6
-10,16:-4, 4, 4, -6, -8, 4, 22, 7
-10,16:-4, 4, 4, -6, -8, 4, 22, 8
-10,16:-4, 4, 4, -6, -8, 4, 22, 9
7,-2:-4, 4, 4, 4, -9, 9, -3, -6
-1,6:-4, 4, 4, 4, -9, 9, -3, 7
-1,6:-4, 4, 4, 4, 9, -3, 7, -9
9,0:-4, 4, 4, 5, -5, -7, -2, 2
5,-6:-4, 4, 4, 6, -6, -2, 15, 3
5,-6:-4, 4, 4, 6, -6, -2, 15, 14
6,11:-4, 4, 6, 4, -3, -14, 1, -3
6,0:-4, 4, 7, -11, -10, -7, 2, 9
6,0:-4, 4, 7, -11, -10, -7, 2, 10
6,0:-4, 4, 7, -11, -10, -7, 2, 11
6,0:-4, 4, 7, -11, -10, -7, 2, 12
6,0:-4, 4, 7, -11, -10, -7, 2, 13
6,0:-4, 4, 7, -11, -10, -7, 2, 14
6,0:-4, 4, 7, -11, -10, -7, 9, 2
7,1:-4, 4, 7, -11, 3, -6, -14, -3
-1,9:-4, 4, 7, -11, 3, -6, -14, 10
7,1:-4, 4, 7, -11, 3, -6, -3, -14
-1,9:-4, 4, 7, -11, 3, -6, 10, -14
-1,9:-4, 4, 7, -11, 3, -6, 10, -7
-1,9:-4, 4, 7, -11, 3, -6, 10, -4
-1,9:-4, 4, 7, -11, 3, -6, 10, -3
22,1:-4, 7, -28, -19, 5, -13, -46, -39
22,1:-4, 7, -28, -19, 5, -13, -46, -38
22,1:-4, 7, -28, -19, 5, -13, -46, -37
22,1:-4, 7, -28, -19, 5, -13, -46, -36
22,1:-4, 7, -28, -19, 5, -13, -46, -35
22,1:-4, 7, -28, -19, 5, -13, -46, -34
22,1:-4, 7, -28, -19, 5, -13, -31, -33
4,12:-4, 7, -28, 4, 1, -6, 2, -26
4,12:-4, 7, -28, 4, 1, -6, 2, -22
10,-12:-4, 7, -27, -29, -36, -28, -49, -3
10,-12:-4, 7, -27, -29, -36, -28, -49, -2
10,-12:-4, 7, -27, -29, -36, -28, -49, -1
10,-12:-4, 7, -27, -29, -36, -28, -49, 0
10,-12:-4, 7, -27, -29, -36, -28, -49, 1
10,-12:-4, 7, -27, -29, -36, -28, -49, 2
10,-12:-4, 7, -27, -29, -36, -28, -3, -49
10,-12:-4, 7, -27, -29, -36, -28, -3, -48
10,-12:-4, 7, -27, -29, -36, -28, -3, -47
10,-12:-4, 7, -27, -29, -36, -28, -3, -46
10,-12:-4, 7, -27, -29, -36, -28, -3, -45
10,-12:-4, 7, -27, -29, -36, -28, -3, -44
8,13:-4, 7, -27, -29, -22, -21, -22, 19
16,-18:-4, 7, -27, -29, -17, -25, -9, -3
16,-18:-4, 7, -27, -29, -17, -25, -9, -2
16,-18:-4, 7, -27, -29, -17, -25, -9, -1
16,-18:-4, 7, -27, -29, -17, -25, -9, 0
16,-18:-4, 7, -27, -29, -17, -25, -9, 1
16,-18:-4, 7, -27, -29, -17, -25, -9, 2
16,-18:-4, 7, -27, -29, -17, -25, -3, -9
16,-18:-4, 7, -27, -29, -17, -25, -3, -8
16,-18:-4, 7, -27, -29, -17, -25, -3, -7
16,-18:-4, 7, -27, -29, -17, -25, -3, -6
16,-18:-4, 7, -27, -29, -17, -25, -3, -5
16,-18:-4, 7, -27, -29, -17, -25, -3, -4
21,-1:-4, 7, -27, -6, 3, 13, -33, 3
21,-1:-4, 7, -27, -6, 3, 13, -33, 4
21,-1:-4, 7, -27, -6, 3, 13, -33, 5
21,-1:-4, 7, -27, -6, 3, 13, -33, 6
21,-1:-4, 7, -27, -6, 3, 13, -33, 7
21,-1:-4, 7, -27, -6, 3, 13, -33, 8
21,-1:-4, 7, -27, -6, 3, 13, 3, -33
21,-1:-4, 7, -27, 4, 14, -21, -33, 4
21,-1:-4, 7, -27, 4, 14, -21, -33, 5
21,-1:-4, 7, -27, 4, 14, -21, -33, 6
21,-1:-4, 7, -27, 4, 14, -21, -33, 7
21,-1:-4, 7, -27, 4, 14, -21, -33, 8
21,-1:-4, 7, -27, 4, 14, -21, -33, 9
8,8:-4, 7, -25, -5, -7, -14, -6, -27
8,8:-4, 7, -25, -5, -7, -14, -6, -26
8,8:-4, 7, -25, -5, -7, -14, -6, -25
8,8:-4, 7, -25, -5, -7, -14, -6, -24
8,8:-4, 7, -25, -5, -7, -14, -6, -23
8,8:-4, 7, -25, -5, -7, -14, -6, -22
14,2:-4, 7, -25, -5, -7, 5, -3, 13
14,2:-4, 7, -25, -5, -7, 5, -3, 14
14,2:-4, 7, -25, -5, -7, 5, -3, 15
14,2:-4, 7, -25, -5, -7, 5, -3, 16
14,2:-4, 7, -25, -5, -7, 5, -3, 17
14,2:-4, 7, -25, -5, -7, 5, -3, 18
4,12:-4, 7, -25, 4, 1, -6, 2, -19
4,12:-4, 7, -25, 4, 1, -6, 2, -18
4,12:-4, 7, -25, 4, 1, -6, 2, -17
4,12:-4, 7, -25, 4, 1, -6, 2, -16
4,12:-4, 7, -25, 4, 1, -6, 2, -15
4,12:-4, 7, -25, 4, 1, -6, 2, -14
10,6:-4, 7, -25, 4, 1, 13, 5, 21
10,6:-4, 7, -25, 4, 1, 13, 5, 22
10,6:-4, 7, -25, 4, 1, 13, 5, 23
10,6:-4, 7, -25, 4, 1, 13, 5, 24
10,6:-4, 7, -25, 4, 1, 13, 5, 25
10,6:-4, 7, -25, 4, 1, 13, 5, 26
14,-2:-4, 7, -18, -25, -23, -26, -15, -31
14,-2:-4, 7, -18, -25, -23, -26, -15, -24
14,-2:-4, 7, -18, -25, -23, -26, -15, -21
14,-2:-4, 7, -18, -25, -23, -26, -15, -20
6,-8:-4, 7, -18, -21, -28, -20, -41, -3
6,-8:-4, 7, -18, -21, -28, -20, -41, -2
6,-8:-4, 7, -18, -21, -28, -20, -41, -1
6,-8:-4, 7, -18, -21, -28, -20, -41, 0
6,-8:-4, 7, -18, -21, -28, -20, -41, 1
6,-8:-4, 7, -18, -21, -28, -20, -41, 2
6,-8:-4, 7, -18, -21, -28, -20, -3, -41
6,-8:-4, 7, -18, -21, -28, -20, -3, -40
6,-8:-4, 7, -18, -21, -28, -20, -3, -39
6,-8:-4, 7, -18, -21, -28, -20, -3, -38
6,-8:-4, 7, -18, -21, -28, -20, -3, -37
6,-8:-4, 7, -18, -21, -28, -20, -3, -36
12,-14:-4, 7, -18, -21, -9, -17, -3, -1
12,-14:-4, 7, -18, -21, -9, -17, -3, 0
12,-14:-4, 7, -18, -21, -9, -17, -3, 1
12,-14:-4, 7, -18, -21, -9, -17, -3, 2
12,-14:-4, 7, -18, -21, -9, -17, -3, 3
12,-14:-4, 7, -18, -21, -9, -17, -3, 4
21,-1:-4, 7, -18, -13, -18, -23, -24, -12
21,-1:-4, 7, -18, -13, -18, -23, -12, -13
8,8:-4, 7, -18, -5, -7, -14, -6, -29
8,8:-4, 7, -18, -5, -7, -14, -6, -26
8,8:-4, 7, -18, -5, -7, -14, -6, -24
8,8:-4, 7, -18, -5, -7, -14, -6, -23
8,8:-4, 7, -18, -5, -7, -14, -6, -19
15,0:-4, 7, -17, -17, -24, -35, -36, -34
15,0:-4, 7, -17, -17, -24, -35, -36, -33
15,0:-4, 7, -17, -17, -24, -35, -36, -32
15,0:-4, 7, -17, -17, -24, -35, -36, -31
15,0:-4, 7, -17, -17, -24, -35, -36, -30
15,0:-4, 7, -17, -17, -24, -35, -36, -29
15,0:-4, 7, -17, -17, -24, -35, -25, -32
15,0:-4, 7, -17, -17, -24, -35, -25, -31
15,0:-4, 7, -17, -17, -24, -35, -25, -30
15,0:-4, 7, -17, -17, -24, -35, -25, -29
15,0:-4, 7, -17, -17, -24, -35, -25, -28
15,0:-4, 7, -17, -17, -24, -35, -25, -27
15,0:-4, 7, -17, -17, -24, -34, -36, -39
15,0:-4, 7, -17, -17, -24, -34, -36, -28
15,0:-4, 7, -17, -17, -24, -25, -28, -31
15,0:-4, 7, -17, -17, -24, -24, -23, -30
15,0:-4, 7, -17, -17, -24, -24, -23, -29
15,0:-4, 7, -17, -17, -24, -24, -23, -28
15,0:-4, 7, -17, -17, -24, -24, -23, -27
15,0:-4, 7, -17, -17, -24, -24, -23, -26
15,0:-4, 7, -17, -17, -24, -24, -23, -25
34,-5:-4, 7, -17, -17, -24, -24, -16, -33
34,-6:-4, 7, -17, -17, -5, -26, -7, -13
34,-6:-4, 7, -17, -17, -5, -26, -7, -12
34,-6:-4, 7, -17, -17, -5, -26, -7, -9
34,-6:-4, 7, -17, -17, -5, -26, -7, -2
34,-6:-4, 7, -17, -17, -5, -17, -7, -13
34,-6:-4, 7, -17, -17, -5, -17, -7, -12
34,-6:-4, 7, -17, -17, -5, -12, -11, -13
34,-6:-4, 7, -17, -17, -5, -7, -13, -26
34,-6:-4, 7, -17, -17, -5, -7, -13, -21
34,-6:-4, 7, -17, -17, -5, -3, -2, -13
-9,6:-4, 7, -17, -5, -17, -28, -16, -18
-9,6:-4, 7, -17, -5, -17, -28, -16, -17
-9,6:-4, 7, -17, -5, -17, -28, -16, -14
-9,6:-4, 7, -17, -5, -17, -28, -16, -7
-9,6:-4, 7, -17, -5, -17, -23, -19, -1
-9,6:-4, 7, -17, -5, -17, -23, -19, 4
-9,6:-4, 7, -17, -5, -17, -23, -17, -3
-9,6:-4, 7, -17, -5, -17, -23, -1, -19
-9,6:-4, 7, -17, -5, -17, -23, -1, -18
-9,6:-4, 7, -17, -5, -17, -23, -1, -15
-9,6:-4, 7, -17, -5, -17, -23, -1, -8
-9,6:-4, 7, -17, -5, -17, -19, 5, -11
-9,6:-4, 7, -17, -5, -17, -16, -14, -28
-9,6:-4, 7, -17, -5, -17, -16, -14, -21
-9,6:-4, 7, -17, -5, -17, -16, -14, -18
-9,6:-4, 7, -17, -5, -17, -16, -14, -17
4,12:-4, 7, -17, 4, 1, -6, 2, -24
4,12:-4, 7, -17, 4, 1, -6, 2, -23
4,12:-4, 7, -17, 4, 1, -6, 2, -21
13,-1:-4, 7, -17, 4, 1, -1, -3, -11
13,5:-4, 7, -5, -12, -6, 5, -29, -23
13,5:-4, 7, -5, -12, -6, 5, -29, -22
13,5:-4, 7, -5, -12, -6, 5, -29, -21
13,5:-4, 7, -5, -12, -6, 5, -29, -20
13,5:-4, 7, -5, -12, -6, 5, -29, -19
13,5:-4, 7, -5, -12, -6, 5, -29, -18
13,5:-4, 7, -5, -12, -6, 5, -27, -32
13,5:-4, 7, -5, -12, -6, 5, -23, -29
13,5:-4, 7, -5, -12, -6, 5, -23, -26
8,8:-4, 7, -5, -7, -14, -6, -27, -25
8,8:-4, 7, -5, -7, -14, -6, -27, -24
8,8:-4, 7, -5, -7, -14, -6, -27, -23
8,8:-4, 7, -5, -7, -14, -6, -27, -22
8,8:-4, 7, -5, -7, -14, -6, -27, -21
8,8:-4, 7, -5, -7, -14, -6, -27, -20
14,2:-4, 7, -5, -7, 5, -3, 13, -25
14,2:-4, 7, -5, -7, 5, -3, 13, -24
14,2:-4, 7, -5, -7, 5, -3, 13, -23
14,2:-4, 7, -5, -7, 5, -3, 13, -22
14,2:-4, 7, -5, -7, 5, -3, 13, -21
14,2:-4, 7, -5, -7, 5, -3, 13, -20
4,12:-4, 7, 4, 1, -6, 2, -19, -28
4,12:-4, 7, 4, 1, -6, 2, -19, -21
4,12:-4, 7, 4, 1, -6, 2, -19, -18
4,12:-4, 7, 4, 1, -6, 2, -19, -17
4,12:-4, 7, 4, 1, -6, 2, -18, -25
4,12:-4, 7, 4, 1, -6, 2, -18, -24
4,12:-4, 7, 4, 1, -6, 2, -18, -23
4,12:-4, 7, 4, 1, -6, 2, -18, -22
4,12:-4, 7, 4, 1, -6, 2, -18, -21
4,12:-4, 7, 4, 1, -6, 2, -18, -20
8,18:-4, 7, 4, 1, -1, -9, -1, 3
10,6:-4, 7, 4, 1, 13, 5, 21, -25
10,6:-4, 7, 4, 1, 13, 5, 21, -24
10,6:-4, 7, 4, 1, 13, 5, 21, -23
10,6:-4, 7, 4, 1, 13, 5, 21, -22
10,6:-4, 7, 4, 1, 13, 5, 21, -21
10,6:-4, 7, 4, 1, 13, 5, 21, -20
2,21:5, -6, -4, 29, 20, 14, 32, 34
2,21:5, -6, -4, 29, 20, 14, 37, 35
2,21:5, -6, -4, 29, 20, 14, 37, 36
2,21:5, -6, -4, 29, 20, 14, 37, 37
2,21:5, -6, -4, 29, 20, 14, 37, 38
2,21:5, -6, -4, 29, 20, 14, 37, 39
2,21:5, -6, -4, 29, 20, 14, 37, 40
0,20:5, -6, -3, -13, -8, 22, 28, 34
0,20:5, -6, -3, -13, 22, 28, 34, -8
0,20:5, -6, -3, -13, 22, 28, 34, -7
0,20:5, -6, -3, -13, 22, 28, 34, -6
0,20:5, -6, -3, -13, 22, 28, 34, -5
0,20:5, -6, -3, -13, 22, 28, 34, -4
0,20:5, -6, -3, -13, 22, 28, 34, -3
7,9:5, -6, -3, -5, -12, -4, -25, 21
7,9:5, -6, -3, -5, -12, -4, -25, 22
7,9:5, -6, -3, -5, -12, -4, -25, 23
7,9:5, -6, -3, -5, -12, -4, -25, 24
7,9:5, -6, -3, -5, -12, -4, -25, 25
7,9:5, -6, -3, -5, -12, -4, -25, 26
0,12:5, -6, -3, -5, 2, 4, 18, 12
19,7:5, -6, -3, -5, 2, 10, 2, -2
13,3:5, -6, -3, -5, 7, -1, 15, 21
13,3:5, -6, -3, -5, 7, -1, 15, 22
13,3:5, -6, -3, -5, 7, -1, 15, 23
13,3:5, -6, -3, -5, 7, -1, 15, 24
13,3:5, -6, -3, -5, 7, -1, 15, 25
13,3:5, -6, -3, -5, 7, -1, 15, 26
13,3:5, -6, -3, -5, 7, -1, 20, 18
13,3:5, -6, -3, -5, 7, -1, 20, 19
13,3:5, -6, -3, -5, 7, -1, 20, 22
13,3:5, -6, -3, -5, 7, -1, 20, 29
13,3:5, -6, -3, -5, 7, -1, 29, 23
13,3:5, -6, -3, -5, 7, -1, 29, 27
13,3:5, -6, -3, -5, 7, 18, -1, 22
13,3:5, -6, -3, -5, 7, 18, -1, 24
13,3:5, -6, -3, -5, 7, 18, -1, 25
-17,15:5, -6, -1, 28, 25, 18, 26, 5
-17,15:5, -6, -1, 28, 25, 18, 26, 6
-17,15:5, -6, -1, 28, 25, 18, 26, 7
-17,15:5, -6, -1, 28, 25, 18, 26, 8
-17,15:5, -6, -1, 28, 25, 18, 26, 9
-17,15:5, -6, -1, 28, 25, 18, 26, 10
-11,9:5, -6, -1, 28, 25, 37, 29, 45
-11,9:5, -6, -1, 28, 25, 37, 29, 46
-11,9:5, -6, -1, 28, 25, 37, 29, 47
-11,9:5, -6, -1, 28, 25, 37, 29, 48
3,13:5, -6, 6, 3, -4, 4, -17, 21
3,13:5, -6, 6, 3, -4, 4, -17, 22
3,13:5, -6, 6, 3, -4, 4, -17, 23
3,13:5, -6, 6, 3, -4, 4, -17, 24
3,13:5, -6, 6, 3, -4, 4, -17, 25
3,13:5, -6, 6, 3, -4, 4, -17, 26
3,13:5, -6, 6, 3, -4, 4, 21, -17
3,13:5, -6, 6, 3, -4, 4, 21, -16
3,13:5, -6, 6, 3, -4, 4, 21, -15
3,13:5, -6, 6, 3, -4, 4, 21, -14
3,13:5, -6, 6, 3, -4, 4, 21, -13
3,13:5, -6, 6, 3, -4, 4, 21, -12
9,7:5, -6, 6, 3, 15, 7, 24, 21
9,7:5, -6, 6, 3, 15, 7, 24, 22
9,7:5, -6, 6, 3, 15, 7, 24, 23
9,7:5, -6, 6, 3, 15, 7, 24, 24
9,7:5, -6, 6, 3, 15, 7, 24, 25
9,7:5, -6, 6, 3, 15, 7, 24, 26
9,7:5, -6, 6, 3, 15, 23, 7, 23
9,7:5, -6, 6, 3, 15, 23, 7, 24
9,7:5, -6, 6, 3, 15, 23, 7, 25
9,7:5, -6, 6, 3, 15, 23, 7, 26
9,7:5, -6, 6, 3, 15, 23, 7, 27
9,7:5, -6, 6, 3, 15, 23, 7, 28
9,7:5, -6, 6, 3, 19, 15, 7, 20
9,7:5, -6, 6, 3, 19, 15, 7, 24
9,7:5, -6, 6, 3, 19, 15, 7, 25
9,7:5, -6, 6, 3, 19, 15, 7, 27
9,7:5, -6, 6, 3, 19, 15, 7, 30
6,12:5, -6, 6, 13, 7, -4, 19, 27
6,12:5, -6, 6, 13, 7, -4, 19, 30
6,12:5, -6, 6, 13, 7, -4, 28, 33
6,12:5, -6, 6, 13, 7, -4, 30, 19
6,12:5, -6, 6, 13, 7, -4, 30, 20
6,12:5, -6, 6, 13, 7, -4, 30, 21
6,12:5, -6, 6, 13, 7, -4, 30, 22
6,12:5, -6, 6, 13, 7, -4, 30, 23
6,12:5, -6, 6, 13, 7, -4, 30, 24
7,-10:5, -6, 6, 18, 18, -4, 9, 12
7,-10:5, -6, 6, 18, 18, -3, 24, 9
7,-10:5, -6, 6, 18, 18, -3, 24, 16
7,-10:5, -6, 6, 18, 18, -3, 24, 19
7,-10:5, -6, 6, 18, 18, -3, 24, 20
7,-10:5, -6, 6, 18, 18, 8, 17, 18
7,-10:5, -6, 6, 18, 18, 8, 17, 19
7,-10:5, -6, 6, 18, 18, 8, 17, 22
7,-10:5, -6, 6, 18, 18, 8, 17, 29
7,-10:5, -6, 6, 18, 18, 9, 13, -3
7,-10:5, -6, 6, 18, 18, 9, 13, 2
7,-10:5, -6, 6, 18, 18, 17, 22, 8
7,-10:5, -6, 6, 18, 18, 17, 22, 15
7,-10:5, -6, 6, 18, 18, 17, 22, 18
7,-10:5, -6, 6, 18, 18, 17, 22, 19
7,-10:5, -6, 6, 18, 18, 18, 24, 4
0,20:5, -6, 7, -2, -12, 28, 34, -7
0,20:5, -6, 7, -2, -12, 28, 34, -6
0,20:5, -6, 7, -2, -12, 28, 34, -5
0,20:5, -6, 7, -2, -12, 28, 34, -4
0,20:5, -6, 7, -2, -12, 28, 34, -3
0,20:5, -6, 7, -2, -12, 28, 34, -2
-5,33:5, -6, 18, 18, 6, 3, 3, 22
-5,33:5, -6, 18, 18, 6, 3, 3, 27
-5,33:5, -6, 18, 18, 6, 3, 18, 13
-5,33:5, -6, 18, 18, 6, 3, 18, 14
-5,33:5, -6, 18, 18, 6, 3, 22, 3
-5,33:5, -6, 18, 18, 6, 3, 22, 10
-5,33:5, -6, 18, 18, 6, 3, 22, 13
-5,33:5, -6, 18, 18, 6, 3, 22, 14
-5,33:5, -6, 18, 18, 6, 4, 3, 14
-5,33:5, -6, 18, 18, 6, 13, 12, 14
-4,33:5, -6, 18, 18, 25, 25, 17, 34
1,14:5, -6, 18, 18, 25, 25, 24, 26
1,14:5, -6, 18, 18, 25, 25, 24, 27
1,14:5, -6, 18, 18, 25, 25, 24, 28
1,14:5, -6, 18, 18, 25, 25, 24, 29
1,14:5, -6, 18, 18, 25, 25, 24, 30
1,14:5, -6, 18, 18, 25, 25, 24, 31
1,14:5, -6, 18, 18, 25, 25, 35, 28
1,14:5, -6, 18, 18, 25, 25, 35, 29
1,14:5, -6, 18, 18, 25, 25, 35, 30
1,14:5, -6, 18, 18, 25, 25, 35, 31
1,14:5, -6, 18, 18, 25, 25, 35, 32
1,14:5, -6, 18, 18, 25, 25, 35, 33
1,14:5, -6, 18, 18, 25, 26, 24, 32
1,14:5, -6, 18, 18, 25, 35, 32, 29
1,14:5, -6, 18, 18, 25, 35, 32, 40
1,14:5, -6, 18, 18, 25, 36, 37, 30
1,14:5, -6, 18, 18, 25, 36, 37, 31
1,14:5, -6, 18, 18, 25, 36, 37, 32
1,14:5, -6, 18, 18, 25, 36, 37, 33
1,14:5, -6, 18, 18, 25, 36, 37, 34
1,14:5, -6, 18, 18, 25, 36, 37, 35
0,20:5, -6, 19, 10, 14, 19, 24, 13
0,20:5, -6, 19, 10, 19, 24, 13, 14
-7,5:5, -6, 19, 17, 29, 21, 37, -1
-7,5:5, -6, 19, 17, 29, 21, 37, 0
-7,5:5, -6, 19, 17, 29, 21, 37, 1
-7,5:5, -6, 19, 17, 29, 21, 37, 2
-7,5:5, -6, 19, 17, 29, 21, 37, 3
-7,5:5, -6, 19, 17, 29, 21, 37, 4
-1,13:5, -6, 19, 26, 21, 18, 16, 21
-1,13:5, -6, 19, 26, 21, 18, 16, 22
-1,13:5, -6, 19, 26, 21, 18, 16, 25
-1,13:5, -6, 19, 26, 21, 18, 16, 32
-17,15:5, -6, 28, 25, 18, 26, 8, -1
-17,15:5, -6, 28, 25, 18, 26, 8, 0
-17,15:5, -6, 28, 25, 18, 26, 8, 1
-17,15:5, -6, 28, 25, 18, 26, 8, 2
-17,15:5, -6, 28, 25, 18, 26, 8, 3
-17,15:5, -6, 28, 25, 18, 26, 8, 4
14,7:5, -6, 28, 25, 23, 22, 23, -18
-11,9:5, -6, 28, 25, 37, 29, 45, -1
-11,9:5, -6, 28, 25, 37, 29, 45, 0
-11,9:5, -6, 28, 25, 37, 29, 45, 1
-11,9:5, -6, 28, 25, 37, 29, 45, 2
-11,9:5, -6, 28, 25, 37, 29, 45, 3
-11,9:5, -6, 28, 25, 37, 29, 45, 4
-1,-2:5, -5, -6, 4, 5, 1, 7, 5
-4,1:5, -5, -6, 4, 7, 0, 2, 4
-4,1:5, -5, -6, 4, 7, 0, 2, 5
-4,1:5, -5, -6, 4, 7, 0, 2, 6
-4,1:5, -5, -6, 4, 7, 0, 2, 7
-4,1:5, -5, -6, 4, 7, 0, 2, 8
-4,1:5, -5, -6, 4, 7, 0, 2, 9
-4,1:5, -5, -6, 4, 7, 0, 13, 6
-4,1:5, -5, -6, 4, 7, 0, 13, 7
-4,1:5, -5, -6, 4, 7, 0, 13, 8
-4,1:5, -5, -6, 4, 7, 0, 13, 9
-4,1:5, -5, -6, 4, 7, 0, 13, 10
-4,1:5, -5, -6, 4, 7, 0, 13, 11
-13,13:5, -5, -6, 4, 12, 3, 15, 4
-13,13:5, -5, -6, 4, 12, 3, 15, 5
-13,13:5, -5, -6, 4, 12, 3, 15, 8
-13,13:5, -5, -6, 4, 12, 3, 15, 15
-13,13:5, -5, -6, 4, 12, 9, 5, 6
6,0:5, -5, -6, 4, 15, -3, 8, 4
6,0:5, -5, -6, 4, 15, -3, 8, 5
6,0:5, -5, -6, 4, 15, -3, 8, 8
6,0:5, -5, -6, 4, 15, -3, 8, 15
-2,8:5, -5, -6, 4, 15, 11, 10, 5
1,-4:5, -5, -6, 9, 0, 18, 10, -2
-7,4:5, -5, -6, 9, 0, 18, 10, 11
-5,4:5, -5, -5, -4, 4, 15, 2, 3
-2,2:5, -5, -5, -4, 4, 15, 10, -1
6,3:5, -5, -5, -3, -8, -10, -3, -12
-1,-1:5, -5, -5, -2, -10, 1, -1, 3
-9,7:5, -5, -5, -2, -10, 1, -1, 16
6,-4:5, -5, -5, -2, -9, 7, 6, 0
10,-3:5, -5, -5, -2, -2, -12, 0, 6
7,8:5, -5, -5, 1, -2, -7, 5, 15
5,8:5, -5, -5, 1, -2, 7, 7, -5
0,-16:5, -5, -5, 4, 10, 2, 1, 5
-13,4:5, -5, -5, 4, 15, 8, 3, -5
-13,4:5, -5, -5, 4, 15, 8, 3, 2
-13,4:5, -5, -5, 4, 15, 8, 3, 5
-13,4:5, -5, -5, 4, 15, 8, 3, 6
1,9:5, -5, -5, 12, 0, -1, 5, 5
9,3:5, -5, -5, 12, 1, -4, 3, 4
9,3:5, -5, -5, 12, 1, -4, 3, 5
9,3:5, -5, -5, 12, 1, -4, 3, 8
9,3:5, -5, -5, 12, 1, -4, 3, 15
9,3:5, -5, -5, 12, 1, -4, 15, 3
6,-9:5, -5, -5, 15, -12, -1, 15, 15
6,-9:5, -5, -5, 15, -12, -1, 15, 16
6,-9:5, -5, -5, 15, -12, -1, 15, 17
6,-9:5, -5, -5, 15, -12, -1, 15, 18
6,-9:5, -5, -5, 15, -12, -1, 15, 19
6,-9:5, -5, -5, 15, -12, -1, 15, 20
6,-9:5, -5, -5, 15, -12, 15, 7, 8
6,-9:5, -5, -5, 15, -12, 15, 7, 9
6,-9:5, -5, -5, 15, -12, 15, 7, 12
6,-9:5, -5, -5, 15, -12, 15, 7, 19
6,-9:5, -5, -5, 15, -12, 15, 12, 11
6,-9:5, -5, -5, 15, -12, 15, 12, 14
6,-9:5, -5, -5, 15, -12, 15, 15, -1
6,-9:5, -5, -5, 15, -12, 15, 15, 10
6,-9:5, -5, -5, 15, -12, 15, 22, 28
6,-9:5, -5, -5, 15, -12, 22, 17, -1
6,-9:5, -5, -5, 15, -12, 22, 17, 0
6,-9:5, -5, -5, 15, -12, 22, 17, 1
6,-9:5, -5, -5, 15, -12, 22, 17, 2
6,-9:5, -5, -5, 15, -12, 22, 17, 3
6,-9:5, -5, -5, 15, -12, 22, 17, 4
6,-9:5, -5, -5, 15, -12, 22, 26, 28
6,-9:5, -5, -5, 15, -12, 22, 26, 39
6,-9:5, -5, -5, 15, -12, 22, 29, 21
6,-9:5, -5, -5, 15, -12, 22, 29, 23
6,-9:5, -5, -5, 15, -12, 23, 12, 7
-2,-1:5, -5, -5, 15, -1, 1, 15, 15
-2,-1:5, -5, -5, 15, -1, 1, 15, 16
-2,-1:5, -5, -5, 15, -1, 1, 15, 17
-2,-1:5, -5, -5, 15, -1, 1, 15, 18
-2,-1:5, -5, -5, 15, -1, 1, 15, 19
-2,-1:5, -5, -5, 15, -1, 1, 15, 20
-2,-1:5, -5, -5, 15, 15, 7, 1, 8
-2,-1:5, -5, -5, 15, 15, 7, 1, 9
-2,-1:5, -5, -5, 15, 15, 7, 1, 12
-2,-1:5, -5, -5, 15, 15, 7, 1, 19
-2,-1:5, -5, -5, 15, 22, 26, 1, 28
-2,-1:5, -5, -5, 15, 22, 26, 1, 39
-13,13:5, -5, -1, 4, 12, 3, 17, 20
-13,13:5, -5, -1, 4, 12, 3, 17, 21
-13,13:5, -5, -1, 4, 12, 3, 17, 22
-13,13:5, -5, -1, 4, 12, 3, 17, 23
-13,13:5, -5, -1, 4, 12, 3, 17, 24
